Device,VKey,ScanCode,E0,E1,HostTimestamp_ns,KeyName
460196725,13,28,0,0,607876431060,"EINGABE"
460196725,13,28,0,0,608012353460,"EINGABE"
1775085,78,49,0,0,610116592660,"N"
1775085,78,49,0,0,610618279260,"N"
1775085,78,49,0,0,610652361060,"N"
1775085,78,49,0,0,610683137560,"N"
1775085,78,49,0,0,610716385860,"N"
1775085,78,49,0,0,610747575060,"N"
1775085,78,49,0,0,610779609160,"N"
1775085,78,49,0,0,610810318660,"N"
1775085,78,49,0,0,610842351760,"N"
1775085,78,49,0,0,610875580660,"N"
1775085,78,49,0,0,610923125960,"N"
1775085,78,49,0,0,610952031160,"N"
1775085,78,49,0,0,610985157860,"N"
1775085,78,49,0,0,611015779060,"N"
1775085,78,49,0,0,611047551960,"N"
1775085,78,49,0,0,611080381560,"N"
1775085,78,49,0,0,611111488160,"N"
1775085,78,49,0,0,611143421960,"N"
1775085,78,49,0,0,611174974260,"N"
1775085,78,49,0,0,611205852460,"N"
1775085,78,49,0,0,611239293360,"N"
1775085,78,49,0,0,611269771760,"N"
1775085,78,49,0,0,611327337860,"N"
1775085,78,49,0,0,611380803960,"N"
1775085,78,49,0,0,611414351460,"N"
1775085,78,49,0,0,611444474160,"N"
1775085,78,49,0,0,611476914960,"N"
1775085,78,49,0,0,611508289360,"N"
1775085,78,49,0,0,611540785360,"N"
1775085,78,49,0,0,611571476260,"N"
1775085,78,49,0,0,611609209960,"N"
1775085,78,49,0,0,611642614960,"N"
1775085,78,49,0,0,611673020760,"N"
1775085,78,49,0,0,611705612360,"N"
1775085,78,49,0,0,611737513760,"N"
1775085,78,49,0,0,611768546160,"N"
1775085,78,49,0,0,611799516160,"N"
1775085,78,49,0,0,611831664960,"N"
1775085,78,49,0,0,611879792860,"N"
1775085,78,49,0,0,611911260460,"N"
1775085,78,49,0,0,611942226560,"N"
1775085,78,49,0,0,611975055460,"N"
1775085,78,49,0,0,612006477760,"N"
1775085,78,49,0,0,612038239160,"N"
1775085,78,49,0,0,612069025860,"N"
1775085,78,49,0,0,612101549960,"N"
1775085,78,49,0,0,612131965060,"N"
1775085,78,49,0,0,612165041260,"N"
1775085,78,49,0,0,612194395660,"N"
1775085,78,49,0,0,612244506560,"N"
1775085,78,49,0,0,612273896360,"N"
1775085,78,49,0,0,612307437460,"N"
1775085,78,49,0,0,612338359060,"N"
1775085,78,49,0,0,612371344160,"N"
1775085,78,49,0,0,612400656260,"N"
1775085,78,49,0,0,612433881260,"N"
1775085,78,49,0,0,612463487360,"N"
1775085,78,49,0,0,612496363760,"N"
1775085,78,49,0,0,612527575260,"N"
1775085,78,49,0,0,612560251660,"N"
1775085,78,49,0,0,612590697760,"N"
1775085,78,49,0,0,612622458960,"N"
1775085,78,49,0,0,612670450760,"N"
1775085,78,49,0,0,612703406160,"N"
1775085,78,49,0,0,612733787160,"N"
1775085,78,49,0,0,612766490960,"N"
1775085,78,49,0,0,612797186460,"N"
1775085,78,49,0,0,612830105060,"N"
1775085,78,49,0,0,612860288660,"N"
1775085,78,49,0,0,612892448860,"N"
1775085,78,49,0,0,612924285460,"N"
1775085,78,49,0,0,612955306060,"N"
1775085,78,49,0,0,612988604760,"N"
1775085,78,49,0,0,613021095660,"N"
1775085,78,49,0,0,613065837360,"N"
1775085,78,49,0,0,613097908360,"N"
1775085,78,49,0,0,613128968460,"N"
1775085,78,49,0,0,613160463960,"N"
1775085,78,49,0,0,613193000360,"N"
1775085,78,49,0,0,613223736960,"N"
1775085,78,49,0,0,613256484060,"N"
1775085,78,49,0,0,613288660560,"N"
1775085,78,49,0,0,613319355360,"N"
1775085,78,49,0,0,613353196460,"N"
1775085,78,49,0,0,613382464560,"N"
1775085,78,49,0,0,613430421560,"N"
1775085,78,49,0,0,613460808260,"N"
1775085,78,49,0,0,613492958960,"N"
1775085,78,49,0,0,613524079160,"N"
1775085,78,49,0,0,613556260060,"N"
1775085,78,49,0,0,613587806660,"N"
1775085,78,49,0,0,613618395960,"N"
1775085,78,49,0,0,613650075160,"N"
1775085,78,49,0,0,613682065960,"N"
1775085,78,49,0,0,613713975360,"N"
1775085,78,49,0,0,613745164160,"N"
1775085,78,49,0,0,613793601960,"N"
1775085,78,49,0,0,613824700060,"N"
1775085,78,49,0,0,613856810860,"N"
1775085,78,49,0,0,613888394460,"N"
1775085,78,49,0,0,613922794960,"N"
1775085,78,49,0,0,613950793360,"N"
1775085,78,49,0,0,613984407660,"N"
1775085,78,49,0,0,614014526260,"N"
1775085,78,49,0,0,614050174260,"N"
1775085,78,49,0,0,614077844960,"N"
1775085,78,49,0,0,614109384660,"N"
1775085,78,49,0,0,614141952560,"N"
1775085,78,49,0,0,614191167760,"N"
1775085,78,49,0,0,614220907960,"N"
1775085,78,49,0,0,614254875160,"N"
1775085,78,49,0,0,614286552960,"N"
1775085,78,49,0,0,614315822760,"N"
1775085,78,49,0,0,614347822760,"N"
1775085,78,49,0,0,614378492860,"N"
1775085,78,49,0,0,614409942860,"N"
1775085,78,49,0,0,614442409660,"N"
1775085,78,49,0,0,614473415860,"N"
1775085,78,49,0,0,614507645260,"N"
1775085,78,49,0,0,614537767160,"N"
1775085,78,49,0,0,614570778760,"N"
1775085,78,49,0,0,614616736660,"N"
1775085,78,49,0,0,614647747560,"N"
1775085,78,49,0,0,614681208360,"N"
1775085,78,49,0,0,614712384260,"N"
1775085,78,49,0,0,614743950560,"N"
1775085,78,49,0,0,614777223260,"N"
1775085,78,49,0,0,614807562060,"N"
1775085,78,49,0,0,614838064360,"N"
1775085,78,49,0,0,614869865560,"N"
1775085,78,49,0,0,614901254560,"N"
1775085,78,49,0,0,614933167260,"N"
