Device,VKey,ScanCode,E0,E1,Edge,HostTimestamp_ns,KeyName
460196725,13,28,0,0,DOWN,607876431060,"EINGABE"
460196725,13,28,0,0,UP,607948298460,"EINGABE"
460196725,13,28,0,0,DOWN,608012353460,"EINGABE"
460196725,13,28,0,0,UP,608091761960,"EINGABE"
1775085,78,49,0,0,DOWN,610116592660,"N"
1775085,78,49,0,0,DOWN,610618279260,"N"
1775085,78,49,0,0,DOWN,610652361060,"N"
1775085,78,49,0,0,DOWN,610683137560,"N"
1775085,78,49,0,0,DOWN,610716385860,"N"
1775085,78,49,0,0,DOWN,610747575060,"N"
1775085,78,49,0,0,DOWN,610779609160,"N"
1775085,78,49,0,0,DOWN,610810318660,"N"
1775085,78,49,0,0,DOWN,610842351760,"N"
1775085,78,49,0,0,DOWN,610875580660,"N"
1775085,78,49,0,0,DOWN,610923125960,"N"
1775085,78,49,0,0,DOWN,610952031160,"N"
1775085,78,49,0,0,DOWN,610985157860,"N"
1775085,78,49,0,0,DOWN,611015779060,"N"
1775085,78,49,0,0,DOWN,611047551960,"N"
1775085,78,49,0,0,DOWN,611080381560,"N"
1775085,78,49,0,0,DOWN,611111488160,"N"
1775085,78,49,0,0,DOWN,611143421960,"N"
1775085,78,49,0,0,DOWN,611174974260,"N"
1775085,78,49,0,0,DOWN,611205852460,"N"
1775085,78,49,0,0,DOWN,611239293360,"N"
1775085,78,49,0,0,DOWN,611269771760,"N"
1775085,78,49,0,0,DOWN,611327337860,"N"
1775085,78,49,0,0,DOWN,611350203260,"N"
1775085,78,49,0,0,DOWN,611380803960,"N"
1775085,78,49,0,0,DOWN,611414351460,"N"
1775085,78,49,0,0,DOWN,611444474160,"N"
1775085,78,49,0,0,DOWN,611476914960,"N"
1775085,78,49,0,0,DOWN,611508289360,"N"
1775085,78,49,0,0,DOWN,611540785360,"N"
1775085,78,49,0,0,DOWN,611571476260,"N"
1775085,78,49,0,0,DOWN,611609209960,"N"
1775085,78,49,0,0,DOWN,611642614960,"N"
1775085,78,49,0,0,DOWN,611673020760,"N"
1775085,78,49,0,0,DOWN,611705612360,"N"
1775085,78,49,0,0,DOWN,611737513760,"N"
1775085,78,49,0,0,DOWN,611768546160,"N"
1775085,78,49,0,0,DOWN,611799516160,"N"
1775085,78,49,0,0,DOWN,611831664960,"N"
1775085,78,49,0,0,DOWN,611879792860,"N"
1775085,78,49,0,0,DOWN,611911260460,"N"
1775085,78,49,0,0,DOWN,611942226560,"N"
1775085,78,49,0,0,DOWN,611975055460,"N"
1775085,78,49,0,0,DOWN,612006477760,"N"
1775085,78,49,0,0,DOWN,612038239160,"N"
1775085,78,49,0,0,DOWN,612069025860,"N"
1775085,78,49,0,0,DOWN,612101549960,"N"
1775085,78,49,0,0,DOWN,612131965060,"N"
1775085,78,49,0,0,DOWN,612165041260,"N"
1775085,78,49,0,0,DOWN,612194395660,"N"
1775085,78,49,0,0,DOWN,612244506560,"N"
1775085,78,49,0,0,DOWN,612273896360,"N"
1775085,78,49,0,0,DOWN,612307437460,"N"
