device,vkey,scancode,e0,e1,t1_ns,keyname
293540923,70,33,0,0,832652890474,"F"
293540923,72,35,0,0,832748650374,"H"
293540923,66,48,0,0,832852253974,"B"
293540923,85,22,0,0,832948172274,"U"
293540923,82,19,0,0,833068351274,"R"
293540923,71,34,0,0,833148403774,"G"
293540923,69,18,0,0,833255048474,"E"
293540923,78,49,0,0,833348777974,"N"
293540923,76,38,0,0,833452363674,"L"
293540923,65,30,0,0,833548985774,"A"
293540923,78,49,0,0,833652232274,"N"
293540923,68,32,0,0,833748640574,"D"
293540923,70,33,0,0,833856994474,"F"
293540923,72,35,0,0,833948614674,"H"
293540923,66,48,0,0,834052806374,"B"
293540923,85,22,0,0,834148610974,"U"
293540923,82,19,0,0,834251943674,"R"
293540923,71,34,0,0,834348823074,"G"
293540923,69,18,0,0,834452305474,"E"
293540923,78,49,0,0,834556170474,"N"
293540923,76,38,0,0,834644618774,"L"
293540923,65,30,0,0,834749055274,"A"
293540923,78,49,0,0,834844499874,"N"
293540923,68,32,0,0,834956457774,"D"
293540923,70,33,0,0,835044601974,"F"
293540923,72,35,0,0,835149072374,"H"
293540923,66,48,0,0,835244702274,"B"
293540923,85,22,0,0,835347965974,"U"
293540923,82,19,0,0,835451961674,"R"
293540923,71,34,0,0,835548539674,"G"
293540923,69,18,0,0,835654189374,"E"
293540923,78,49,0,0,835757619274,"N"
293540923,76,38,0,0,835851961174,"L"
293540923,65,30,0,0,835948055474,"A"
293540923,78,49,0,0,836052649074,"N"
293540923,68,32,0,0,836148230774,"D"
293540923,70,33,0,0,836252603774,"F"
293540923,72,35,0,0,836348344874,"H"
293540923,66,48,0,0,836452943274,"B"
293540923,85,22,0,0,836549084574,"U"
293540923,82,19,0,0,836655004674,"R"
293540923,71,34,0,0,836748190774,"G"
293540923,69,18,0,0,836854414074,"E"
293540923,78,49,0,0,836963915574,"N"
293540923,76,38,0,0,837051983174,"L"
293540923,65,30,0,0,837149093074,"A"
293540923,78,49,0,0,837252683874,"N"
293540923,68,32,0,0,837348263974,"D"
293540923,70,33,0,0,837458207774,"F"
293540923,72,35,0,0,837548774274,"H"
293540923,66,48,0,0,837655878374,"B"
293540923,85,22,0,0,837748890674,"U"
293540923,82,19,0,0,837852868974,"R"
293540923,71,34,0,0,837948037674,"G"
293540923,69,18,0,0,838052697074,"E"
293540923,78,49,0,0,838148007074,"N"
293540923,76,38,0,0,838244390374,"L"
293540923,65,30,0,0,838349079874,"A"
293540923,78,49,0,0,838444116574,"N"
293540923,68,32,0,0,838558670674,"D"
293540923,70,33,0,0,838645516474,"F"
293540923,72,35,0,0,838748134274,"H"
293540923,66,48,0,0,838852404174,"B"
293540923,85,22,0,0,838949714774,"U"
293540923,82,19,0,0,839052009274,"R"
293540923,71,34,0,0,839148840374,"G"
293540923,69,18,0,0,839252477574,"E"
293540923,78,49,0,0,839353548074,"N"
293540923,76,38,0,0,839452040374,"L"
293540923,65,30,0,0,839548643674,"A"
293540923,78,49,0,0,839652676274,"N"
293540923,68,32,0,0,839748786374,"D"
293540923,70,33,0,0,839852946774,"F"
293540923,72,35,0,0,839948560274,"H"
293540923,66,48,0,0,840052560774,"B"
293540923,85,22,0,0,840148656374,"U"
293540923,82,19,0,0,840252184474,"R"
293540923,71,34,0,0,840348587974,"G"
293540923,69,18,0,0,840452089574,"E"
293540923,78,49,0,0,840556658274,"N"
293540923,76,38,0,0,840652565174,"L"
293540923,65,30,0,0,840748635374,"A"
293540923,78,49,0,0,840852927774,"N"
293540923,68,32,0,0,840948578174,"D"
293540923,70,33,0,0,841052621374,"F"
293540923,72,35,0,0,841163044474,"H"
293540923,66,48,0,0,841253293274,"B"
293540923,85,22,0,0,841348164074,"U"
293540923,82,19,0,0,841452275774,"R"
293540923,71,34,0,0,841548105774,"G"
293540923,69,18,0,0,841652265474,"E"
293540923,78,49,0,0,841753231974,"N"
293540923,76,38,0,0,841845103974,"L"
293540923,65,30,0,0,841948471574,"A"
293540923,78,49,0,0,842044587274,"N"
293540923,68,32,0,0,842155788074,"D"
293540923,70,33,0,0,842244739974,"F"
293540923,72,35,0,0,842349087674,"H"
293540923,66,48,0,0,842444527674,"B"
293540923,85,22,0,0,842548808274,"U"
293540923,82,19,0,0,842644741874,"R"
293540923,71,34,0,0,842748509574,"G"
293540923,69,18,0,0,842852496674,"E"
293540923,78,49,0,0,842951045174,"N"
293540923,76,38,0,0,843052416274,"L"
293540923,65,30,0,0,843148478674,"A"
293540923,78,49,0,0,843252064174,"N"
293540923,68,32,0,0,843348828874,"D"
293540923,70,33,0,0,843451918274,"F"
293540923,72,35,0,0,843548716974,"H"
293540923,66,48,0,0,843652268274,"B"
293540923,85,22,0,0,843748589074,"U"
293540923,82,19,0,0,843852350374,"R"
293540923,71,34,0,0,843948350474,"G"
293540923,69,18,0,0,844052393374,"E"
293540923,78,49,0,0,844151066674,"N"
293540923,76,38,0,0,844252612874,"L"
293540923,65,30,0,0,844348060874,"A"
293540923,78,49,0,0,844452250574,"N"
293540923,68,32,0,0,844548488474,"D"
293540923,70,33,0,0,844652443974,"F"
293540923,72,35,0,0,844748342374,"H"
293540923,66,48,0,0,844852807174,"B"
293540923,85,22,0,0,844948032574,"U"
293540923,82,19,0,0,845052539474,"R"
293540923,71,34,0,0,845148478474,"G"
293540923,69,18,0,0,845260159674,"E"
293540923,78,49,0,0,845357871074,"N"
293540923,76,38,0,0,845444460574,"L"
293540923,65,30,0,0,845548864474,"A"
293540923,78,49,0,0,845652613474,"N"
293540923,68,32,0,0,845748543474,"D"
293540923,70,33,0,0,845851982374,"F"
293540923,72,35,0,0,845949135374,"H"
293540923,66,48,0,0,846055500674,"B"
293540923,85,22,0,0,846148371174,"U"
293540923,82,19,0,0,846244555174,"R"
293540923,71,34,0,0,846348386474,"G"
293540923,69,18,0,0,846453777374,"E"
293540923,78,49,0,0,846552094874,"N"
293540923,76,38,0,0,846644518874,"L"
293540923,65,30,0,0,846748941874,"A"
293540923,78,49,0,0,846845344274,"N"
293540923,68,32,0,0,846956171774,"D"
293540923,70,33,0,0,847051893474,"F"
293540923,72,35,0,0,847148087174,"H"
293540923,66,48,0,0,847252279974,"B"
293540923,85,22,0,0,847348577874,"U"
293540923,82,19,0,0,847452471974,"R"
293540923,71,34,0,0,847548634774,"G"
293540923,69,18,0,0,847652481074,"E"
293540923,78,49,0,0,847748327474,"N"
293540923,76,38,0,0,847852314974,"L"
293540923,65,30,0,0,847948613274,"A"
293540923,78,49,0,0,848052326174,"N"
293540923,68,32,0,0,848148624674,"D"
293540923,70,33,0,0,848252509774,"F"
293540923,72,35,0,0,848348578674,"H"
293540923,66,48,0,0,848453068574,"B"
293540923,85,22,0,0,848548163674,"U"
293540923,82,19,0,0,848652378974,"R"
293540923,71,34,0,0,848748176974,"G"
293540923,69,18,0,0,848855910374,"E"
293540923,78,49,0,0,848951487874,"N"
293540923,76,38,0,0,849052742474,"L"
293540923,65,30,0,0,849148579974,"A"
293540923,78,49,0,0,849252863574,"N"
293540923,68,32,0,0,849348370774,"D"
293540923,70,33,0,0,849452457874,"F"
293540923,72,35,0,0,849548517674,"H"
293540923,66,48,0,0,849651975574,"B"
293540923,85,22,0,0,849748519374,"U"
293540923,82,19,0,0,849852389074,"R"
293540923,71,34,0,0,849947985574,"G"
293540923,69,18,0,0,850052431974,"E"
293540923,78,49,0,0,850151570474,"N"
293540923,76,38,0,0,850244469374,"L"
293540923,65,30,0,0,850348550474,"A"
293540923,78,49,0,0,850444569274,"N"
293540923,68,32,0,0,850556273174,"D"
293540923,70,33,0,0,850644897674,"F"
293540923,72,35,0,0,850748540574,"H"
293540923,66,48,0,0,850844824974,"B"
293540923,85,22,0,0,850948154474,"U"
293540923,82,19,0,0,851052430374,"R"
293540923,71,34,0,0,851150554474,"G"
293540923,69,18,0,0,851253722574,"E"
293540923,78,49,0,0,851350834974,"N"
293540923,76,38,0,0,851452530674,"L"
293540923,65,30,0,0,851548483074,"A"
293540923,78,49,0,0,851653876074,"N"
293540923,68,32,0,0,851747921274,"D"
293540923,70,33,0,0,851852441874,"F"
293540923,72,35,0,0,851948507074,"H"
293540923,66,48,0,0,852052133174,"B"
293540923,85,22,0,0,852148550274,"U"
293540923,82,19,0,0,852252903574,"R"
293540923,71,34,0,0,852350360274,"G"
293540923,69,18,0,0,852452536774,"E"
293540923,78,49,0,0,852551025374,"N"
293540923,76,38,0,0,852653191074,"L"
293540923,65,30,0,0,852747921874,"A"
293540923,78,49,0,0,852852479874,"N"
293540923,68,32,0,0,852948477474,"D"
293540923,70,33,0,0,853051697074,"F"
293540923,72,35,0,0,853148221674,"H"
293540923,66,48,0,0,853253129774,"B"
293540923,85,22,0,0,853350401974,"U"
293540923,82,19,0,0,853452577574,"R"
293540923,71,34,0,0,853548434874,"G"
293540923,69,18,0,0,853654563974,"E"
293540923,78,49,0,0,853750233274,"N"
293540923,76,38,0,0,853845108674,"L"
293540923,65,30,0,0,853948187774,"A"
293540923,78,49,0,0,854044856574,"N"
293540923,68,32,0,0,854156583774,"D"
293540923,70,33,0,0,854243829374,"F"
293540923,72,35,0,0,854348737874,"H"
293540923,66,48,0,0,854443923974,"B"
293540923,85,22,0,0,854548440074,"U"
293540923,82,19,0,0,854652054874,"R"
293540923,71,34,0,0,854748510774,"G"
293540923,69,18,0,0,854852448174,"E"
293540923,78,49,0,0,854948986874,"N"
293540923,76,38,0,0,855052488074,"L"
293540923,65,30,0,0,855148464474,"A"
293540923,78,49,0,0,855251919874,"N"
293540923,68,32,0,0,855348609874,"D"
293540923,70,33,0,0,855452070374,"F"
293540923,72,35,0,0,855548253674,"H"
293540923,66,48,0,0,855652544374,"B"
293540923,85,22,0,0,855748228974,"U"
293540923,82,19,0,0,855852766974,"R"
293540923,71,34,0,0,855948430774,"G"
293540923,69,18,0,0,856055839074,"E"
293540923,78,49,0,0,856148681274,"N"
293540923,76,38,0,0,856253156274,"L"
293540923,65,30,0,0,856348317374,"A"
293540923,78,49,0,0,856452773974,"N"
293540923,68,32,0,0,856548542374,"D"
293540923,70,33,0,0,856651859874,"F"
293540923,72,35,0,0,856748811874,"H"
293540923,66,48,0,0,856852647574,"B"
293540923,85,22,0,0,856948269974,"U"
293540923,82,19,0,0,857051919274,"R"
293540923,71,34,0,0,857164760674,"G"
293540923,69,18,0,0,857257273174,"E"
293540923,78,49,0,0,857348846474,"N"
293540923,76,38,0,0,857444730474,"L"
293540923,65,30,0,0,857548757574,"A"
293540923,78,49,0,0,857644629274,"N"
293540923,68,32,0,0,857755754274,"D"
293540923,70,33,0,0,857844337574,"F"
293540923,72,35,0,0,857949075474,"H"
293540923,66,48,0,0,858045331674,"B"
293540923,85,22,0,0,858148214974,"U"
293540923,82,19,0,0,858243943874,"R"
293540923,71,34,0,0,858347965274,"G"
293540923,69,18,0,0,858452952374,"E"
293540923,78,49,0,0,858547944374,"N"
293540923,76,38,0,0,858652300074,"L"
293540923,65,30,0,0,858748903574,"A"
293540923,78,49,0,0,858852326074,"N"
293540923,68,32,0,0,858948628174,"D"
293540923,70,33,0,0,859052156674,"F"
293540923,72,35,0,0,859148721474,"H"
293540923,66,48,0,0,859252471674,"B"
293540923,85,22,0,0,859348161374,"U"
293540923,82,19,0,0,859451970074,"R"
293540923,71,34,0,0,859548507674,"G"
293540923,69,18,0,0,859654094674,"E"
293540923,78,49,0,0,859756475474,"N"
293540923,76,38,0,0,859852796374,"L"
293540923,65,30,0,0,859949260774,"A"
293540923,78,49,0,0,860052784974,"N"
293540923,68,32,0,0,860148365274,"D"
293540923,70,33,0,0,860264966974,"F"
293540923,72,35,0,0,860348838774,"H"
293540923,66,48,0,0,860452370574,"B"
293540923,85,22,0,0,860547997774,"U"
293540923,82,19,0,0,860652677274,"R"
293540923,71,34,0,0,860748804274,"G"
293540923,69,18,0,0,860853218274,"E"
293540923,78,49,0,0,860956720974,"N"
293540923,76,38,0,0,861044713874,"L"
293540923,65,30,0,0,861148532074,"A"
293540923,78,49,0,0,861252279774,"N"
293540923,68,32,0,0,861348638574,"D"
293540923,70,33,0,0,861452001274,"F"
293540923,72,35,0,0,861550255974,"H"
293540923,66,48,0,0,861644026374,"B"
293540923,85,22,0,0,861748292674,"U"
293540923,82,19,0,0,861844612174,"R"
293540923,71,34,0,0,861950950374,"G"
293540923,69,18,0,0,862053356774,"E"
293540923,78,49,0,0,862155320874,"N"
293540923,76,38,0,0,862244186974,"L"
293540923,65,30,0,0,862348275774,"A"
293540923,78,49,0,0,862445324074,"N"
293540923,68,32,0,0,862558680574,"D"
293540923,70,33,0,0,862652214174,"F"
293540923,72,35,0,0,862748656174,"H"
293540923,66,48,0,0,862852254374,"B"
293540923,85,22,0,0,862947816474,"U"
293540923,82,19,0,0,863053265374,"R"
293540923,71,34,0,0,863150467174,"G"
293540923,69,18,0,0,863252509074,"E"
293540923,78,49,0,0,863349992474,"N"
293540923,76,38,0,0,863452659274,"L"
293540923,65,30,0,0,863548949574,"A"
293540923,78,49,0,0,863652890674,"N"
293540923,68,32,0,0,863748970274,"D"
293540923,70,33,0,0,863852287074,"F"
293540923,72,35,0,0,863948362874,"H"
293540923,66,48,0,0,864052281274,"B"
293540923,85,22,0,0,864148520074,"U"
293540923,82,19,0,0,864252325374,"R"
293540923,71,34,0,0,864349057774,"G"
293540923,69,18,0,0,864452000574,"E"
293540923,78,49,0,0,864555929774,"N"
293540923,76,38,0,0,864654384374,"L"
293540923,65,30,0,0,864748073974,"A"
293540923,78,49,0,0,864853113374,"N"
293540923,68,32,0,0,864948404874,"D"
293540923,70,33,0,0,865051962974,"F"
293540923,72,35,0,0,865148417674,"H"
293540923,66,48,0,0,865253729174,"B"
293540923,85,22,0,0,865348204074,"U"
293540923,82,19,0,0,865455486074,"R"
293540923,71,34,0,0,865548465274,"G"
293540923,69,18,0,0,865656519974,"E"
293540923,78,49,0,0,865748173274,"N"
293540923,76,38,0,0,865844673274,"L"
293540923,65,30,0,0,865948423874,"A"
293540923,78,49,0,0,866044889774,"N"
293540923,68,32,0,0,866155841574,"D"
293540923,70,33,0,0,866244198774,"F"
293540923,72,35,0,0,866348354474,"H"
293540923,66,48,0,0,866445259874,"B"
293540923,85,22,0,0,866548735074,"U"
293540923,82,19,0,0,866652682174,"R"
293540923,71,34,0,0,866748007074,"G"
293540923,69,18,0,0,866852655974,"E"
293540923,78,49,0,0,866948653074,"N"
293540923,76,38,0,0,867051820374,"L"
293540923,65,30,0,0,867148150274,"A"
293540923,78,49,0,0,867257346074,"N"
293540923,68,32,0,0,867347983474,"D"
293540923,70,33,0,0,867452424374,"F"
293540923,72,35,0,0,867548458174,"H"
293540923,66,48,0,0,867652215874,"B"
293540923,85,22,0,0,867748307374,"U"
293540923,82,19,0,0,867852222074,"R"
293540923,71,34,0,0,867948543674,"G"
293540923,69,18,0,0,868053059874,"E"
293540923,78,49,0,0,868164751874,"N"
293540923,76,38,0,0,868255672774,"L"
293540923,65,30,0,0,868348028474,"A"
293540923,78,49,0,0,868452223274,"N"
293540923,68,32,0,0,868548500274,"D"
293540923,70,33,0,0,868652074274,"F"
293540923,72,35,0,0,868748411874,"H"
293540923,66,48,0,0,868851731474,"B"
293540923,85,22,0,0,868948157974,"U"
