Device,VKey,ScanCode,E0,E1,HostTimestamp_ns,KeyName
1775085,78,49,0,0,932868377431,"N"
1775085,78,49,0,0,933367319131,"N"
1775085,78,49,0,0,933398210831,"N"
1775085,78,49,0,0,933429791431,"N"
1775085,78,49,0,0,933461429331,"N"
1775085,78,49,0,0,933509928431,"N"
1775085,78,49,0,0,933541004231,"N"
1775085,78,49,0,0,933571903231,"N"
1775085,78,49,0,0,933603706931,"N"
1775085,78,49,0,0,933635689131,"N"
1775085,78,49,0,0,933666918531,"N"
1775085,78,49,0,0,933698823631,"N"
1775085,78,49,0,0,933730393831,"N"
1775085,78,49,0,0,933763498731,"N"
460196725,13,28,0,0,933774817731,"EINGABE"
1775085,78,49,0,0,933796966631,"N"
1775085,78,49,0,0,933824910231,"N"
1775085,78,49,0,0,933856498031,"N"
1775085,78,49,0,0,933904820431,"N"
460196725,13,28,0,0,933926480331,"EINGABE"
1775085,78,49,0,0,933936029631,"N"
1775085,78,49,0,0,933972357631,"N"
1775085,78,49,0,0,933997872731,"N"
1775085,78,49,0,0,934031514731,"N"
1775085,78,49,0,0,934061314131,"N"
1775085,78,49,0,0,934096175531,"N"
1775085,78,49,0,0,934124445631,"N"
1775085,78,49,0,0,934155783331,"N"
1775085,78,49,0,0,934187015131,"N"
1775085,78,49,0,0,934236804131,"N"
1775085,78,49,0,0,934266968931,"N"
1775085,78,49,0,0,934298935231,"N"
1775085,78,49,0,0,934329426131,"N"
1775085,78,49,0,0,934359890231,"N"
1775085,78,49,0,0,934391477931,"N"
1775085,78,49,0,0,934426145931,"N"
1775085,78,49,0,0,934455218431,"N"
1775085,78,49,0,0,934487418331,"N"
1775085,78,49,0,0,934518065131,"N"
1775085,78,49,0,0,934567662431,"N"
1775085,78,49,0,0,934596868831,"N"
1775085,78,49,0,0,934628934931,"N"
1775085,78,49,0,0,934659982931,"N"
1775085,78,49,0,0,934692154931,"N"
1775085,78,49,0,0,934723744131,"N"
1775085,78,49,0,0,934754473631,"N"
