Device,VKey,ScanCode,E0,E1,HostTimestamp_ns,KeyName
76487407,38,72,1,0,74365601517,"NACH-OBEN"
76487407,13,28,0,0,74853893617,"EINGABE"
76487407,13,28,0,0,77566332017,"EINGABE"
76487407,13,28,0,0,77758593517,"EINGABE"
76487407,13,28,0,0,77910378217,"EINGABE"
85922219,65,30,0,0,80799576817,"A"
85922219,78,49,0,0,80837735017,"N"
85922219,76,38,0,0,80862304717,"L"
85922219,39,77,1,0,80910181117,"NACH-RECHTS"
85922219,66,48,0,0,80941970817,"B"
85922219,68,32,0,0,80974474617,"D"
85922219,71,34,0,0,81006109417,"G"
85922219,70,33,0,0,81038121817,"F"
85922219,69,18,0,0,81078172817,"E"
85922219,72,35,0,0,81109928017,"H"
85922219,82,19,0,0,81150013017,"R"
85922219,78,49,0,0,81254382517,"N"
85922219,76,38,0,0,81286010317,"L"
85922219,39,77,1,0,81318673017,"NACH-RECHTS"
85922219,66,48,0,0,81357892417,"B"
85922219,68,32,0,0,81390033417,"D"
85922219,70,33,0,0,81462207217,"F"
85922219,69,18,0,0,81496449917,"E"
85922219,82,19,0,0,81566282817,"R"
85922219,78,49,0,0,81670206017,"N"
85922219,76,38,0,0,81710128017,"L"
85922219,39,77,1,0,81749971117,"NACH-RECHTS"
85922219,66,48,0,0,81781907817,"B"
85922219,68,32,0,0,81814241817,"D"
85922219,70,33,0,0,81886683217,"F"
85922219,69,18,0,0,81919804317,"E"
85922219,82,19,0,0,81992791317,"R"
85922219,78,49,0,0,82094338017,"N"
85922219,76,38,0,0,82130624517,"L"
85922219,39,77,1,0,82169522017,"NACH-RECHTS"
85922219,66,48,0,0,82198130617,"B"
85922219,68,32,0,0,82238803217,"D"
85922219,70,33,0,0,82302369017,"F"
85922219,69,18,0,0,82341816217,"E"
85922219,72,35,0,0,82374138817,"H"
85922219,82,19,0,0,82405886017,"R"
85922219,78,49,0,0,82510161117,"N"
85922219,76,38,0,0,82541808817,"L"
85922219,39,77,1,0,82590336717,"NACH-RECHTS"
85922219,66,48,0,0,82622466017,"B"
85922219,68,32,0,0,82655349717,"D"
85922219,71,34,0,0,82687966617,"G"
85922219,70,33,0,0,82718545217,"F"
85922219,69,18,0,0,82761127117,"E"
85922219,72,35,0,0,82792365117,"H"
85922219,82,19,0,0,82832725417,"R"
85922219,85,22,0,0,82863018817,"U"
85922219,78,49,0,0,82934147917,"N"
85922219,76,38,0,0,82969498617,"L"
85922219,39,77,1,0,83015868917,"NACH-RECHTS"
85922219,66,48,0,0,83046553717,"B"
85922219,68,32,0,0,83073075317,"D"
85922219,70,33,0,0,83142460317,"F"
85922219,69,18,0,0,83174576717,"E"
85922219,82,19,0,0,83247777317,"R"
85922219,78,49,0,0,83350134217,"N"
85922219,76,38,0,0,83390544817,"L"
85922219,39,77,1,0,83430057817,"NACH-RECHTS"
85922219,66,48,0,0,83462158517,"B"
85922219,68,32,0,0,83494236917,"D"
85922219,70,33,0,0,83566171117,"F"
85922219,69,18,0,0,83597884817,"E"
85922219,82,19,0,0,83670163917,"R"
85922219,78,49,0,0,83774773517,"N"
85922219,76,38,0,0,83805949217,"L"
85922219,39,77,1,0,83846908717,"NACH-RECHTS"
85922219,66,48,0,0,83878457217,"B"
85922219,68,32,0,0,83918467517,"D"
85922219,71,34,0,0,83942833217,"G"
85922219,70,33,0,0,83981913717,"F"
85922219,69,18,0,0,84022646317,"E"
85922219,72,35,0,0,84054038117,"H"
85922219,82,19,0,0,84086562017,"R"
85922219,78,49,0,0,84190792217,"N"
85922219,76,38,0,0,84230175117,"L"
85922219,39,77,1,0,84264555917,"NACH-RECHTS"
85922219,66,48,0,0,84310121317,"B"
85922219,68,32,0,0,84335031417,"D"
85922219,71,34,0,0,84365871617,"G"
85922219,70,33,0,0,84397640117,"F"
85922219,69,18,0,0,84437831017,"E"
85922219,82,19,0,0,84510164117,"R"
85922219,78,49,0,0,84614413717,"N"
85922219,76,38,0,0,84646051017,"L"
85922219,39,77,1,0,84686855317,"NACH-RECHTS"
85922219,66,48,0,0,84718474417,"B"
85922219,68,32,0,0,84750556917,"D"
85922219,70,33,0,0,84822487117,"F"
85922219,69,18,0,0,84862282217,"E"
85922219,82,19,0,0,84926619017,"R"
85922219,78,49,0,0,85039129217,"N"
85922219,76,38,0,0,85073555417,"L"
85922219,39,77,1,0,85110054517,"NACH-RECHTS"
85922219,66,48,0,0,85143276017,"B"
85922219,68,32,0,0,85174550017,"D"
85922219,70,33,0,0,85246409517,"F"
85922219,69,18,0,0,85278258217,"E"
85922219,72,35,0,0,85310456917,"H"
85922219,82,19,0,0,85350359917,"R"
85922219,78,49,0,0,85454627717,"N"
85922219,76,38,0,0,85488075117,"L"
85922219,39,77,1,0,85526331617,"NACH-RECHTS"
85922219,66,48,0,0,85558469817,"B"
85922219,68,32,0,0,85598149217,"D"
85922219,71,34,0,0,85630038417,"G"
85922219,70,33,0,0,85662301017,"F"
85922219,69,18,0,0,85702197217,"E"
85922219,72,35,0,0,85734034317,"H"
85922219,82,19,0,0,85766517317,"R"
85922219,78,49,0,0,85871496617,"N"
85922219,76,38,0,0,85910243117,"L"
85922219,39,77,1,0,85942579417,"NACH-RECHTS"
85922219,66,48,0,0,85982414317,"B"
85922219,68,32,0,0,86014677317,"D"
85922219,70,33,0,0,86086087417,"F"
85922219,69,18,0,0,86117994117,"E"
85922219,82,19,0,0,86191755417,"R"
85922219,78,49,0,0,86295402917,"N"
85922219,76,38,0,0,86327658317,"L"
85922219,39,77,1,0,86366055817,"NACH-RECHTS"
85922219,66,48,0,0,86398305517,"B"
85922219,68,32,0,0,86438319117,"D"
85922219,70,33,0,0,86502429317,"F"
85922219,69,18,0,0,86542982217,"E"
85922219,82,19,0,0,86607170517,"R"
85922219,78,49,0,0,86710734817,"N"
85922219,76,38,0,0,86743478817,"L"
85922219,39,77,1,0,86790683117,"NACH-RECHTS"
85922219,66,48,0,0,86822279617,"B"
85922219,68,32,0,0,86853687717,"D"
85922219,71,34,0,0,86886944317,"G"
