Device,VKey,ScanCode,E0,E1,Edge,HostTimestamp_ns,KeyName
460196725,13,28,0,0,DOWN,811196008160,"EINGABE"
460196725,13,28,0,0,UP,811284337060,"EINGABE"
460196725,13,28,0,0,DOWN,811355295860,"EINGABE"
460196725,13,28,0,0,UP,811423056460,"EINGABE"
1775085,78,49,0,0,DOWN,814874699760,"N"
1775085,78,49,0,0,DOWN,815387500160,"N"
1775085,78,49,0,0,DOWN,815416013660,"N"
1775085,78,49,0,0,DOWN,815447417060,"N"
1775085,78,49,0,0,DOWN,815479239260,"N"
1775085,78,49,0,0,DOWN,815510552360,"N"
1775085,78,49,0,0,DOWN,815542000060,"N"
1775085,78,49,0,0,DOWN,815573272260,"N"
1775085,78,49,0,0,DOWN,815621600760,"N"
1775085,78,49,0,0,DOWN,815653073160,"N"
1775085,78,49,0,0,DOWN,815683932760,"N"
1775085,78,49,0,0,DOWN,815715766760,"N"
1775085,78,49,0,0,DOWN,815746942160,"N"
1775085,78,49,0,0,DOWN,815778526060,"N"
1775085,78,49,0,0,DOWN,815810109260,"N"
1775085,78,49,0,0,DOWN,815842058560,"N"
1775085,78,49,0,0,DOWN,815875831260,"N"
1775085,78,49,0,0,DOWN,815904728860,"N"
1775085,78,49,0,0,DOWN,815940915960,"N"
1775085,78,49,0,0,DOWN,815970117960,"N"
1775085,78,49,0,0,DOWN,816017949660,"N"
1775085,78,49,0,0,DOWN,816048573360,"N"
1775085,78,49,0,0,DOWN,816081309960,"N"
1775085,78,49,0,0,DOWN,816112144060,"N"
1775085,78,49,0,0,DOWN,816145031660,"N"
1775085,78,49,0,0,DOWN,816176952360,"N"
1775085,78,49,0,0,DOWN,816209035560,"N"
1775085,78,49,0,0,DOWN,816240670860,"N"
1775085,78,49,0,0,DOWN,816271888460,"N"
1775085,78,49,0,0,DOWN,816305054860,"N"
1775085,78,49,0,0,DOWN,816336429960,"N"
1775085,78,49,0,0,DOWN,816372120560,"N"
1775085,78,49,0,0,DOWN,816399835560,"N"
1775085,78,49,0,0,DOWN,816433389660,"N"
1775085,78,49,0,0,DOWN,816481645060,"N"
1775085,78,49,0,0,DOWN,816510886260,"N"
1775085,78,49,0,0,DOWN,816541343960,"N"
1775085,78,49,0,0,DOWN,816572808160,"N"
1775085,78,49,0,0,DOWN,816603758060,"N"
1775085,78,49,0,0,DOWN,816638532260,"N"
1775085,78,49,0,0,DOWN,816669196160,"N"
1775085,78,49,0,0,DOWN,816701893560,"N"
1775085,78,49,0,0,DOWN,816734700760,"N"
1775085,78,49,0,0,DOWN,816764061160,"N"
1775085,78,49,0,0,DOWN,816795286860,"N"
1775085,78,49,0,0,DOWN,816843456360,"N"
1775085,78,49,0,0,DOWN,816874786260,"N"
1775085,78,49,0,0,DOWN,816906481160,"N"
1775085,78,49,0,0,DOWN,816938703860,"N"
1775085,78,49,0,0,DOWN,816971526960,"N"
1775085,78,49,0,0,DOWN,817001727260,"N"
1775085,78,49,0,0,DOWN,817034111360,"N"
1775085,78,49,0,0,DOWN,817065007260,"N"
1775085,78,49,0,0,DOWN,817097788060,"N"
1775085,78,49,0,0,DOWN,817130318460,"N"
1775085,78,49,0,0,DOWN,817164345760,"N"
1775085,78,49,0,0,DOWN,817194623760,"N"
1775085,78,49,0,0,DOWN,817226801760,"N"
1775085,78,49,0,0,DOWN,817258377560,"N"
1775085,78,49,0,0,DOWN,817289315960,"N"
1775085,78,49,0,0,DOWN,817338808260,"N"
1775085,78,49,0,0,DOWN,817368443360,"N"
1775085,78,49,0,0,DOWN,817402938160,"N"
1775085,78,49,0,0,DOWN,817431464660,"N"
1775085,78,49,0,0,DOWN,817464277960,"N"
1775085,78,49,0,0,DOWN,817494460360,"N"
1775085,78,49,0,0,DOWN,817526436960,"N"
1775085,78,49,0,0,DOWN,817560103860,"N"
1775085,78,49,0,0,DOWN,817589671760,"N"
1775085,78,49,0,0,DOWN,817621283160,"N"
1775085,78,49,0,0,DOWN,817655935560,"N"
1775085,78,49,0,0,DOWN,817688362060,"N"
1775085,78,49,0,0,DOWN,817736581560,"N"
1775085,78,49,0,0,DOWN,817768158660,"N"
1775085,78,49,0,0,DOWN,817796990760,"N"
1775085,78,49,0,0,DOWN,817828416960,"N"
1775085,78,49,0,0,DOWN,817860796660,"N"
1775085,78,49,0,0,DOWN,817892950960,"N"
1775085,78,49,0,0,DOWN,817923929660,"N"
1775085,78,49,0,0,DOWN,817958872160,"N"
1775085,78,49,0,0,DOWN,817988058160,"N"
1775085,78,49,0,0,DOWN,818020238460,"N"
1775085,78,49,0,0,DOWN,818051304160,"N"
1775085,78,49,0,0,DOWN,818083115260,"N"
1775085,78,49,0,0,DOWN,818115541160,"N"
1775085,78,49,0,0,DOWN,818162885860,"N"
1775085,78,49,0,0,DOWN,818195468060,"N"
1775085,78,49,0,0,DOWN,818226487960,"N"
1775085,78,49,0,0,DOWN,818259729860,"N"
1775085,78,49,0,0,DOWN,818291943460,"N"
1775085,78,49,0,0,DOWN,818323889960,"N"
1775085,78,49,0,0,DOWN,818354455160,"N"
1775085,78,49,0,0,DOWN,818388253160,"N"
1775085,78,49,0,0,DOWN,818419128160,"N"
1775085,78,49,0,0,DOWN,818451391360,"N"
1775085,78,49,0,0,DOWN,818482520060,"N"
1775085,78,49,0,0,DOWN,818512669460,"N"
1775085,78,49,0,0,DOWN,818544318160,"N"
1775085,78,49,0,0,DOWN,818592506960,"N"
1775085,78,49,0,0,DOWN,818620110160,"N"
1775085,78,49,0,0,DOWN,818650101660,"N"
1775085,78,49,0,0,DOWN,818685392360,"N"
1775085,78,49,0,0,DOWN,818717146860,"N"
1775085,78,49,0,0,DOWN,818750483360,"N"
1775085,78,49,0,0,DOWN,818787634460,"N"
1775085,78,49,0,0,DOWN,818819776660,"N"
1775085,78,49,0,0,DOWN,818852434260,"N"
1775085,78,49,0,0,DOWN,818882027960,"N"
1775085,78,49,0,0,DOWN,818914795660,"N"
1775085,78,49,0,0,DOWN,818945342860,"N"
1775085,78,49,0,0,DOWN,818977970260,"N"
1775085,78,49,0,0,DOWN,819009506160,"N"
1775085,78,49,0,0,DOWN,819039312460,"N"
1775085,78,49,0,0,DOWN,819076174360,"N"
1775085,78,49,0,0,DOWN,819120335660,"N"
1775085,78,49,0,0,DOWN,819150979760,"N"
1775085,78,49,0,0,DOWN,819182222460,"N"
1775085,78,49,0,0,DOWN,819272234560,"N"
1775085,78,49,0,0,DOWN,819290606860,"N"
1775085,78,49,0,0,UP,819300437660,"N"
460196725,8,14,0,0,DOWN,833572350960,"RÜCK"
460196725,8,14,0,0,UP,833642864460,"RÜCK"
460196725,8,14,0,0,DOWN,833707944760,"RÜCK"
460196725,8,14,0,0,UP,833771569260,"RÜCK"
460196725,104,72,0,0,DOWN,834253280360,"8 (ZEHNERTASTATUR)"
460196725,96,82,0,0,DOWN,834339527160,"0 (ZEHNERTASTATUR)"
460196725,104,72,0,0,UP,834367009460,"8 (ZEHNERTASTATUR)"
460196725,96,82,0,0,UP,834458997460,"0 (ZEHNERTASTATUR)"
460196725,17,29,0,0,DOWN,835623638560,"STRG"
460196725,83,31,0,0,DOWN,835995571260,"S"
460196725,83,31,0,0,UP,836083186160,"S"
460196725,17,29,0,0,UP,836155485560,"STRG"
