device,vkey,scancode,e0,e1,edge,t1_ns,keyname
6165064,87,17,0,0,DOWN,951262347645,"W"
6165064,87,17,0,0,UP,951366386945,"W"
6165064,79,24,0,0,DOWN,951382392445,"O"
6165064,79,24,0,0,UP,951469637745,"O"
6165064,8,14,0,0,DOWN,951621627545,"RÜCK"
6165064,8,14,0,0,UP,951677327545,"RÜCK"
6165064,8,14,0,0,DOWN,951757186345,"RÜCK"
6165064,8,14,0,0,UP,951830028245,"RÜCK"
6165064,79,24,0,0,DOWN,951974199045,"O"
6165064,79,24,0,0,UP,952102005445,"O"
6165064,78,49,0,0,DOWN,952118578545,"N"
6165064,78,49,0,0,UP,952197405945,"N"
6165064,32,57,0,0,DOWN,952335032445,"LEER"
6165064,32,57,0,0,UP,952510579145,"LEER"
6165064,69,18,0,0,DOWN,952853254145,"E"
6165064,69,18,0,0,UP,952982960545,"E"
6165064,32,57,0,0,DOWN,953181172345,"LEER"
6165064,32,57,0,0,UP,953319735245,"LEER"
6165064,13,28,0,0,DOWN,953597779745,"EINGABE"
6165064,13,28,0,0,UP,953702314745,"EINGABE"
6165064,17,29,0,0,DOWN,954021973545,"STRG"
6165064,67,46,0,0,DOWN,954167277345,"C"
