Device,VKey,ScanCode,E0,E1,HostTimestamp_ns,KeyName
1775085,78,49,0,0,406159638760,"N"
460196725,13,28,0,0,406200896960,"EINGABE"
460196725,13,28,0,0,406428490860,"EINGABE"
1775085,78,49,0,0,406661030060,"N"
1775085,78,49,0,0,406692004560,"N"
1775085,78,49,0,0,406725477560,"N"
1775085,78,49,0,0,406757249560,"N"
1775085,78,49,0,0,406803489060,"N"
1775085,78,49,0,0,406837668060,"N"
1775085,78,49,0,0,406866180060,"N"
1775085,78,49,0,0,406898732860,"N"
1775085,78,49,0,0,406931298260,"N"
1775085,78,49,0,0,406961126660,"N"
1775085,78,49,0,0,406991790060,"N"
1775085,78,49,0,0,407023903860,"N"
1775085,78,49,0,0,407055090760,"N"
1775085,78,49,0,0,407088745660,"N"
1775085,78,49,0,0,407120685060,"N"
1775085,78,49,0,0,407166177960,"N"
1775085,78,49,0,0,407198943960,"N"
1775085,78,49,0,0,407236242460,"N"
1775085,78,49,0,0,407263029560,"N"
1775085,78,49,0,0,407296478760,"N"
1775085,78,49,0,0,407325343860,"N"
1775085,78,49,0,0,407355119160,"N"
1775085,78,49,0,0,407389796760,"N"
1775085,78,49,0,0,407418599460,"N"
1775085,78,49,0,0,407450408660,"N"
1775085,78,49,0,0,407482050560,"N"
1775085,78,49,0,0,407533562860,"N"
1775085,78,49,0,0,407562053060,"N"
1775085,78,49,0,0,407594631860,"N"
1775085,78,49,0,0,407624937360,"N"
1775085,78,49,0,0,407657862860,"N"
1775085,78,49,0,0,407689320660,"N"
1775085,78,49,0,0,407719695860,"N"
1775085,78,49,0,0,407750917660,"N"
1775085,78,49,0,0,407783787660,"N"
1775085,78,49,0,0,407818289860,"N"
1775085,78,49,0,0,407846083660,"N"
1775085,78,49,0,0,407878061860,"N"
1775085,78,49,0,0,407924485860,"N"
1775085,78,49,0,0,407961912260,"N"
1775085,78,49,0,0,408025123860,"N"
1775085,78,49,0,0,408056028360,"N"
1775085,78,49,0,0,408088022960,"N"
1775085,78,49,0,0,408119309360,"N"
1775085,78,49,0,0,408151230860,"N"
1775085,78,49,0,0,408181957460,"N"
1775085,78,49,0,0,408213725660,"N"
1775085,78,49,0,0,408245710960,"N"
1775085,78,49,0,0,408275384260,"N"
1775085,78,49,0,0,408307877560,"N"
1775085,78,49,0,0,408357700060,"N"
1775085,78,49,0,0,408390124060,"N"
1775085,78,49,0,0,408421386260,"N"
1775085,78,49,0,0,408452927360,"N"
1775085,78,49,0,0,408482933060,"N"
1775085,78,49,0,0,408512056560,"N"
1775085,78,49,0,0,408544679660,"N"
1775085,78,49,0,0,408575276260,"N"
1775085,78,49,0,0,408608027560,"N"
1775085,78,49,0,0,408640041460,"N"
1775085,78,49,0,0,408669966960,"N"
1775085,78,49,0,0,408717208960,"N"
1775085,78,49,0,0,408749112460,"N"
1775085,78,49,0,0,408782566860,"N"
1775085,78,49,0,0,408812158860,"N"
1775085,78,49,0,0,408843851460,"N"
1775085,78,49,0,0,409356728060,"N"
1775085,78,49,0,0,409388843460,"N"
1775085,78,49,0,0,409425772560,"N"
1775085,78,49,0,0,409455484860,"N"
1775085,78,49,0,0,409491500460,"N"
1775085,78,49,0,0,409519529860,"N"
1775085,78,49,0,0,409549195560,"N"
1775085,78,49,0,0,409580443760,"N"
1775085,78,49,0,0,409617847760,"N"
1775085,78,49,0,0,409653943460,"N"
1775085,78,49,0,0,409681284960,"N"
1775085,78,49,0,0,409725505260,"N"
1775085,78,49,0,0,409754488760,"N"
1775085,78,49,0,0,409795075960,"N"
1775085,78,49,0,0,409826307960,"N"
1775085,78,49,0,0,409855405660,"N"
1775085,78,49,0,0,409889504460,"N"
1775085,78,49,0,0,409915451960,"N"
1775085,78,49,0,0,409951189660,"N"
1775085,78,49,0,0,409979000060,"N"
1775085,78,49,0,0,410011030260,"N"
1775085,78,49,0,0,410042668460,"N"
1775085,78,49,0,0,410086174060,"N"
1775085,78,49,0,0,410117753460,"N"
1775085,78,49,0,0,410150407360,"N"
1775085,78,49,0,0,410182904260,"N"
1775085,78,49,0,0,410214136460,"N"
1775085,78,49,0,0,410246905160,"N"
1775085,78,49,0,0,410278036560,"N"
1775085,78,49,0,0,410312647460,"N"
1775085,78,49,0,0,410340519660,"N"
1775085,78,49,0,0,410372571060,"N"
1775085,78,49,0,0,410412124460,"N"
1775085,78,49,0,0,410444345460,"N"
1775085,78,49,0,0,410487390760,"N"
1775085,78,49,0,0,410515056160,"N"
1775085,78,49,0,0,410549360660,"N"
1775085,78,49,0,0,410584073960,"N"
1775085,78,49,0,0,410609026860,"N"
1775085,78,49,0,0,410638563860,"N"
1775085,78,49,0,0,410671032460,"N"
1775085,78,49,0,0,410702661760,"N"
1775085,78,49,0,0,410733877360,"N"
1775085,78,49,0,0,410766278260,"N"
1775085,78,49,0,0,410805293460,"N"
1775085,78,49,0,0,410846663760,"N"
1775085,78,49,0,0,410877980060,"N"
1775085,78,49,0,0,410910674660,"N"
1775085,78,49,0,0,410942438760,"N"
1775085,78,49,0,0,410976797660,"N"
1775085,78,49,0,0,411005863860,"N"
1775085,78,49,0,0,411040531960,"N"
1775085,78,49,0,0,411070379660,"N"
1775085,78,49,0,0,411104457560,"N"
1775085,78,49,0,0,411135680660,"N"
1775085,78,49,0,0,411182190560,"N"
1775085,78,49,0,0,411211433260,"N"
1775085,78,49,0,0,411241402760,"N"
1775085,78,49,0,0,411279664760,"N"
1775085,78,49,0,0,411312350060,"N"
1775085,78,49,0,0,411338949860,"N"
1775085,78,49,0,0,411369172060,"N"
1775085,78,49,0,0,411404966960,"N"
1775085,78,49,0,0,411437794160,"N"
1775085,78,49,0,0,411467404460,"N"
1775085,78,49,0,0,411497711860,"N"
1775085,78,49,0,0,411527541760,"N"
1775085,78,49,0,0,411562783960,"N"
1775085,78,49,0,0,411606754060,"N"
1775085,78,49,0,0,411635424260,"N"
1775085,78,49,0,0,411666640660,"N"
1775085,78,49,0,0,411701287260,"N"
1775085,78,49,0,0,411733377360,"N"
1775085,78,49,0,0,411763091460,"N"
1775085,78,49,0,0,411801867760,"N"
1775085,78,49,0,0,411833259360,"N"
1775085,78,49,0,0,411862671160,"N"
1775085,78,49,0,0,411894187160,"N"
1775085,78,49,0,0,411927666660,"N"
1775085,78,49,0,0,411958218260,"N"
1775085,78,49,0,0,411988817560,"N"
1775085,78,49,0,0,412018467560,"N"
1775085,78,49,0,0,412070121760,"N"
1775085,78,49,0,0,412098575460,"N"
1775085,78,49,0,0,412128797960,"N"
1775085,78,49,0,0,412164166860,"N"
1775085,78,49,0,0,412196127560,"N"
1775085,78,49,0,0,412234876760,"N"
1775085,78,49,0,0,412263767660,"N"
1775085,78,49,0,0,412290802560,"N"
1775085,78,49,0,0,412327970560,"N"
1775085,78,49,0,0,412354151660,"N"
1775085,78,49,0,0,412393384760,"N"
1775085,78,49,0,0,412418304360,"N"
1775085,78,49,0,0,412462250060,"N"
1775085,78,49,0,0,412494606060,"N"
1775085,78,49,0,0,412527344460,"N"
1775085,78,49,0,0,412560176760,"N"
1775085,78,49,0,0,412590141860,"N"
1775085,78,49,0,0,412620130760,"N"
1775085,78,49,0,0,412651373260,"N"
1775085,78,49,0,0,412683316460,"N"
1775085,78,49,0,0,412714976960,"N"
1775085,78,49,0,0,412747768860,"N"
1775085,78,49,0,0,412778440160,"N"
1775085,78,49,0,0,412826575060,"N"
1775085,78,49,0,0,412862350260,"N"
1775085,78,49,0,0,412888227860,"N"
1775085,78,49,0,0,412921056360,"N"
1775085,78,49,0,0,412957329460,"N"
1775085,78,49,0,0,412985326760,"N"
1775085,78,49,0,0,413016207260,"N"
1775085,78,49,0,0,413047520660,"N"
1775085,78,49,0,0,413078950760,"N"
1775085,78,49,0,0,413116556360,"N"
1775085,78,49,0,0,413147635160,"N"
1775085,78,49,0,0,413189254560,"N"
