timestamp_iso,line_type,us_value,text
2026-02-07T15:03:03.051,INFO,,"DOWN,20,105452077"
2026-02-07T15:03:03.051,INFO,,"UP,20,105457078"
2026-02-07T15:03:03.051,INFO,,"DOWN,1,105507077"
2026-02-07T15:03:03.051,INFO,,"UP,1,105512078"
2026-02-07T15:03:03.157,INFO,,"DOWN,2,105562078"
2026-02-07T15:03:03.157,INFO,,"UP,2,105567078"
2026-02-07T15:03:03.157,INFO,,"DOWN,5,105617077"
2026-02-07T15:03:03.157,INFO,,"UP,5,105622078"
2026-02-07T15:03:03.262,INFO,,"DOWN,6,105672077"
2026-02-07T15:03:03.262,INFO,,"UP,6,105677078"
2026-02-07T15:03:03.262,INFO,,"DOWN,7,105727077"
2026-02-07T15:03:03.262,INFO,,"UP,7,105732078"
2026-02-07T15:03:03.368,INFO,,"DOWN,14,105782077"
2026-02-07T15:03:03.368,INFO,,"UP,14,105787077"
2026-02-07T15:03:03.368,INFO,,"DOWN,15,105837078"
2026-02-07T15:03:03.368,INFO,,"UP,15,105842077"
2026-02-07T15:03:03.476,INFO,,"DOWN,16,105892077"
2026-02-07T15:03:03.476,INFO,,"UP,16,105897078"
2026-02-07T15:03:03.476,INFO,,"DOWN,17,105947077"
2026-02-07T15:03:03.476,INFO,,"UP,17,105952078"
2026-02-07T15:03:03.581,INFO,,"DOWN,19,106002077"
2026-02-07T15:03:03.581,INFO,,"# Heartbeat cycles=171 pin_idx=9 dropped=0"
2026-02-07T15:03:03.581,INFO,,"UP,19,106007078"
2026-02-07T15:03:03.581,INFO,,"DOWN,20,106057077"
2026-02-07T15:03:03.581,INFO,,"UP,20,106062078"
2026-02-07T15:03:03.687,INFO,,"DOWN,1,106112077"
2026-02-07T15:03:03.687,INFO,,"UP,1,106117078"
2026-02-07T15:03:03.687,INFO,,"DOWN,2,106167077"
2026-02-07T15:03:03.687,INFO,,"UP,2,106172077"
2026-02-07T15:03:03.791,INFO,,"DOWN,5,106222077"
2026-02-07T15:03:03.791,INFO,,"UP,5,106227078"
2026-02-07T15:03:03.791,INFO,,"DOWN,6,106277077"
2026-02-07T15:03:03.791,INFO,,"UP,6,106282078"
2026-02-07T15:03:03.897,INFO,,"DOWN,7,106332077"
2026-02-07T15:03:03.897,INFO,,"UP,7,106337078"
2026-02-07T15:03:03.897,INFO,,"DOWN,14,106387077"
2026-02-07T15:03:03.897,INFO,,"UP,14,106392078"
2026-02-07T15:03:04.002,INFO,,"DOWN,15,106442077"
2026-02-07T15:03:04.002,INFO,,"UP,15,106447078"
2026-02-07T15:03:04.002,INFO,,"DOWN,16,106497077"
2026-02-07T15:03:04.002,INFO,,"UP,16,106502077"
2026-02-07T15:03:04.109,INFO,,"DOWN,17,106552077"
2026-02-07T15:03:04.109,INFO,,"UP,17,106557078"
2026-02-07T15:03:04.109,INFO,,"DOWN,19,106607077"
2026-02-07T15:03:04.215,INFO,,"UP,19,106612077"
2026-02-07T15:03:04.215,INFO,,"DOWN,20,106662077"
2026-02-07T15:03:04.215,INFO,,"UP,20,106667078"
2026-02-07T15:03:04.322,INFO,,"DOWN,1,106717078"
2026-02-07T15:03:04.322,INFO,,"UP,1,106722078"
2026-02-07T15:03:04.322,INFO,,"DOWN,2,106772077"
2026-02-07T15:03:04.322,INFO,,"UP,2,106777078"
2026-02-07T15:03:04.429,INFO,,"DOWN,5,106827077"
2026-02-07T15:03:04.429,INFO,,"UP,5,106832078"
2026-02-07T15:03:04.429,INFO,,"DOWN,6,106882077"
2026-02-07T15:03:04.429,INFO,,"UP,6,106887078"
2026-02-07T15:03:04.537,INFO,,"DOWN,7,106937077"
2026-02-07T15:03:04.537,INFO,,"UP,7,106942078"
2026-02-07T15:03:04.537,INFO,,"DOWN,14,106992077"
2026-02-07T15:03:04.537,INFO,,"UP,14,106997078"
2026-02-07T15:03:04.537,INFO,,"# Heartbeat cycles=173 pin_idx=6 dropped=0"
2026-02-07T15:03:04.643,INFO,,"DOWN,15,107047077"
2026-02-07T15:03:04.643,INFO,,"UP,15,107052078"
2026-02-07T15:03:04.643,INFO,,"DOWN,16,107102078"
2026-02-07T15:03:04.643,INFO,,"UP,16,107107078"
2026-02-07T15:03:04.750,INFO,,"DOWN,17,107157077"
2026-02-07T15:03:04.750,INFO,,"UP,17,107162078"
2026-02-07T15:03:04.750,INFO,,"DOWN,19,107212077"
2026-02-07T15:03:04.750,INFO,,"UP,19,107217078"
2026-02-07T15:03:04.855,INFO,,"DOWN,20,107267077"
2026-02-07T15:03:04.855,INFO,,"UP,20,107272078"
2026-02-07T15:03:04.855,INFO,,"DOWN,1,107322077"
2026-02-07T15:03:04.855,INFO,,"UP,1,107327078"
2026-02-07T15:03:04.961,INFO,,"DOWN,2,107377078"
2026-02-07T15:03:04.961,INFO,,"UP,2,107382077"
2026-02-07T15:03:04.961,INFO,,"DOWN,5,107432077"
2026-02-07T15:03:04.961,INFO,,"UP,5,107437078"
2026-02-07T15:03:05.067,INFO,,"DOWN,6,107487077"
2026-02-07T15:03:05.067,INFO,,"UP,6,107492078"
2026-02-07T15:03:05.067,INFO,,"DOWN,7,107542078"
2026-02-07T15:03:05.067,INFO,,"UP,7,107547078"
2026-02-07T15:03:05.174,INFO,,"DOWN,14,107597077"
2026-02-07T15:03:05.174,INFO,,"UP,14,107602078"
2026-02-07T15:03:05.174,INFO,,"DOWN,15,107652077"
2026-02-07T15:03:05.174,INFO,,"UP,15,107657077"
2026-02-07T15:03:05.280,INFO,,"DOWN,16,107707077"
2026-02-07T15:03:05.280,INFO,,"UP,16,107712078"
2026-02-07T15:03:05.280,INFO,,"DOWN,17,107762077"
2026-02-07T15:03:05.280,INFO,,"UP,17,107767078"
2026-02-07T15:03:05.384,INFO,,"DOWN,19,107817077"
2026-02-07T15:03:05.384,INFO,,"UP,19,107822077"
2026-02-07T15:03:05.384,INFO,,"DOWN,20,107872077"
2026-02-07T15:03:05.384,INFO,,"UP,20,107877078"
2026-02-07T15:03:05.491,INFO,,"DOWN,1,107927077"
2026-02-07T15:03:05.491,INFO,,"UP,1,107932077"
2026-02-07T15:03:05.491,INFO,,"DOWN,2,107982077"
2026-02-07T15:03:05.491,INFO,,"UP,2,107987078"
2026-02-07T15:03:05.598,INFO,,"# Heartbeat cycles=175 pin_idx=2 dropped=0"
2026-02-07T15:03:05.598,INFO,,"DOWN,5,108037077"
2026-02-07T15:03:05.598,INFO,,"UP,5,108042078"
2026-02-07T15:03:05.598,INFO,,"DOWN,6,108092078"
2026-02-07T15:03:05.598,INFO,,"UP,6,108097078"
2026-02-07T15:03:05.703,INFO,,"DOWN,7,108147077"
2026-02-07T15:03:05.703,INFO,,"UP,7,108152078"
2026-02-07T15:03:05.703,INFO,,"DOWN,14,108202077"
2026-02-07T15:03:05.809,INFO,,"UP,14,108207078"
2026-02-07T15:03:05.809,INFO,,"DOWN,15,108257077"
2026-02-07T15:03:05.809,INFO,,"UP,15,108262078"
2026-02-07T15:03:05.915,INFO,,"DOWN,16,108312077"
2026-02-07T15:03:05.915,INFO,,"UP,16,108317078"
2026-02-07T15:03:05.915,INFO,,"DOWN,17,108367078"
2026-02-07T15:03:05.915,INFO,,"UP,17,108372078"
2026-02-07T15:03:06.022,INFO,,"DOWN,19,108422077"
2026-02-07T15:03:06.022,INFO,,"UP,19,108427078"
2026-02-07T15:03:06.022,INFO,,"DOWN,20,108477077"
2026-02-07T15:03:06.022,INFO,,"UP,20,108482078"
2026-02-07T15:03:06.127,INFO,,"DOWN,1,108532077"
2026-02-07T15:03:06.127,INFO,,"UP,1,108537077"
2026-02-07T15:03:06.127,INFO,,"DOWN,2,108587077"
2026-02-07T15:03:06.127,INFO,,"UP,2,108592078"
2026-02-07T15:03:06.232,INFO,,"DOWN,5,108642077"
2026-02-07T15:03:06.232,INFO,,"UP,5,108647078"
2026-02-07T15:03:06.232,INFO,,"DOWN,6,108697078"
2026-02-07T15:03:06.232,INFO,,"UP,6,108702078"
2026-02-07T15:03:06.339,INFO,,"DOWN,7,108752077"
2026-02-07T15:03:06.339,INFO,,"UP,7,108757078"
2026-02-07T15:03:06.339,INFO,,"DOWN,14,108807078"
2026-02-07T15:03:06.339,INFO,,"UP,14,108812078"
2026-02-07T15:03:06.445,INFO,,"DOWN,15,108862078"
2026-02-07T15:03:06.445,INFO,,"UP,15,108867077"
2026-02-07T15:03:06.445,INFO,,"DOWN,16,108917077"
2026-02-07T15:03:06.445,INFO,,"UP,16,108922078"
2026-02-07T15:03:06.552,INFO,,"DOWN,17,108972077"
2026-02-07T15:03:06.552,INFO,,"UP,17,108977078"
2026-02-07T15:03:06.552,INFO,,"# Heartbeat cycles=176 pin_idx=9 dropped=0"
2026-02-07T15:03:06.552,INFO,,"DOWN,19,109027077"
2026-02-07T15:03:06.552,INFO,,"UP,19,109032078"
2026-02-07T15:03:06.657,INFO,,"DOWN,20,109082077"
2026-02-07T15:03:06.657,INFO,,"UP,20,109087078"
2026-02-07T15:03:06.657,INFO,,"DOWN,1,109137077"
2026-02-07T15:03:06.657,INFO,,"UP,1,109142077"
2026-02-07T15:03:06.764,INFO,,"DOWN,2,109192077"
2026-02-07T15:03:06.764,INFO,,"UP,2,109197077"
2026-02-07T15:03:06.764,INFO,,"DOWN,5,109247077"
2026-02-07T15:03:06.764,INFO,,"UP,5,109252077"
2026-02-07T15:03:06.870,INFO,,"DOWN,6,109302077"
2026-02-07T15:03:06.870,INFO,,"UP,6,109307078"
2026-02-07T15:03:06.870,INFO,,"DOWN,7,109357077"
2026-02-07T15:03:06.870,INFO,,"UP,7,109362078"
2026-02-07T15:03:06.975,INFO,,"DOWN,14,109412077"
2026-02-07T15:03:06.975,INFO,,"UP,14,109417078"
2026-02-07T15:03:06.975,INFO,,"DOWN,15,109467077"
2026-02-07T15:03:06.975,INFO,,"UP,15,109472078"
2026-02-07T15:03:07.080,INFO,,"DOWN,16,109522077"
2026-02-07T15:03:07.080,INFO,,"UP,16,109527078"
2026-02-07T15:03:07.080,INFO,,"DOWN,17,109577077"
2026-02-07T15:03:07.080,INFO,,"UP,17,109582078"
2026-02-07T15:03:07.186,INFO,,"DOWN,19,109632077"
2026-02-07T15:03:07.186,INFO,,"UP,19,109637078"
2026-02-07T15:03:07.186,INFO,,"DOWN,20,109687077"
2026-02-07T15:03:07.293,INFO,,"UP,20,109692077"
2026-02-07T15:03:07.293,INFO,,"DOWN,1,109742077"
2026-02-07T15:03:07.293,INFO,,"UP,1,109747078"
2026-02-07T15:03:07.398,INFO,,"DOWN,2,109797077"
2026-02-07T15:03:07.398,INFO,,"UP,2,109802077"
2026-02-07T15:03:07.398,INFO,,"DOWN,5,109852077"
2026-02-07T15:03:07.398,INFO,,"UP,5,109857078"
2026-02-07T15:03:07.503,INFO,,"DOWN,6,109907078"
2026-02-07T15:03:07.503,INFO,,"UP,6,109912078"
2026-02-07T15:03:07.503,INFO,,"DOWN,7,109962077"
2026-02-07T15:03:07.503,INFO,,"UP,7,109967078"
2026-02-07T15:03:07.503,INFO,,"# Heartbeat cycles=178 pin_idx=5 dropped=0"
2026-02-07T15:03:07.609,INFO,,"DOWN,14,110017077"
2026-02-07T15:03:07.609,INFO,,"UP,14,110022078"
2026-02-07T15:03:07.609,INFO,,"DOWN,15,110072077"
2026-02-07T15:03:07.609,INFO,,"UP,15,110077078"
2026-02-07T15:03:07.715,INFO,,"DOWN,16,110127077"
2026-02-07T15:03:07.715,INFO,,"UP,16,110132077"
2026-02-07T15:03:07.715,INFO,,"DOWN,17,110182077"
2026-02-07T15:03:07.715,INFO,,"UP,17,110187078"
2026-02-07T15:03:07.821,INFO,,"DOWN,19,110237077"
2026-02-07T15:03:07.821,INFO,,"UP,19,110242078"
2026-02-07T15:03:07.821,INFO,,"DOWN,20,110292077"
2026-02-07T15:03:07.821,INFO,,"UP,20,110297078"
2026-02-07T15:03:07.929,INFO,,"DOWN,1,110347078"
2026-02-07T15:03:07.929,INFO,,"UP,1,110352077"
2026-02-07T15:03:07.929,INFO,,"DOWN,2,110402077"
2026-02-07T15:03:07.929,INFO,,"UP,2,110407077"
2026-02-07T15:03:08.034,INFO,,"DOWN,5,110457077"
2026-02-07T15:03:08.034,INFO,,"UP,5,110462078"
2026-02-07T15:03:08.034,INFO,,"DOWN,6,110512077"
2026-02-07T15:03:08.034,INFO,,"UP,6,110517078"
2026-02-07T15:03:08.140,INFO,,"DOWN,7,110567077"
2026-02-07T15:03:08.140,INFO,,"UP,7,110572077"
2026-02-07T15:03:08.140,INFO,,"DOWN,14,110622077"
2026-02-07T15:03:08.140,INFO,,"UP,14,110627078"
2026-02-07T15:03:08.244,INFO,,"DOWN,15,110677077"
2026-02-07T15:03:08.244,INFO,,"UP,15,110682077"
2026-02-07T15:03:08.244,INFO,,"DOWN,16,110732077"
2026-02-07T15:03:08.244,INFO,,"UP,16,110737078"
2026-02-07T15:03:08.350,INFO,,"DOWN,17,110787077"
2026-02-07T15:03:08.350,INFO,,"UP,17,110792078"
2026-02-07T15:03:08.350,INFO,,"DOWN,19,110842077"
2026-02-07T15:03:08.350,INFO,,"UP,19,110847078"
2026-02-07T15:03:08.456,INFO,,"DOWN,20,110897077"
2026-02-07T15:03:08.456,INFO,,"UP,20,110902078"
2026-02-07T15:03:08.456,INFO,,"DOWN,1,110952077"
2026-02-07T15:03:08.456,INFO,,"UP,1,110957077"
2026-02-07T15:03:08.561,INFO,,"# Heartbeat cycles=180 pin_idx=1 dropped=0"
2026-02-07T15:03:08.561,INFO,,"DOWN,2,111007077"
2026-02-07T15:03:08.561,INFO,,"UP,2,111012077"
2026-02-07T15:03:08.561,INFO,,"DOWN,5,111062077"
2026-02-07T15:03:08.667,INFO,,"UP,5,111067078"
2026-02-07T15:03:08.667,INFO,,"DOWN,6,111117077"
2026-02-07T15:03:08.667,INFO,,"UP,6,111122077"
2026-02-07T15:03:08.773,INFO,,"DOWN,7,111172077"
2026-02-07T15:03:08.773,INFO,,"UP,7,111177078"
2026-02-07T15:03:08.773,INFO,,"DOWN,14,111227077"
2026-02-07T15:03:08.773,INFO,,"UP,14,111232078"
2026-02-07T15:03:08.878,INFO,,"DOWN,15,111282078"
2026-02-07T15:03:08.878,INFO,,"UP,15,111287077"
2026-02-07T15:03:08.878,INFO,,"DOWN,16,111337077"
2026-02-07T15:03:08.878,INFO,,"UP,16,111342077"
2026-02-07T15:03:08.985,INFO,,"DOWN,17,111392077"
2026-02-07T15:03:08.985,INFO,,"UP,17,111397078"
2026-02-07T15:03:08.985,INFO,,"DOWN,19,111447077"
2026-02-07T15:03:08.985,INFO,,"UP,19,111452078"
2026-02-07T15:03:09.091,INFO,,"DOWN,20,111502077"
2026-02-07T15:03:09.091,INFO,,"UP,20,111507078"
2026-02-07T15:03:09.091,INFO,,"DOWN,1,111557077"
2026-02-07T15:03:09.091,INFO,,"UP,1,111562078"
2026-02-07T15:03:09.196,INFO,,"DOWN,2,111612077"
2026-02-07T15:03:09.196,INFO,,"UP,2,111617078"
2026-02-07T15:03:09.196,INFO,,"DOWN,5,111667078"
2026-02-07T15:03:09.196,INFO,,"UP,5,111672077"
2026-02-07T15:03:09.302,INFO,,"DOWN,6,111722077"
2026-02-07T15:03:09.302,INFO,,"UP,6,111727078"
2026-02-07T15:03:09.302,INFO,,"DOWN,7,111777077"
2026-02-07T15:03:09.302,INFO,,"UP,7,111782078"
2026-02-07T15:03:09.408,INFO,,"DOWN,14,111832077"
2026-02-07T15:03:09.408,INFO,,"UP,14,111837077"
2026-02-07T15:03:09.408,INFO,,"DOWN,15,111887077"
2026-02-07T15:03:09.408,INFO,,"UP,15,111892078"
2026-02-07T15:03:09.515,INFO,,"DOWN,16,111942077"
2026-02-07T15:03:09.515,INFO,,"UP,16,111947077"
2026-02-07T15:03:09.515,INFO,,"DOWN,17,111997078"
2026-02-07T15:03:09.515,INFO,,"UP,17,112002078"
2026-02-07T15:03:09.515,INFO,,"# Heartbeat cycles=181 pin_idx=9 dropped=0"
2026-02-07T15:03:09.622,INFO,,"DOWN,19,112052077"
2026-02-07T15:03:09.622,INFO,,"UP,19,112057078"
2026-02-07T15:03:09.622,INFO,,"DOWN,20,112107077"
2026-02-07T15:03:09.622,INFO,,"UP,20,112112078"
2026-02-07T15:03:09.727,INFO,,"DOWN,1,112162077"
