device,vkey,scancode,e0,e1,edge,t1_ns,keyname
293540923,69,18,0,0,DOWN,810453319474,"E"
293540923,71,34,0,0,UP,810461793674,"G"
293540923,78,49,0,0,DOWN,810548716174,"N"
293540923,69,18,0,0,UP,810556492074,"E"
293540923,78,49,0,0,UP,810614005874,"N"
293540923,76,38,0,0,DOWN,810645153374,"L"
293540923,76,38,0,0,UP,810700462974,"L"
293540923,65,30,0,0,DOWN,810748523474,"A"
293540923,65,30,0,0,UP,810797421774,"A"
293540923,78,49,0,0,DOWN,810852609774,"N"
293540923,78,49,0,0,UP,810916548874,"N"
293540923,68,32,0,0,DOWN,810948743574,"D"
293540923,70,33,0,0,DOWN,811052410074,"F"
293540923,68,32,0,0,UP,811060077774,"D"
293540923,70,33,0,0,UP,811132670474,"F"
293540923,72,35,0,0,DOWN,811148373874,"H"
293540923,66,48,0,0,DOWN,811251792774,"B"
293540923,72,35,0,0,UP,811260566674,"H"
293540923,85,22,0,0,DOWN,811348860674,"U"
293540923,66,48,0,0,UP,811372893374,"B"
293540923,82,19,0,0,DOWN,811451945374,"R"
293540923,85,22,0,0,UP,811459995274,"U"
293540923,71,34,0,0,DOWN,811548598074,"G"
293540923,82,19,0,0,UP,811572113374,"R"
293540923,69,18,0,0,DOWN,811654438774,"E"
293540923,71,34,0,0,UP,811660245974,"G"
293540923,69,18,0,0,UP,811749013774,"E"
293540923,78,49,0,0,DOWN,811753256274,"N"
293540923,78,49,0,0,UP,811813425574,"N"
293540923,76,38,0,0,DOWN,811852914374,"L"
293540923,76,38,0,0,UP,811908984874,"L"
293540923,65,30,0,0,DOWN,811948655774,"A"
293540923,65,30,0,0,UP,811988371274,"A"
293540923,78,49,0,0,DOWN,812052431274,"N"
293540923,78,49,0,0,UP,812117572874,"N"
293540923,68,32,0,0,DOWN,812148974374,"D"
293540923,70,33,0,0,DOWN,812252717474,"F"
293540923,68,32,0,0,UP,812263314774,"D"
293540923,70,33,0,0,UP,812326199574,"F"
293540923,72,35,0,0,DOWN,812348578274,"H"
293540923,72,35,0,0,UP,812452733674,"H"
293540923,66,48,0,0,DOWN,812456471974,"B"
293540923,85,22,0,0,DOWN,812548099774,"U"
293540923,66,48,0,0,UP,812571836974,"B"
293540923,82,19,0,0,DOWN,812652638474,"R"
293540923,85,22,0,0,UP,812667507474,"U"
293540923,71,34,0,0,DOWN,812748819974,"G"
293540923,82,19,0,0,UP,812764456574,"R"
293540923,69,18,0,0,DOWN,812852800074,"E"
293540923,71,34,0,0,UP,812860694274,"G"
293540923,78,49,0,0,DOWN,812948674674,"N"
293540923,69,18,0,0,UP,812956707774,"E"
293540923,78,49,0,0,UP,813013182574,"N"
293540923,76,38,0,0,DOWN,813044596674,"L"
293540923,76,38,0,0,UP,813100035274,"L"
293540923,65,30,0,0,DOWN,813148378974,"A"
293540923,65,30,0,0,UP,813190224774,"A"
293540923,78,49,0,0,DOWN,813244687374,"N"
293540923,78,49,0,0,UP,813318073774,"N"
293540923,68,32,0,0,DOWN,813356074374,"D"
293540923,70,33,0,0,DOWN,813444632874,"F"
293540923,68,32,0,0,UP,813461019474,"D"
293540923,70,33,0,0,UP,813525231774,"F"
293540923,72,35,0,0,DOWN,813548717074,"H"
293540923,66,48,0,0,DOWN,813644173874,"B"
293540923,72,35,0,0,UP,813660351374,"H"
293540923,85,22,0,0,DOWN,813748936874,"U"
293540923,66,48,0,0,UP,813772836474,"B"
293540923,82,19,0,0,DOWN,813853921574,"R"
293540923,85,22,0,0,UP,813860402874,"U"
293540923,71,34,0,0,DOWN,813948810674,"G"
293540923,82,19,0,0,UP,813972823074,"R"
293540923,69,18,0,0,DOWN,814052602874,"E"
293540923,71,34,0,0,UP,814060838874,"G"
293540923,78,49,0,0,DOWN,814148445174,"N"
293540923,69,18,0,0,UP,814156453374,"E"
293540923,78,49,0,0,UP,814212147174,"N"
293540923,76,38,0,0,DOWN,814253031574,"L"
293540923,76,38,0,0,UP,814301066474,"L"
293540923,65,30,0,0,DOWN,814348436374,"A"
293540923,65,30,0,0,UP,814396984674,"A"
293540923,78,49,0,0,DOWN,814452495374,"N"
293540923,78,49,0,0,UP,814517423674,"N"
293540923,68,32,0,0,DOWN,814548467574,"D"
293540923,70,33,0,0,DOWN,814656974874,"F"
293540923,68,32,0,0,UP,814668193174,"D"
293540923,70,33,0,0,UP,814724179374,"F"
293540923,72,35,0,0,DOWN,814748109274,"H"
293540923,66,48,0,0,DOWN,814853425074,"B"
293540923,72,35,0,0,UP,814860427974,"H"
293540923,85,22,0,0,DOWN,814948533174,"U"
293540923,66,48,0,0,UP,814972338674,"B"
293540923,82,19,0,0,DOWN,815052792574,"R"
293540923,85,22,0,0,UP,815060648574,"U"
293540923,71,34,0,0,DOWN,815148827974,"G"
293540923,82,19,0,0,UP,815172677874,"R"
293540923,69,18,0,0,DOWN,815252759674,"E"
293540923,71,34,0,0,UP,815260046774,"G"
293540923,69,18,0,0,UP,815348490874,"E"
293540923,78,49,0,0,DOWN,815351597474,"N"
293540923,78,49,0,0,UP,815414033374,"N"
293540923,76,38,0,0,DOWN,815452179974,"L"
293540923,76,38,0,0,UP,815508638474,"L"
293540923,65,30,0,0,DOWN,815549167874,"A"
293540923,65,30,0,0,UP,815588812874,"A"
293540923,78,49,0,0,DOWN,815652336374,"N"
293540923,78,49,0,0,UP,815724838274,"N"
293540923,68,32,0,0,DOWN,815748879474,"D"
293540923,70,33,0,0,DOWN,815852344274,"F"
293540923,68,32,0,0,UP,815860115774,"D"
293540923,70,33,0,0,UP,815924580674,"F"
293540923,72,35,0,0,DOWN,815948426774,"H"
293540923,66,48,0,0,DOWN,816044663074,"B"
293540923,72,35,0,0,UP,816052873474,"H"
293540923,85,22,0,0,DOWN,816148616474,"U"
293540923,66,48,0,0,UP,816164583674,"B"
293540923,82,19,0,0,DOWN,816244675574,"R"
293540923,85,22,0,0,UP,816261395974,"U"
293540923,71,34,0,0,DOWN,816348620874,"G"
293540923,82,19,0,0,UP,816364133974,"R"
293540923,71,34,0,0,UP,816452456874,"G"
293540923,69,18,0,0,DOWN,816456336774,"E"
293540923,69,18,0,0,UP,816540789174,"E"
293540923,78,49,0,0,DOWN,816551662574,"N"
293540923,78,49,0,0,UP,816622678274,"N"
293540923,76,38,0,0,DOWN,816644684374,"L"
293540923,76,38,0,0,UP,816717719774,"L"
293540923,65,30,0,0,DOWN,816748658174,"A"
293540923,65,30,0,0,UP,816797066474,"A"
293540923,78,49,0,0,DOWN,816857895174,"N"
293540923,78,49,0,0,UP,816916365774,"N"
293540923,68,32,0,0,DOWN,816947956574,"D"
293540923,70,33,0,0,DOWN,817052668574,"F"
293540923,68,32,0,0,UP,817060665774,"D"
293540923,70,33,0,0,UP,817125058874,"F"
293540923,72,35,0,0,DOWN,817148068474,"H"
293540923,66,48,0,0,DOWN,817252776874,"B"
293540923,72,35,0,0,UP,817260188274,"H"
293540923,85,22,0,0,DOWN,817348935674,"U"
293540923,66,48,0,0,UP,817372203474,"B"
293540923,82,19,0,0,DOWN,817452365574,"R"
293540923,85,22,0,0,UP,817460175274,"U"
293540923,71,34,0,0,DOWN,817548974774,"G"
293540923,82,19,0,0,UP,817572440274,"R"
293540923,69,18,0,0,DOWN,817652708074,"E"
293540923,71,34,0,0,UP,817660289574,"G"
293540923,69,18,0,0,UP,817760788774,"E"
293540923,78,49,0,0,DOWN,817767659274,"N"
293540923,78,49,0,0,UP,817812678674,"N"
293540923,76,38,0,0,DOWN,817853147574,"L"
293540923,76,38,0,0,UP,817908521674,"L"
293540923,65,30,0,0,DOWN,817948484974,"A"
293540923,65,30,0,0,UP,817997525774,"A"
293540923,78,49,0,0,DOWN,818052046174,"N"
293540923,78,49,0,0,UP,818117746074,"N"
293540923,68,32,0,0,DOWN,818148733674,"D"
293540923,70,33,0,0,DOWN,818252102874,"F"
293540923,68,32,0,0,UP,818260327774,"D"
293540923,70,33,0,0,UP,818324903974,"F"
293540923,72,35,0,0,DOWN,818352130074,"H"
293540923,72,35,0,0,UP,818452833574,"H"
293540923,66,48,0,0,DOWN,818456742574,"B"
293540923,85,22,0,0,DOWN,818548688174,"U"
293540923,66,48,0,0,UP,818564430774,"B"
293540923,82,19,0,0,DOWN,818652125274,"R"
293540923,85,22,0,0,UP,818660225174,"U"
293540923,71,34,0,0,DOWN,818748878474,"G"
293540923,82,19,0,0,UP,818764737774,"R"
293540923,69,18,0,0,DOWN,818853487374,"E"
293540923,71,34,0,0,UP,818862711174,"G"
293540923,78,49,0,0,DOWN,818948630974,"N"
293540923,69,18,0,0,UP,818956559474,"E"
293540923,78,49,0,0,UP,819012957274,"N"
293540923,76,38,0,0,DOWN,819044761174,"L"
293540923,76,38,0,0,UP,819109203574,"L"
293540923,65,30,0,0,DOWN,819148056074,"A"
293540923,65,30,0,0,UP,819196189574,"A"
293540923,78,49,0,0,DOWN,819244712474,"N"
293540923,78,49,0,0,UP,819316394274,"N"
293540923,68,32,0,0,DOWN,819357398874,"D"
293540923,70,33,0,0,DOWN,819446015274,"F"
293540923,68,32,0,0,UP,819460801674,"D"
293540923,70,33,0,0,UP,819524380274,"F"
293540923,72,35,0,0,DOWN,819548687274,"H"
293540923,66,48,0,0,DOWN,819645319974,"B"
293540923,72,35,0,0,UP,819655462874,"H"
293540923,85,22,0,0,DOWN,819748207774,"U"
293540923,66,48,0,0,UP,819764191674,"B"
293540923,82,19,0,0,DOWN,819859447074,"R"
293540923,85,22,0,0,UP,819865007374,"U"
293540923,71,34,0,0,DOWN,819948786774,"G"
293540923,82,19,0,0,UP,819964870874,"R"
293540923,69,18,0,0,DOWN,820054393274,"E"
293540923,71,34,0,0,UP,820065045174,"G"
293540923,69,18,0,0,UP,820140830374,"E"
293540923,78,49,0,0,DOWN,820148977574,"N"
293540923,78,49,0,0,UP,820212634874,"N"
293540923,76,38,0,0,DOWN,820252108374,"L"
293540923,76,38,0,0,UP,820299981374,"L"
293540923,65,30,0,0,DOWN,820348643674,"A"
293540923,65,30,0,0,UP,820396799974,"A"
293540923,78,49,0,0,DOWN,820454963274,"N"
293540923,78,49,0,0,UP,820517858374,"N"
293540923,68,32,0,0,DOWN,820548476874,"D"
293540923,70,33,0,0,DOWN,820654397574,"F"
293540923,68,32,0,0,UP,820661413374,"D"
293540923,70,33,0,0,UP,820725227874,"F"
293540923,72,35,0,0,DOWN,820748685574,"H"
293540923,66,48,0,0,DOWN,820854882974,"B"
293540923,72,35,0,0,UP,820860955574,"H"
293540923,85,22,0,0,DOWN,820948792274,"U"
293540923,66,48,0,0,UP,820973212874,"B"
293540923,82,19,0,0,DOWN,821052558074,"R"
293540923,85,22,0,0,UP,821060563874,"U"
293540923,71,34,0,0,DOWN,821149162474,"G"
293540923,82,19,0,0,UP,821164854874,"R"
293540923,69,18,0,0,DOWN,821252429574,"E"
293540923,71,34,0,0,UP,821261542174,"G"
293540923,69,18,0,0,UP,821348135674,"E"
293540923,78,49,0,0,DOWN,821356126574,"N"
293540923,78,49,0,0,UP,821412723474,"N"
293540923,76,38,0,0,DOWN,821452425874,"L"
293540923,76,38,0,0,UP,821509274974,"L"
293540923,65,30,0,0,DOWN,821548620674,"A"
293540923,65,30,0,0,UP,821596828074,"A"
293540923,78,49,0,0,DOWN,821653140774,"N"
293540923,78,49,0,0,UP,821709533974,"N"
293540923,68,32,0,0,DOWN,821748809874,"D"
293540923,70,33,0,0,DOWN,821854933074,"F"
293540923,68,32,0,0,UP,821864807074,"D"
293540923,70,33,0,0,UP,821923937774,"F"
293540923,72,35,0,0,DOWN,821948020274,"H"
293540923,66,48,0,0,DOWN,822052627074,"B"
293540923,72,35,0,0,UP,822060944774,"H"
293540923,85,22,0,0,DOWN,822148951174,"U"
293540923,66,48,0,0,UP,822164645674,"B"
293540923,82,19,0,0,DOWN,822245069874,"R"
293540923,85,22,0,0,UP,822261039274,"U"
293540923,71,34,0,0,DOWN,822348604474,"G"
293540923,82,19,0,0,UP,822365165774,"R"
293540923,71,34,0,0,UP,822452318974,"G"
293540923,69,18,0,0,DOWN,822455009974,"E"
293540923,69,18,0,0,UP,822548945374,"E"
293540923,78,49,0,0,DOWN,822552459474,"N"
293540923,78,49,0,0,UP,822621878574,"N"
293540923,76,38,0,0,DOWN,822645132374,"L"
293540923,76,38,0,0,UP,822701332874,"L"
293540923,65,30,0,0,DOWN,822749124474,"A"
293540923,65,30,0,0,UP,822796053874,"A"
293540923,78,49,0,0,DOWN,822844689074,"N"
293540923,78,49,0,0,UP,822917838974,"N"
293540923,68,32,0,0,DOWN,822955852374,"D"
293540923,70,33,0,0,DOWN,823052365974,"F"
293540923,68,32,0,0,UP,823060325874,"D"
293540923,70,33,0,0,UP,823124207374,"F"
293540923,72,35,0,0,DOWN,823149281474,"H"
293540923,66,48,0,0,DOWN,823252114774,"B"
293540923,72,35,0,0,UP,823260715874,"H"
293540923,85,22,0,0,DOWN,823349466674,"U"
293540923,66,48,0,0,UP,823372632874,"B"
293540923,82,19,0,0,DOWN,823455472574,"R"
293540923,85,22,0,0,UP,823460827374,"U"
293540923,71,34,0,0,DOWN,823549020474,"G"
293540923,82,19,0,0,UP,823572266774,"R"
293540923,71,34,0,0,UP,823652312974,"G"
293540923,69,18,0,0,DOWN,823655386674,"E"
293540923,69,18,0,0,UP,823748592974,"E"
293540923,78,49,0,0,DOWN,823751896774,"N"
293540923,78,49,0,0,UP,823813818874,"N"
293540923,76,38,0,0,DOWN,823852105874,"L"
293540923,76,38,0,0,UP,823909201674,"L"
293540923,65,30,0,0,DOWN,823948591074,"A"
293540923,65,30,0,0,UP,823997313974,"A"
293540923,78,49,0,0,DOWN,824052037074,"N"
293540923,78,49,0,0,UP,824116875574,"N"
293540923,68,32,0,0,DOWN,824148124274,"D"
293540923,70,33,0,0,DOWN,824252797474,"F"
293540923,68,32,0,0,UP,824260400174,"D"
293540923,70,33,0,0,UP,824325015674,"F"
293540923,72,35,0,0,DOWN,824348762174,"H"
293540923,66,48,0,0,DOWN,824452706174,"B"
293540923,72,35,0,0,UP,824460616874,"H"
293540923,85,22,0,0,DOWN,824548754674,"U"
293540923,66,48,0,0,UP,824564627574,"B"
293540923,82,19,0,0,DOWN,824653120874,"R"
293540923,85,22,0,0,UP,824661132374,"U"
293540923,71,34,0,0,DOWN,824748698774,"G"
293540923,82,19,0,0,UP,824765075474,"R"
293540923,69,18,0,0,DOWN,824852894974,"E"
293540923,71,34,0,0,UP,824863153474,"G"
293540923,69,18,0,0,UP,824949031874,"E"
293540923,78,49,0,0,DOWN,824951492574,"N"
293540923,78,49,0,0,UP,825013665274,"N"
293540923,76,38,0,0,DOWN,825044609674,"L"
293540923,76,38,0,0,UP,825108963374,"L"
293540923,65,30,0,0,DOWN,825148981174,"A"
293540923,65,30,0,0,UP,825189056674,"A"
293540923,78,49,0,0,DOWN,825244007674,"N"
293540923,78,49,0,0,UP,825308085574,"N"
293540923,68,32,0,0,DOWN,825348977674,"D"
293540923,70,33,0,0,DOWN,825444815774,"F"
293540923,68,32,0,0,UP,825460726374,"D"
293540923,70,33,0,0,UP,825525484274,"F"
293540923,72,35,0,0,DOWN,825548524874,"H"
293540923,66,48,0,0,DOWN,825644550874,"B"
293540923,72,35,0,0,UP,825660216174,"H"
293540923,85,22,0,0,DOWN,825752510174,"U"
293540923,66,48,0,0,UP,825764180974,"B"
293540923,82,19,0,0,DOWN,825844487074,"R"
293540923,85,22,0,0,UP,825860062974,"U"
293540923,71,34,0,0,DOWN,825948674974,"G"
293540923,82,19,0,0,UP,825964773874,"R"
293540923,71,34,0,0,UP,826053328874,"G"
293540923,69,18,0,0,DOWN,826054789374,"E"
293540923,69,18,0,0,UP,826148596474,"E"
293540923,78,49,0,0,DOWN,826152283674,"N"
293540923,78,49,0,0,UP,826220654774,"N"
293540923,76,38,0,0,DOWN,826253611274,"L"
293540923,76,38,0,0,UP,826308576574,"L"
293540923,65,30,0,0,DOWN,826348209674,"A"
293540923,65,30,0,0,UP,826396175874,"A"
293540923,78,49,0,0,DOWN,826452813774,"N"
293540923,78,49,0,0,UP,826518125774,"N"
293540923,68,32,0,0,DOWN,826548767274,"D"
293540923,70,33,0,0,DOWN,826652381074,"F"
293540923,68,32,0,0,UP,826660725974,"D"
293540923,70,33,0,0,UP,826725408474,"F"
293540923,72,35,0,0,DOWN,826756867474,"H"
293540923,66,48,0,0,DOWN,826853333474,"B"
293540923,72,35,0,0,UP,826869179574,"H"
293540923,85,22,0,0,DOWN,826947926174,"U"
293540923,66,48,0,0,UP,826972094974,"B"
293540923,82,19,0,0,DOWN,827052634274,"R"
293540923,85,22,0,0,UP,827068374474,"U"
293540923,71,34,0,0,DOWN,827148664874,"G"
293540923,82,19,0,0,UP,827164191674,"R"
293540923,69,18,0,0,DOWN,827254198274,"E"
293540923,71,34,0,0,UP,827263055074,"G"
293540923,78,49,0,0,DOWN,827348498674,"N"
293540923,69,18,0,0,UP,827357243574,"E"
293540923,78,49,0,0,UP,827413278674,"N"
293540923,76,38,0,0,DOWN,827452704074,"L"
293540923,76,38,0,0,UP,827508381074,"L"
293540923,65,30,0,0,DOWN,827548137974,"A"
293540923,65,30,0,0,UP,827588282774,"A"
293540923,78,49,0,0,DOWN,827652467474,"N"
293540923,78,49,0,0,UP,827709030674,"N"
293540923,68,32,0,0,DOWN,827748492674,"D"
293540923,70,33,0,0,DOWN,827854417074,"F"
293540923,68,32,0,0,UP,827860662274,"D"
293540923,70,33,0,0,UP,827924994974,"F"
293540923,72,35,0,0,DOWN,827949460774,"H"
293540923,66,48,0,0,DOWN,828052397874,"B"
293540923,72,35,0,0,UP,828060618374,"H"
293540923,85,22,0,0,DOWN,828148547074,"U"
293540923,66,48,0,0,UP,828164704474,"B"
293540923,82,19,0,0,DOWN,828252409874,"R"
293540923,85,22,0,0,UP,828260038674,"U"
293540923,71,34,0,0,DOWN,828348690874,"G"
293540923,82,19,0,0,UP,828364779674,"R"
293540923,71,34,0,0,UP,828453108574,"G"
293540923,69,18,0,0,DOWN,828454928974,"E"
293540923,78,49,0,0,DOWN,828548663374,"N"
293540923,69,18,0,0,UP,828557042174,"E"
293540923,78,49,0,0,UP,828612285074,"N"
293540923,76,38,0,0,DOWN,828644165374,"L"
293540923,76,38,0,0,UP,828708905874,"L"
293540923,65,30,0,0,DOWN,828748567874,"A"
293540923,65,30,0,0,UP,828796433074,"A"
293540923,78,49,0,0,DOWN,828846487574,"N"
293540923,78,49,0,0,UP,828917682074,"N"
293540923,68,32,0,0,DOWN,828957000274,"D"
293540923,70,33,0,0,DOWN,829044728374,"F"
293540923,68,32,0,0,UP,829061112774,"D"
293540923,70,33,0,0,UP,829125495474,"F"
293540923,72,35,0,0,DOWN,829150061174,"H"
293540923,66,48,0,0,DOWN,829244884574,"B"
293540923,72,35,0,0,UP,829260660374,"H"
293540923,85,22,0,0,DOWN,829349148774,"U"
293540923,66,48,0,0,UP,829373870674,"B"
293540923,82,19,0,0,DOWN,829455738374,"R"
293540923,85,22,0,0,UP,829461916474,"U"
293540923,71,34,0,0,DOWN,829548981974,"G"
293540923,82,19,0,0,UP,829572273674,"R"
293540923,69,18,0,0,DOWN,829655955674,"E"
293540923,71,34,0,0,UP,829664153074,"G"
293540923,78,49,0,0,DOWN,829747847974,"N"
293540923,69,18,0,0,UP,829755997274,"E"
293540923,78,49,0,0,UP,829812629674,"N"
293540923,76,38,0,0,DOWN,829852302474,"L"
293540923,76,38,0,0,UP,829900648674,"L"
293540923,65,30,0,0,DOWN,829948876474,"A"
293540923,65,30,0,0,UP,829997647874,"A"
293540923,78,49,0,0,DOWN,830055998574,"N"
293540923,78,49,0,0,UP,830118308674,"N"
293540923,68,32,0,0,DOWN,830148513574,"D"
293540923,70,33,0,0,DOWN,830253970474,"F"
293540923,68,32,0,0,UP,830269044874,"D"
293540923,70,33,0,0,UP,830316008574,"F"
293540923,72,35,0,0,DOWN,830348785174,"H"
293540923,66,48,0,0,DOWN,830454314674,"B"
293540923,72,35,0,0,UP,830460785874,"H"
