Device,VKey,ScanCode,E0,E1,Edge,HostTimestamp_ns,KeyName
460196725,13,28,0,0,UP,832791074602,"EINGABE"
460196725,38,72,1,0,DOWN,834440720802,"NACH-OBEN"
460196725,38,72,1,0,UP,834536738302,"NACH-OBEN"
460196725,13,28,0,0,DOWN,834968400902,"EINGABE"
460196725,13,28,0,0,UP,835048045102,"EINGABE"
460196725,8,14,0,0,DOWN,839647894502,"RÜCK"
460196725,8,14,0,0,UP,839719761202,"RÜCK"
1775085,39,77,1,0,DOWN,840719641102,"NACH-RECHTS"
1775085,39,77,1,0,UP,840759554902,"NACH-RECHTS"
1775085,72,35,0,0,DOWN,840761962902,"H"
1775085,69,18,0,0,DOWN,840791469502,"E"
1775085,72,35,0,0,UP,840801697102,"H"
1775085,69,18,0,0,UP,840823184802,"E"
1775085,66,48,0,0,DOWN,840824927602,"B"
1775085,85,22,0,0,DOWN,840863341202,"U"
1775085,66,48,0,0,UP,840878675802,"B"
1775085,82,19,0,0,DOWN,840895432302,"R"
1775085,85,22,0,0,UP,840911299602,"U"
1775085,71,34,0,0,DOWN,840935041002,"G"
1775085,82,19,0,0,UP,840983022702,"R"
1775085,71,34,0,0,UP,840984177002,"G"
1775085,78,49,0,0,DOWN,840999879602,"N"
1775085,78,49,0,0,UP,841031444202,"N"
1775085,76,38,0,0,DOWN,841038890902,"L"
1775085,76,38,0,0,UP,841070982002,"L"
1775085,78,49,0,0,DOWN,841112225902,"N"
1775085,78,49,0,0,UP,841134816102,"N"
1775085,68,32,0,0,DOWN,841143290202,"D"
1775085,39,77,1,0,DOWN,841175044202,"NACH-RECHTS"
1775085,39,77,1,0,UP,841199761302,"NACH-RECHTS"
1775085,72,35,0,0,DOWN,841215160002,"H"
1775085,68,32,0,0,UP,841225848902,"D"
1775085,69,18,0,0,DOWN,841247279602,"E"
1775085,72,35,0,0,UP,841260128102,"H"
1775085,69,18,0,0,UP,841279239202,"E"
1775085,66,48,0,0,DOWN,841287171502,"B"
1775085,85,22,0,0,DOWN,841319923602,"U"
1775085,66,48,0,0,UP,841351349602,"B"
1775085,82,19,0,0,DOWN,841352987102,"R"
1775085,85,22,0,0,UP,841372280002,"U"
1775085,71,34,0,0,DOWN,841391470102,"G"
1775085,82,19,0,0,UP,841431504102,"R"
1775085,71,34,0,0,UP,841434584602,"G"
1775085,70,33,0,0,DOWN,841438038902,"F"
1775085,70,33,0,0,UP,841449654102,"F"
