Device,VKey,ScanCode,E0,E1,Edge,HostTimestamp_ns,KeyName
1775085,78,49,0,0,DOWN,1514194264431,"N"
1775085,78,49,0,0,DOWN,1514694801731,"N"
1775085,78,49,0,0,DOWN,1514741536331,"N"
1775085,78,49,0,0,DOWN,1514774876031,"N"
1775085,78,49,0,0,DOWN,1514805023031,"N"
1775085,78,49,0,0,DOWN,1514837512431,"N"
1775085,78,49,0,0,DOWN,1514868281231,"N"
1775085,78,49,0,0,DOWN,1514899656831,"N"
1775085,78,49,0,0,DOWN,1514930883331,"N"
1775085,78,49,0,0,DOWN,1514961561031,"N"
1775085,78,49,0,0,DOWN,1514993176531,"N"
1775085,78,49,0,0,DOWN,1515024943431,"N"
1775085,78,49,0,0,DOWN,1515072672931,"N"
1775085,78,49,0,0,DOWN,1515103344831,"N"
1775085,78,49,0,0,DOWN,1515135098231,"N"
1775085,78,49,0,0,DOWN,1515166474531,"N"
1775085,78,49,0,0,DOWN,1515198029331,"N"
1775085,78,49,0,0,DOWN,1515229733631,"N"
1775085,78,49,0,0,DOWN,1515262337031,"N"
1775085,78,49,0,0,DOWN,1515292197631,"N"
1775085,78,49,0,0,DOWN,1515322832131,"N"
1775085,78,49,0,0,DOWN,1515355115431,"N"
1775085,78,49,0,0,DOWN,1515402044931,"N"
1775085,78,49,0,0,DOWN,1515433074131,"N"
1775085,78,49,0,0,DOWN,1515464549531,"N"
1775085,78,49,0,0,DOWN,1515496766631,"N"
1775085,78,49,0,0,DOWN,1515529115831,"N"
1775085,78,49,0,0,DOWN,1515560048831,"N"
1775085,78,49,0,0,DOWN,1515591549731,"N"
1775085,78,49,0,0,DOWN,1515621814531,"N"
1775085,78,49,0,0,DOWN,1515652918031,"N"
1775085,78,49,0,0,DOWN,1515687037231,"N"
1775085,78,49,0,0,DOWN,1515732447731,"N"
1775085,78,49,0,0,DOWN,1515763487931,"N"
1775085,78,49,0,0,DOWN,1515795231131,"N"
1775085,78,49,0,0,DOWN,1515825664431,"N"
1775085,78,49,0,0,DOWN,1515858315631,"N"
1775085,78,49,0,0,DOWN,1515889357931,"N"
1775085,78,49,0,0,DOWN,1515921679631,"N"
1775085,78,49,0,0,DOWN,1515953049531,"N"
1775085,78,49,0,0,DOWN,1515984950331,"N"
1775085,78,49,0,0,DOWN,1516016835431,"N"
1775085,78,49,0,0,DOWN,1516049300931,"N"
1775085,78,49,0,0,DOWN,1516094410231,"N"
1775085,78,49,0,0,DOWN,1516126235431,"N"
1775085,78,49,0,0,DOWN,1516157608531,"N"
1775085,78,49,0,0,DOWN,1516189222831,"N"
1775085,78,49,0,0,DOWN,1516221170431,"N"
1775085,78,49,0,0,DOWN,1516252960631,"N"
1775085,78,49,0,0,DOWN,1516283894831,"N"
1775085,78,49,0,0,DOWN,1516314899531,"N"
1775085,78,49,0,0,DOWN,1516346618131,"N"
1775085,78,49,0,0,DOWN,1516378130331,"N"
1775085,78,49,0,0,DOWN,1516410253031,"N"
1775085,78,49,0,0,DOWN,1516459643631,"N"
1775085,78,49,0,0,DOWN,1516490349731,"N"
1775085,78,49,0,0,DOWN,1516521915231,"N"
1775085,78,49,0,0,DOWN,1516553288231,"N"
1775085,78,49,0,0,DOWN,1516586398931,"N"
1775085,78,49,0,0,DOWN,1516617102731,"N"
1775085,78,49,0,0,DOWN,1516649726831,"N"
1775085,78,49,0,0,DOWN,1516681095431,"N"
1775085,78,49,0,0,DOWN,1516711165231,"N"
1775085,78,49,0,0,DOWN,1516744248631,"N"
1775085,78,49,0,0,DOWN,1516774036231,"N"
1775085,78,49,0,0,DOWN,1516819925631,"N"
1775085,78,49,0,0,DOWN,1516852343331,"N"
1775085,78,49,0,0,DOWN,1516884610231,"N"
1775085,78,49,0,0,DOWN,1516916769031,"N"
1775085,78,49,0,0,DOWN,1516947970031,"N"
1775085,78,49,0,0,DOWN,1516978162031,"N"
1775085,78,49,0,0,DOWN,1517011068431,"N"
1775085,78,49,0,0,DOWN,1517042068731,"N"
1775085,78,49,0,0,DOWN,1517072552331,"N"
1775085,78,49,0,0,DOWN,1517104026731,"N"
1775085,78,49,0,0,DOWN,1517150888631,"N"
1775085,78,49,0,0,DOWN,1517182245031,"N"
1775085,78,49,0,0,DOWN,1517213429431,"N"
1775085,78,49,0,0,DOWN,1517244264231,"N"
1775085,78,49,0,0,DOWN,1517278420631,"N"
1775085,78,49,0,0,DOWN,1517307623731,"N"
1775085,78,49,0,0,DOWN,1517340309131,"N"
1775085,78,49,0,0,DOWN,1517370466531,"N"
1775085,78,49,0,0,DOWN,1517401001031,"N"
1775085,78,49,0,0,DOWN,1517449070131,"N"
1775085,78,49,0,0,DOWN,1517480742131,"N"
1775085,78,49,0,0,DOWN,1517513300431,"N"
1775085,78,49,0,0,DOWN,1517545073931,"N"
1775085,78,49,0,0,DOWN,1517575686731,"N"
1775085,78,49,0,0,DOWN,1517606308631,"N"
1775085,78,49,0,0,DOWN,1517638605931,"N"
1775085,78,49,0,0,DOWN,1517670363831,"N"
1775085,78,49,0,0,DOWN,1517701832831,"N"
1775085,78,49,0,0,DOWN,1517734307731,"N"
1775085,78,49,0,0,DOWN,1517764420331,"N"
1775085,78,49,0,0,DOWN,1517816124531,"N"
1775085,78,49,0,0,DOWN,1517843311431,"N"
1775085,78,49,0,0,DOWN,1517875138231,"N"
1775085,78,49,0,0,DOWN,1517908185931,"N"
1775085,78,49,0,0,DOWN,1517938279431,"N"
1775085,78,49,0,0,DOWN,1517969117531,"N"
1775085,78,49,0,0,DOWN,1518001744431,"N"
1775085,78,49,0,0,DOWN,1518032474931,"N"
1775085,78,49,0,0,DOWN,1518063704731,"N"
1775085,78,49,0,0,DOWN,1518095737331,"N"
1775085,78,49,0,0,DOWN,1518126839731,"N"
1775085,78,49,0,0,DOWN,1518174927231,"N"
1775085,78,49,0,0,DOWN,1518205000831,"N"
1775085,78,49,0,0,DOWN,1518236834931,"N"
1775085,78,49,0,0,DOWN,1518267899531,"N"
1775085,78,49,0,0,DOWN,1518298731731,"N"
1775085,78,49,0,0,DOWN,1518333081931,"N"
1775085,78,49,0,0,DOWN,1518361606831,"N"
1775085,78,49,0,0,DOWN,1518393090631,"N"
1775085,78,49,0,0,DOWN,1518424606631,"N"
1775085,78,49,0,0,DOWN,1518471885831,"N"
1775085,78,49,0,0,DOWN,1518503289431,"N"
1775085,78,49,0,0,DOWN,1518534559231,"N"
1775085,78,49,0,0,DOWN,1518564635631,"N"
1775085,78,49,0,0,DOWN,1518595979631,"N"
1775085,78,49,0,0,DOWN,1518628713731,"N"
1775085,78,49,0,0,DOWN,1518658353031,"N"
1775085,78,49,0,0,DOWN,1518690719831,"N"
