Device,VKey,ScanCode,E0,E1,Edge,HostTimestamp_ns,KeyName
1775085,78,49,0,0,DOWN,932868377431,"N"
1775085,78,49,0,0,DOWN,933367319131,"N"
1775085,78,49,0,0,DOWN,933398210831,"N"
1775085,78,49,0,0,DOWN,933429791431,"N"
1775085,78,49,0,0,DOWN,933461429331,"N"
1775085,78,49,0,0,DOWN,933509928431,"N"
1775085,78,49,0,0,DOWN,933541004231,"N"
1775085,78,49,0,0,DOWN,933571903231,"N"
1775085,78,49,0,0,DOWN,933603706931,"N"
1775085,78,49,0,0,DOWN,933635689131,"N"
1775085,78,49,0,0,DOWN,933666918531,"N"
1775085,78,49,0,0,DOWN,933698823631,"N"
1775085,78,49,0,0,DOWN,933730393831,"N"
1775085,78,49,0,0,DOWN,933763498731,"N"
460196725,13,28,0,0,DOWN,933774817731,"EINGABE"
1775085,78,49,0,0,DOWN,933796966631,"N"
1775085,78,49,0,0,DOWN,933824910231,"N"
460196725,13,28,0,0,UP,933852525931,"EINGABE"
1775085,78,49,0,0,DOWN,933856498031,"N"
1775085,78,49,0,0,DOWN,933904820431,"N"
460196725,13,28,0,0,DOWN,933926480331,"EINGABE"
1775085,78,49,0,0,DOWN,933936029631,"N"
1775085,78,49,0,0,DOWN,933972357631,"N"
1775085,78,49,0,0,DOWN,933997872731,"N"
460196725,13,28,0,0,UP,934007429131,"EINGABE"
1775085,78,49,0,0,DOWN,934031514731,"N"
1775085,78,49,0,0,DOWN,934061314131,"N"
1775085,78,49,0,0,DOWN,934096175531,"N"
1775085,78,49,0,0,DOWN,934124445631,"N"
1775085,78,49,0,0,DOWN,934155783331,"N"
1775085,78,49,0,0,DOWN,934187015131,"N"
1775085,78,49,0,0,DOWN,934236804131,"N"
1775085,78,49,0,0,DOWN,934266968931,"N"
1775085,78,49,0,0,DOWN,934298935231,"N"
1775085,78,49,0,0,DOWN,934329426131,"N"
1775085,78,49,0,0,DOWN,934359890231,"N"
1775085,78,49,0,0,DOWN,934391477931,"N"
1775085,78,49,0,0,DOWN,934426145931,"N"
1775085,78,49,0,0,DOWN,934455218431,"N"
1775085,78,49,0,0,DOWN,934487418331,"N"
1775085,78,49,0,0,DOWN,934518065131,"N"
1775085,78,49,0,0,DOWN,934567662431,"N"
1775085,78,49,0,0,DOWN,934596868831,"N"
1775085,78,49,0,0,DOWN,934628934931,"N"
1775085,78,49,0,0,DOWN,934659982931,"N"
1775085,78,49,0,0,DOWN,934692154931,"N"
1775085,78,49,0,0,DOWN,934723744131,"N"
1775085,78,49,0,0,DOWN,934754473631,"N"
1775085,78,49,0,0,DOWN,934785847131,"N"
1775085,78,49,0,0,DOWN,934819682531,"N"
1775085,78,49,0,0,DOWN,934848899331,"N"
1775085,78,49,0,0,DOWN,934881976331,"N"
1775085,78,49,0,0,DOWN,934913093031,"N"
1775085,78,49,0,0,DOWN,934960613331,"N"
1775085,78,49,0,0,DOWN,934993082531,"N"
1775085,78,49,0,0,DOWN,935024213831,"N"
1775085,78,49,0,0,DOWN,935061150731,"N"
1775085,78,49,0,0,DOWN,935090600931,"N"
1775085,78,49,0,0,DOWN,935123050331,"N"
1775085,78,49,0,0,DOWN,935149302131,"N"
1775085,78,49,0,0,DOWN,935180482131,"N"
1775085,78,49,0,0,DOWN,935212562431,"N"
1775085,78,49,0,0,DOWN,935245148731,"N"
1775085,78,49,0,0,DOWN,935277109431,"N"
1775085,78,49,0,0,DOWN,935325064331,"N"
1775085,78,49,0,0,DOWN,935355283531,"N"
1775085,78,49,0,0,DOWN,935390219631,"N"
1775085,78,49,0,0,DOWN,935419406031,"N"
