timestamp_iso,line_type,us_value,text
2026-02-06T15:08:19.668,INFO,,"Pico GPIO timestamp firmware with buffer started. GPIO15 active every 50 ms"
2026-02-06T15:08:19.780,DATA,20051036,"20051036 us"
2026-02-06T15:08:19.780,DATA,20101036,"20101036 us"
2026-02-06T15:08:19.780,DATA,20151036,"20151036 us"
2026-02-06T15:08:19.892,DATA,20201036,"20201036 us"
2026-02-06T15:08:19.892,DATA,20251036,"20251036 us"
2026-02-06T15:08:20.002,DATA,20301036,"20301036 us"
2026-02-06T15:08:20.002,DATA,20351036,"20351036 us"
2026-02-06T15:08:20.113,DATA,20401036,"20401036 us"
2026-02-06T15:08:20.113,DATA,20451036,"20451036 us"
2026-02-06T15:08:20.224,DATA,20501036,"20501036 us"
2026-02-06T15:08:20.224,DATA,20551036,"20551036 us"
2026-02-06T15:08:20.224,DATA,20601036,"20601036 us"
2026-02-06T15:08:20.334,DATA,20651036,"20651036 us"
2026-02-06T15:08:20.334,DATA,20701036,"20701036 us"
2026-02-06T15:08:20.446,DATA,20751036,"20751036 us"
2026-02-06T15:08:20.446,DATA,20801036,"20801036 us"
2026-02-06T15:08:20.559,DATA,20851036,"20851036 us"
2026-02-06T15:08:20.559,DATA,20901036,"20901036 us"
2026-02-06T15:08:20.670,DATA,20951036,"20951036 us"
2026-02-06T15:08:20.670,DATA,21001036,"21001036 us"
2026-02-06T15:08:20.670,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-06T15:08:20.782,DATA,21051036,"21051036 us"
2026-02-06T15:08:20.782,DATA,21101036,"21101036 us"
2026-02-06T15:08:20.782,DATA,21151036,"21151036 us"
2026-02-06T15:08:20.893,DATA,21201036,"21201036 us"
2026-02-06T15:08:20.893,DATA,21251036,"21251036 us"
2026-02-06T15:08:21.005,DATA,21301036,"21301036 us"
2026-02-06T15:08:21.005,DATA,21351036,"21351036 us"
2026-02-06T15:08:21.116,DATA,21401036,"21401036 us"
2026-02-06T15:08:21.116,DATA,21451036,"21451036 us"
2026-02-06T15:08:21.228,DATA,21501036,"21501036 us"
2026-02-06T15:08:21.228,DATA,21551036,"21551036 us"
2026-02-06T15:08:21.228,DATA,21601036,"21601036 us"
2026-02-06T15:08:21.339,DATA,21651036,"21651036 us"
2026-02-06T15:08:21.339,DATA,21701036,"21701036 us"
2026-02-06T15:08:21.450,DATA,21751036,"21751036 us"
2026-02-06T15:08:21.450,DATA,21801036,"21801036 us"
2026-02-06T15:08:21.561,DATA,21851036,"21851036 us"
2026-02-06T15:08:21.561,DATA,21901036,"21901036 us"
2026-02-06T15:08:21.671,DATA,21951036,"21951036 us"
2026-02-06T15:08:21.671,DATA,22001036,"22001036 us"
2026-02-06T15:08:21.671,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-06T15:08:21.671,DATA,22051036,"22051036 us"
2026-02-06T15:08:21.783,DATA,22101036,"22101036 us"
2026-02-06T15:08:21.783,DATA,22151036,"22151036 us"
2026-02-06T15:08:21.894,DATA,22201036,"22201036 us"
2026-02-06T15:08:21.894,DATA,22251036,"22251036 us"
2026-02-06T15:08:22.006,DATA,22301036,"22301036 us"
2026-02-06T15:08:22.006,DATA,22351036,"22351036 us"
2026-02-06T15:08:22.118,DATA,22401036,"22401036 us"
2026-02-06T15:08:22.118,DATA,22451036,"22451036 us"
2026-02-06T15:08:22.230,DATA,22501036,"22501036 us"
2026-02-06T15:08:22.230,DATA,22551036,"22551036 us"
2026-02-06T15:08:22.230,DATA,22601036,"22601036 us"
2026-02-06T15:08:22.341,DATA,22651036,"22651036 us"
2026-02-06T15:08:22.341,DATA,22701036,"22701036 us"
2026-02-06T15:08:22.451,DATA,22751036,"22751036 us"
2026-02-06T15:08:22.451,DATA,22801036,"22801036 us"
2026-02-06T15:08:22.564,DATA,22851036,"22851036 us"
2026-02-06T15:08:22.564,DATA,22901036,"22901036 us"
2026-02-06T15:08:22.675,DATA,22951036,"22951036 us"
2026-02-06T15:08:22.675,DATA,23001036,"23001036 us"
2026-02-06T15:08:22.675,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-06T15:08:22.675,DATA,23051036,"23051036 us"
2026-02-06T15:08:22.785,DATA,23101036,"23101036 us"
2026-02-06T15:08:22.785,DATA,23151036,"23151036 us"
2026-02-06T15:08:22.898,DATA,23201036,"23201036 us"
2026-02-06T15:08:22.898,DATA,23251036,"23251036 us"
2026-02-06T15:08:23.009,DATA,23301036,"23301036 us"
2026-02-06T15:08:23.009,DATA,23351036,"23351036 us"
2026-02-06T15:08:23.120,DATA,23401036,"23401036 us"
2026-02-06T15:08:23.120,DATA,23451036,"23451036 us"
2026-02-06T15:08:23.232,DATA,23501036,"23501036 us"
2026-02-06T15:08:23.232,DATA,23551036,"23551036 us"
2026-02-06T15:08:23.232,DATA,23601036,"23601036 us"
2026-02-06T15:08:23.342,DATA,23651036,"23651036 us"
2026-02-06T15:08:23.342,DATA,23701036,"23701036 us"
2026-02-06T15:08:23.453,DATA,23751036,"23751036 us"
2026-02-06T15:08:23.453,DATA,23801036,"23801036 us"
2026-02-06T15:08:23.555,DATA,23851036,"23851036 us"
2026-02-06T15:08:23.555,DATA,23901036,"23901036 us"
2026-02-06T15:08:23.667,DATA,23951036,"23951036 us"
2026-02-06T15:08:23.667,DATA,24001036,"24001036 us"
2026-02-06T15:08:23.667,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-06T15:08:23.771,DATA,24051036,"24051036 us"
2026-02-06T15:08:23.771,DATA,24101036,"24101036 us"
2026-02-06T15:08:23.771,DATA,24151036,"24151036 us"
2026-02-06T15:08:23.887,DATA,24201036,"24201036 us"
2026-02-06T15:08:23.887,DATA,24251036,"24251036 us"
2026-02-06T15:08:24.001,DATA,24301036,"24301036 us"
2026-02-06T15:08:24.001,DATA,24351036,"24351036 us"
2026-02-06T15:08:24.103,DATA,24401036,"24401036 us"
2026-02-06T15:08:24.103,DATA,24451036,"24451036 us"
