timestamp_iso,line_type,us_value,text
2026-02-18T06:56:43.413,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:44.365,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:45.409,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:46.355,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:47.414,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:48.413,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:49.406,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:50.405,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:51.408,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:52.402,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:53.401,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:54.400,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:55.403,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:56.410,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:57.412,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:58.416,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:56:59.420,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:00.417,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:01.412,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:02.413,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:03.413,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:04.413,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:05.410,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:06.402,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:07.395,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:08.386,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:09.379,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:10.376,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:11.375,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:12.368,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:13.365,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:14.362,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:15.358,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:16.352,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:17.348,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:18.342,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:19.413,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:20.406,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:21.409,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:22.418,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:23.415,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:24.409,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:25.405,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:26.418,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:27.413,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:28.408,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:29.419,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:30.417,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:31.413,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:32.409,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:33.417,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:34.410,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:35.417,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:36.407,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:37.419,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:38.414,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:39.412,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:40.408,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T06:57:41.419,HEARTBEAT,,"Heartbeat. Dropped=0"
