Device,VKey,ScanCode,E0,E1,HostTimestamp_ns,KeyName
460196725,13,28,0,0,811196008160,"EINGABE"
460196725,13,28,0,0,811355295860,"EINGABE"
1775085,78,49,0,0,814874699760,"N"
1775085,78,49,0,0,815387500160,"N"
1775085,78,49,0,0,815416013660,"N"
1775085,78,49,0,0,815447417060,"N"
1775085,78,49,0,0,815479239260,"N"
1775085,78,49,0,0,815510552360,"N"
1775085,78,49,0,0,815542000060,"N"
1775085,78,49,0,0,815573272260,"N"
1775085,78,49,0,0,815621600760,"N"
1775085,78,49,0,0,815653073160,"N"
1775085,78,49,0,0,815683932760,"N"
1775085,78,49,0,0,815715766760,"N"
1775085,78,49,0,0,815746942160,"N"
1775085,78,49,0,0,815778526060,"N"
1775085,78,49,0,0,815810109260,"N"
1775085,78,49,0,0,815842058560,"N"
1775085,78,49,0,0,815875831260,"N"
1775085,78,49,0,0,815904728860,"N"
1775085,78,49,0,0,815940915960,"N"
1775085,78,49,0,0,815970117960,"N"
1775085,78,49,0,0,816017949660,"N"
1775085,78,49,0,0,816048573360,"N"
1775085,78,49,0,0,816081309960,"N"
1775085,78,49,0,0,816112144060,"N"
1775085,78,49,0,0,816145031660,"N"
1775085,78,49,0,0,816176952360,"N"
1775085,78,49,0,0,816209035560,"N"
1775085,78,49,0,0,816240670860,"N"
1775085,78,49,0,0,816271888460,"N"
1775085,78,49,0,0,816305054860,"N"
1775085,78,49,0,0,816336429960,"N"
1775085,78,49,0,0,816372120560,"N"
1775085,78,49,0,0,816399835560,"N"
1775085,78,49,0,0,816433389660,"N"
1775085,78,49,0,0,816481645060,"N"
1775085,78,49,0,0,816510886260,"N"
1775085,78,49,0,0,816541343960,"N"
1775085,78,49,0,0,816572808160,"N"
1775085,78,49,0,0,816603758060,"N"
1775085,78,49,0,0,816638532260,"N"
1775085,78,49,0,0,816669196160,"N"
1775085,78,49,0,0,816701893560,"N"
1775085,78,49,0,0,816734700760,"N"
1775085,78,49,0,0,816764061160,"N"
1775085,78,49,0,0,816795286860,"N"
1775085,78,49,0,0,816843456360,"N"
1775085,78,49,0,0,816874786260,"N"
1775085,78,49,0,0,816906481160,"N"
1775085,78,49,0,0,816938703860,"N"
1775085,78,49,0,0,816971526960,"N"
1775085,78,49,0,0,817001727260,"N"
1775085,78,49,0,0,817034111360,"N"
1775085,78,49,0,0,817065007260,"N"
1775085,78,49,0,0,817097788060,"N"
