Device,VKey,ScanCode,E0,E1,HostTimestamp_ns,KeyName
460196725,13,28,0,0,267315152389,"EINGABE"
460196725,13,28,0,0,267419756589,"EINGABE"
1775085,70,33,0,0,270651370589,"F"
1775085,72,35,0,0,270730919489,"H"
1775085,66,48,0,0,270810837589,"B"
1775085,85,22,0,0,270890429789,"U"
1775085,82,19,0,0,270971757989,"R"
1775085,71,34,0,0,271051534389,"G"
1775085,69,18,0,0,271131312689,"E"
1775085,78,49,0,0,271211025789,"N"
1775085,76,38,0,0,271292712989,"L"
1775085,65,30,0,0,271370858089,"A"
1775085,78,49,0,0,271451754089,"N"
1775085,68,32,0,0,271530624689,"D"
1775085,70,33,0,0,271611139089,"F"
1775085,72,35,0,0,271691548189,"H"
1775085,66,48,0,0,271772178389,"B"
1775085,85,22,0,0,271850341989,"U"
1775085,82,19,0,0,271930634089,"R"
1775085,71,34,0,0,272019831089,"G"
1775085,69,18,0,0,272099903489,"E"
1775085,78,49,0,0,272171689689,"N"
1775085,76,38,0,0,272259209489,"L"
1775085,65,30,0,0,272331456189,"A"
1775085,78,49,0,0,272411745789,"N"
1775085,68,32,0,0,272499584689,"D"
1775085,70,33,0,0,272572850389,"F"
1775085,72,35,0,0,272652159889,"H"
1775085,66,48,0,0,272732676489,"B"
1775085,85,22,0,0,272811954189,"U"
1775085,82,19,0,0,272891580889,"R"
1775085,71,34,0,0,272971262189,"G"
1775085,69,18,0,0,273050957189,"E"
1775085,78,49,0,0,273131622089,"N"
1775085,76,38,0,0,273211276589,"L"
1775085,65,30,0,0,273292141789,"A"
1775085,78,49,0,0,273374145189,"N"
1775085,68,32,0,0,273451340089,"D"
1775085,70,33,0,0,273531162489,"F"
1775085,72,35,0,0,273611320389,"H"
1775085,66,48,0,0,273690978489,"B"
1775085,85,22,0,0,273770509689,"U"
1775085,82,19,0,0,273851732589,"R"
1775085,71,34,0,0,273931504289,"G"
1775085,69,18,0,0,274010560789,"E"
1775085,78,49,0,0,274091583589,"N"
1775085,76,38,0,0,274171237689,"L"
1775085,65,30,0,0,274250802589,"A"
1775085,78,49,0,0,274331975989,"N"
1775085,68,32,0,0,274410296089,"D"
1775085,70,33,0,0,274491320889,"F"
1775085,72,35,0,0,274571570489,"H"
1775085,66,48,0,0,274659491089,"B"
1775085,85,22,0,0,274732749789,"U"
1775085,82,19,0,0,274811429889,"R"
1775085,71,34,0,0,274890731389,"G"
1775085,69,18,0,0,274978728589,"E"
1775085,78,49,0,0,275051626489,"N"
1775085,76,38,0,0,275130240889,"L"
1775085,65,30,0,0,275210647089,"A"
1775085,78,49,0,0,275290646089,"N"
1775085,68,32,0,0,275379693589,"D"
1775085,70,33,0,0,275451952989,"F"
1775085,72,35,0,0,275531615389,"H"
1775085,66,48,0,0,275611978389,"B"
1775085,85,22,0,0,275692284089,"U"
1775085,82,19,0,0,275772227789,"R"
1775085,71,34,0,0,275851601889,"G"
1775085,69,18,0,0,275930372289,"E"
1775085,78,49,0,0,276010467589,"N"
1775085,76,38,0,0,276090429689,"L"
1775085,65,30,0,0,276170721289,"A"
1775085,78,49,0,0,276252000989,"N"
1775085,68,32,0,0,276330688189,"D"
1775085,70,33,0,0,276411292189,"F"
1775085,72,35,0,0,276492892189,"H"
1775085,66,48,0,0,276572605389,"B"
1775085,85,22,0,0,276652913489,"U"
1775085,82,19,0,0,276731327989,"R"
1775085,71,34,0,0,276810382289,"G"
1775085,69,18,0,0,276891073989,"E"
1775085,78,49,0,0,276970930889,"N"
1775085,76,38,0,0,277050724189,"L"
1775085,65,30,0,0,277130441489,"A"
1775085,78,49,0,0,277211535589,"N"
1775085,68,32,0,0,277298473189,"D"
1775085,70,33,0,0,277379704789,"F"
1775085,72,35,0,0,277451979289,"H"
1775085,66,48,0,0,277530622989,"B"
1775085,85,22,0,0,277610959089,"U"
1775085,82,19,0,0,277691186289,"R"
1775085,71,34,0,0,277770521289,"G"
1775085,69,18,0,0,277858665089,"E"
1775085,78,49,0,0,277931021589,"N"
1775085,76,38,0,0,278010609789,"L"
1775085,65,30,0,0,278090999389,"A"
1775085,78,49,0,0,278171537889,"N"
1775085,68,32,0,0,278251075789,"D"
1775085,70,33,0,0,278331051489,"F"
1775085,72,35,0,0,278411400689,"H"
1775085,66,48,0,0,278490666589,"B"
1775085,85,22,0,0,278570333689,"U"
1775085,82,19,0,0,278650669889,"R"
1775085,71,34,0,0,278730574589,"G"
1775085,69,18,0,0,278810473989,"E"
1775085,78,49,0,0,278890597589,"N"
1775085,76,38,0,0,278971483789,"L"
1775085,65,30,0,0,279050774789,"A"
1775085,78,49,0,0,279130582389,"N"
1775085,68,32,0,0,279210743289,"D"
1775085,70,33,0,0,279290068489,"F"
1775085,72,35,0,0,279370684989,"H"
1775085,66,48,0,0,279451500589,"B"
1775085,85,22,0,0,279530639789,"U"
1775085,82,19,0,0,279610679289,"R"
1775085,71,34,0,0,279691478489,"G"
1775085,69,18,0,0,279770553989,"E"
1775085,78,49,0,0,279850693289,"N"
1775085,76,38,0,0,279930664489,"L"
1775085,65,30,0,0,280011146289,"A"
