timestamp_iso,line_type,us_value,text
2026-02-06T16:09:06.530,INFO,,"Pico GPIO timestamp firmware with buffer started. GPIO15 active every 50 ms"
2026-02-06T16:09:06.530,DATA,20052132,"20052132 us"
2026-02-06T16:09:06.530,DATA,20102132,"20102132 us"
2026-02-06T16:09:06.643,DATA,20152132,"20152132 us"
2026-02-06T16:09:06.643,DATA,20202132,"20202132 us"
2026-02-06T16:09:06.755,DATA,20252132,"20252132 us"
2026-02-06T16:09:06.755,DATA,20302132,"20302132 us"
2026-02-06T16:09:06.861,DATA,20352132,"20352132 us"
2026-02-06T16:09:06.861,DATA,20402132,"20402132 us"
2026-02-06T16:09:06.967,DATA,20452132,"20452132 us"
2026-02-06T16:09:06.967,DATA,20502132,"20502132 us"
2026-02-06T16:09:07.074,DATA,20552132,"20552132 us"
2026-02-06T16:09:07.074,DATA,20602132,"20602132 us"
2026-02-06T16:09:07.179,DATA,20652132,"20652132 us"
2026-02-06T16:09:07.179,DATA,20702132,"20702132 us"
2026-02-06T16:09:07.286,DATA,20752132,"20752132 us"
2026-02-06T16:09:07.286,DATA,20802132,"20802132 us"
2026-02-06T16:09:07.286,DATA,20852132,"20852132 us"
2026-02-06T16:09:07.391,DATA,20902132,"20902132 us"
2026-02-06T16:09:07.391,DATA,20952132,"20952132 us"
2026-02-06T16:09:07.497,DATA,21002132,"21002132 us"
2026-02-06T16:09:07.498,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-06T16:09:07.498,DATA,21052132,"21052132 us"
2026-02-06T16:09:07.602,DATA,21102132,"21102132 us"
2026-02-06T16:09:07.602,DATA,21152132,"21152132 us"
2026-02-06T16:09:07.708,DATA,21202132,"21202132 us"
2026-02-06T16:09:07.708,DATA,21252132,"21252132 us"
2026-02-06T16:09:07.814,DATA,21302132,"21302132 us"
2026-02-06T16:09:07.814,DATA,21352132,"21352132 us"
2026-02-06T16:09:07.920,DATA,21402132,"21402132 us"
2026-02-06T16:09:07.920,DATA,21452132,"21452132 us"
2026-02-06T16:09:08.025,DATA,21502132,"21502132 us"
2026-02-06T16:09:08.025,DATA,21552132,"21552132 us"
2026-02-06T16:09:08.132,DATA,21602132,"21602132 us"
2026-02-06T16:09:08.132,DATA,21652132,"21652132 us"
2026-02-06T16:09:08.132,DATA,21702132,"21702132 us"
2026-02-06T16:09:08.238,DATA,21752132,"21752132 us"
2026-02-06T16:09:08.238,DATA,21802132,"21802132 us"
2026-02-06T16:09:08.345,DATA,21852132,"21852132 us"
2026-02-06T16:09:08.345,DATA,21902132,"21902132 us"
2026-02-06T16:09:08.452,DATA,21952132,"21952132 us"
