Device,VKey,ScanCode,E0,E1,Edge,HostTimestamp_ns,KeyName
460196725,13,28,0,0,DOWN,267315152389,"EINGABE"
460196725,13,28,0,0,UP,267357846389,"EINGABE"
460196725,13,28,0,0,DOWN,267419756589,"EINGABE"
460196725,13,28,0,0,UP,267508413689,"EINGABE"
1775085,70,33,0,0,DOWN,270651370589,"F"
1775085,72,35,0,0,DOWN,270730919489,"H"
1775085,70,33,0,0,UP,270754489489,"F"
1775085,66,48,0,0,DOWN,270810837589,"B"
1775085,72,35,0,0,UP,270859152989,"H"
1775085,85,22,0,0,DOWN,270890429789,"U"
1775085,66,48,0,0,UP,270950659089,"B"
1775085,82,19,0,0,DOWN,270971757989,"R"
1775085,85,22,0,0,UP,270994094189,"U"
1775085,71,34,0,0,DOWN,271051534389,"G"
1775085,82,19,0,0,UP,271091830489,"R"
1775085,69,18,0,0,DOWN,271131312689,"E"
1775085,71,34,0,0,UP,271155724289,"G"
1775085,78,49,0,0,DOWN,271211025789,"N"
1775085,69,18,0,0,UP,271229775589,"E"
1775085,78,49,0,0,UP,271275313189,"N"
1775085,76,38,0,0,DOWN,271292712989,"L"
1775085,76,38,0,0,UP,271354489189,"L"
1775085,65,30,0,0,DOWN,271370858089,"A"
1775085,65,30,0,0,UP,271427170489,"A"
1775085,78,49,0,0,DOWN,271451754089,"N"
1775085,78,49,0,0,UP,271524894589,"N"
1775085,68,32,0,0,DOWN,271530624689,"D"
1775085,70,33,0,0,DOWN,271611139089,"F"
1775085,68,32,0,0,UP,271629054689,"D"
1775085,72,35,0,0,DOWN,271691548189,"H"
1775085,70,33,0,0,UP,271709435789,"F"
1775085,66,48,0,0,DOWN,271772178389,"B"
1775085,72,35,0,0,UP,271803419989,"H"
1775085,85,22,0,0,DOWN,271850341989,"U"
1775085,66,48,0,0,UP,271899883689,"B"
1775085,82,19,0,0,DOWN,271930634089,"R"
1775085,85,22,0,0,UP,271950502789,"U"
1775085,71,34,0,0,DOWN,272019831089,"G"
1775085,82,19,0,0,UP,272059509989,"R"
1775085,69,18,0,0,DOWN,272099903489,"E"
1775085,71,34,0,0,UP,272115403689,"G"
1775085,78,49,0,0,DOWN,272171689689,"N"
1775085,69,18,0,0,UP,272191490389,"E"
1775085,78,49,0,0,UP,272243447189,"N"
1775085,76,38,0,0,DOWN,272259209489,"L"
1775085,76,38,0,0,UP,272315251889,"L"
1775085,65,30,0,0,DOWN,272331456189,"A"
1775085,65,30,0,0,UP,272387529289,"A"
1775085,78,49,0,0,DOWN,272411745789,"N"
1775085,78,49,0,0,UP,272483378989,"N"
1775085,68,32,0,0,DOWN,272499584689,"D"
1775085,70,33,0,0,DOWN,272572850389,"F"
1775085,68,32,0,0,UP,272591755789,"D"
1775085,72,35,0,0,DOWN,272652159889,"H"
1775085,70,33,0,0,UP,272677244689,"F"
1775085,66,48,0,0,DOWN,272732676489,"B"
1775085,72,35,0,0,UP,272756671189,"H"
1775085,85,22,0,0,DOWN,272811954189,"U"
1775085,66,48,0,0,UP,272859518189,"B"
1775085,82,19,0,0,DOWN,272891580889,"R"
1775085,85,22,0,0,UP,272902678089,"U"
1775085,71,34,0,0,DOWN,272971262189,"G"
1775085,82,19,0,0,UP,273011178589,"R"
1775085,69,18,0,0,DOWN,273050957189,"E"
1775085,71,34,0,0,UP,273077479589,"G"
1775085,78,49,0,0,DOWN,273131622089,"N"
1775085,69,18,0,0,UP,273143819589,"E"
1775085,78,49,0,0,UP,273195123189,"N"
1775085,76,38,0,0,DOWN,273211276589,"L"
1775085,76,38,0,0,UP,273274957289,"L"
1775085,65,30,0,0,DOWN,273292141789,"A"
1775085,65,30,0,0,UP,273347398089,"A"
1775085,78,49,0,0,DOWN,273374145189,"N"
1775085,78,49,0,0,UP,273445087989,"N"
1775085,68,32,0,0,DOWN,273451340089,"D"
1775085,70,33,0,0,DOWN,273531162489,"F"
1775085,68,32,0,0,UP,273548606089,"D"
1775085,72,35,0,0,DOWN,273611320389,"H"
1775085,70,33,0,0,UP,273629725189,"F"
1775085,66,48,0,0,DOWN,273690978489,"B"
1775085,72,35,0,0,UP,273715608189,"H"
1775085,85,22,0,0,DOWN,273770509689,"U"
1775085,66,48,0,0,UP,273820061289,"B"
1775085,82,19,0,0,DOWN,273851732589,"R"
1775085,85,22,0,0,UP,273869926189,"U"
1775085,71,34,0,0,DOWN,273931504289,"G"
1775085,82,19,0,0,UP,273972898789,"R"
1775085,69,18,0,0,DOWN,274010560789,"E"
1775085,71,34,0,0,UP,274034283889,"G"
1775085,78,49,0,0,DOWN,274091583589,"N"
1775085,69,18,0,0,UP,274108756389,"E"
1775085,78,49,0,0,UP,274162381789,"N"
1775085,76,38,0,0,DOWN,274171237689,"L"
1775085,76,38,0,0,UP,274243151889,"L"
1775085,65,30,0,0,DOWN,274250802589,"A"
1775085,65,30,0,0,UP,274307908489,"A"
1775085,78,49,0,0,DOWN,274331975989,"N"
1775085,78,49,0,0,UP,274402676089,"N"
1775085,68,32,0,0,DOWN,274410296089,"D"
1775085,70,33,0,0,DOWN,274491320889,"F"
1775085,68,32,0,0,UP,274511094889,"D"
1775085,72,35,0,0,DOWN,274571570489,"H"
1775085,70,33,0,0,UP,274587690289,"F"
1775085,66,48,0,0,DOWN,274659491089,"B"
1775085,72,35,0,0,UP,274678952189,"H"
1775085,85,22,0,0,DOWN,274732749789,"U"
1775085,66,48,0,0,UP,274781165889,"B"
1775085,82,19,0,0,DOWN,274811429889,"R"
1775085,85,22,0,0,UP,274822418389,"U"
1775085,71,34,0,0,DOWN,274890731389,"G"
1775085,82,19,0,0,UP,274931593689,"R"
1775085,69,18,0,0,DOWN,274978728589,"E"
1775085,71,34,0,0,UP,274995559489,"G"
1775085,78,49,0,0,DOWN,275051626489,"N"
1775085,69,18,0,0,UP,275072089589,"E"
1775085,78,49,0,0,UP,275122809589,"N"
1775085,76,38,0,0,DOWN,275130240889,"L"
1775085,76,38,0,0,UP,275194554989,"L"
1775085,65,30,0,0,DOWN,275210647089,"A"
1775085,65,30,0,0,UP,275266701689,"A"
1775085,78,49,0,0,DOWN,275290646089,"N"
1775085,78,49,0,0,UP,275363733989,"N"
1775085,68,32,0,0,DOWN,275379693589,"D"
1775085,70,33,0,0,DOWN,275451952989,"F"
1775085,68,32,0,0,UP,275472669189,"D"
1775085,72,35,0,0,DOWN,275531615389,"H"
1775085,70,33,0,0,UP,275557063289,"F"
1775085,66,48,0,0,DOWN,275611978389,"B"
1775085,72,35,0,0,UP,275638182289,"H"
1775085,85,22,0,0,DOWN,275692284089,"U"
1775085,66,48,0,0,UP,275740501689,"B"
1775085,82,19,0,0,DOWN,275772227789,"R"
