timestamp_iso,line_type,us_value,text
2026-02-18T08:05:54.961,INFO,,"Pico multi-GPIO actuator started. Interval=35 ms, duration=5 ms"
2026-02-18T08:05:55.067,DATA,10036025,"10036025 us GPIO0"
2026-02-18T08:05:55.067,DATA,10071024,"10071024 us GPIO1"
2026-02-18T08:05:55.067,DATA,10106024,"10106024 us GPIO2"
2026-02-18T08:05:55.174,DATA,10141024,"10141024 us GPIO3"
2026-02-18T08:05:55.174,DATA,10176024,"10176024 us GPIO4"
2026-02-18T08:05:55.174,DATA,10211024,"10211024 us GPIO5"
2026-02-18T08:05:55.280,DATA,10246024,"10246024 us GPIO10"
2026-02-18T08:05:55.280,DATA,10281024,"10281024 us GPIO11"
2026-02-18T08:05:55.280,DATA,10316025,"10316025 us GPIO12"
2026-02-18T08:05:55.386,DATA,10351024,"10351024 us GPIO13"
2026-02-18T08:05:55.386,DATA,10386024,"10386024 us GPIO14"
2026-02-18T08:05:55.386,DATA,10421024,"10421024 us GPIO15"
2026-02-18T08:05:55.492,DATA,10456024,"10456024 us GPIO0"
2026-02-18T08:05:55.492,DATA,10491024,"10491024 us GPIO1"
2026-02-18T08:05:55.492,DATA,10526024,"10526024 us GPIO2"
2026-02-18T08:05:55.599,DATA,10561024,"10561024 us GPIO3"
2026-02-18T08:05:55.599,DATA,10596024,"10596024 us GPIO4"
2026-02-18T08:05:55.599,DATA,10631024,"10631024 us GPIO5"
2026-02-18T08:05:55.705,DATA,10666024,"10666024 us GPIO10"
2026-02-18T08:05:55.705,DATA,10701024,"10701024 us GPIO11"
2026-02-18T08:05:55.705,DATA,10736024,"10736024 us GPIO12"
2026-02-18T08:05:55.816,DATA,10771024,"10771024 us GPIO13"
2026-02-18T08:05:55.816,DATA,10806024,"10806024 us GPIO14"
2026-02-18T08:05:55.816,DATA,10841024,"10841024 us GPIO15"
2026-02-18T08:05:55.816,DATA,10876024,"10876024 us GPIO0"
2026-02-18T08:05:55.928,DATA,10911024,"10911024 us GPIO1"
2026-02-18T08:05:55.928,DATA,10946024,"10946024 us GPIO2"
2026-02-18T08:05:55.928,DATA,10981024,"10981024 us GPIO3"
2026-02-18T08:05:56.039,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T08:05:56.039,DATA,11016024,"11016024 us GPIO4"
2026-02-18T08:05:56.039,DATA,11051024,"11051024 us GPIO5"
2026-02-18T08:05:56.039,DATA,11086024,"11086024 us GPIO10"
2026-02-18T08:05:56.150,DATA,11121024,"11121024 us GPIO11"
2026-02-18T08:05:56.150,DATA,11156024,"11156024 us GPIO12"
2026-02-18T08:05:56.150,DATA,11191024,"11191024 us GPIO13"
2026-02-18T08:05:56.261,DATA,11226024,"11226024 us GPIO14"
2026-02-18T08:05:56.261,DATA,11261024,"11261024 us GPIO15"
2026-02-18T08:05:56.261,DATA,11296024,"11296024 us GPIO0"
2026-02-18T08:05:56.372,DATA,11331024,"11331024 us GPIO1"
2026-02-18T08:05:56.372,DATA,11366024,"11366024 us GPIO2"
2026-02-18T08:05:56.372,DATA,11401024,"11401024 us GPIO3"
2026-02-18T08:05:56.483,DATA,11436024,"11436024 us GPIO4"
2026-02-18T08:05:56.483,DATA,11471024,"11471024 us GPIO5"
2026-02-18T08:05:56.483,DATA,11506024,"11506024 us GPIO10"
2026-02-18T08:05:56.483,DATA,11541024,"11541024 us GPIO11"
2026-02-18T08:05:56.594,DATA,11576024,"11576024 us GPIO12"
2026-02-18T08:05:56.594,DATA,11611024,"11611024 us GPIO13"
2026-02-18T08:05:56.594,DATA,11646024,"11646024 us GPIO14"
2026-02-18T08:05:56.705,DATA,11681024,"11681024 us GPIO15"
2026-02-18T08:05:56.705,DATA,11716024,"11716024 us GPIO0"
2026-02-18T08:05:56.705,DATA,11751024,"11751024 us GPIO1"
2026-02-18T08:05:56.816,DATA,11786024,"11786024 us GPIO2"
2026-02-18T08:05:56.816,DATA,11821024,"11821024 us GPIO3"
2026-02-18T08:05:56.816,DATA,11856024,"11856024 us GPIO4"
2026-02-18T08:05:56.927,DATA,11891024,"11891024 us GPIO5"
2026-02-18T08:05:56.927,DATA,11926024,"11926024 us GPIO10"
2026-02-18T08:05:56.927,DATA,11961024,"11961024 us GPIO11"
2026-02-18T08:05:57.038,DATA,11996024,"11996024 us GPIO12"
2026-02-18T08:05:57.038,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T08:05:57.038,DATA,12031024,"12031024 us GPIO13"
2026-02-18T08:05:57.038,DATA,12066024,"12066024 us GPIO14"
2026-02-18T08:05:57.149,DATA,12101024,"12101024 us GPIO15"
2026-02-18T08:05:57.149,DATA,12136024,"12136024 us GPIO0"
2026-02-18T08:05:57.149,DATA,12171024,"12171024 us GPIO1"
2026-02-18T08:05:57.149,DATA,12206024,"12206024 us GPIO2"
2026-02-18T08:05:57.260,DATA,12241024,"12241024 us GPIO3"
2026-02-18T08:05:57.260,DATA,12276024,"12276024 us GPIO4"
2026-02-18T08:05:57.260,DATA,12311024,"12311024 us GPIO5"
2026-02-18T08:05:57.371,DATA,12346024,"12346024 us GPIO10"
2026-02-18T08:05:57.371,DATA,12381024,"12381024 us GPIO11"
2026-02-18T08:05:57.371,DATA,12416024,"12416024 us GPIO12"
2026-02-18T08:05:57.482,DATA,12451024,"12451024 us GPIO13"
2026-02-18T08:05:57.482,DATA,12486024,"12486024 us GPIO14"
2026-02-18T08:05:57.482,DATA,12521024,"12521024 us GPIO15"
2026-02-18T08:05:57.593,DATA,12556024,"12556024 us GPIO0"
2026-02-18T08:05:57.593,DATA,12591024,"12591024 us GPIO1"
2026-02-18T08:05:57.593,DATA,12626024,"12626024 us GPIO2"
2026-02-18T08:05:57.704,DATA,12661024,"12661024 us GPIO3"
2026-02-18T08:05:57.704,DATA,12696024,"12696024 us GPIO4"
2026-02-18T08:05:57.704,DATA,12731024,"12731024 us GPIO5"
2026-02-18T08:05:57.816,DATA,12766024,"12766024 us GPIO10"
2026-02-18T08:05:57.816,DATA,12801024,"12801024 us GPIO11"
2026-02-18T08:05:57.816,DATA,12836024,"12836024 us GPIO12"
2026-02-18T08:05:57.816,DATA,12871024,"12871024 us GPIO13"
2026-02-18T08:05:57.928,DATA,12906024,"12906024 us GPIO14"
2026-02-18T08:05:57.928,DATA,12941024,"12941024 us GPIO15"
2026-02-18T08:05:57.928,DATA,12976024,"12976024 us GPIO0"
2026-02-18T08:05:58.038,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T08:05:58.038,DATA,13011024,"13011024 us GPIO1"
2026-02-18T08:05:58.038,DATA,13046024,"13046024 us GPIO2"
2026-02-18T08:05:58.038,DATA,13081024,"13081024 us GPIO3"
2026-02-18T08:05:58.148,DATA,13116024,"13116024 us GPIO4"
2026-02-18T08:05:58.148,DATA,13151024,"13151024 us GPIO5"
2026-02-18T08:05:58.148,DATA,13186024,"13186024 us GPIO10"
2026-02-18T08:05:58.258,DATA,13221024,"13221024 us GPIO11"
2026-02-18T08:05:58.258,DATA,13256024,"13256024 us GPIO12"
2026-02-18T08:05:58.258,DATA,13291024,"13291024 us GPIO13"
2026-02-18T08:05:58.371,DATA,13326024,"13326024 us GPIO14"
2026-02-18T08:05:58.371,DATA,13361024,"13361024 us GPIO15"
2026-02-18T08:05:58.371,DATA,13396024,"13396024 us GPIO0"
2026-02-18T08:05:58.481,DATA,13431024,"13431024 us GPIO1"
2026-02-18T08:05:58.481,DATA,13466024,"13466024 us GPIO2"
2026-02-18T08:05:58.481,DATA,13501024,"13501024 us GPIO3"
2026-02-18T08:05:58.481,DATA,13536024,"13536024 us GPIO4"
2026-02-18T08:05:58.593,DATA,13571024,"13571024 us GPIO5"
2026-02-18T08:05:58.593,DATA,13606024,"13606024 us GPIO10"
2026-02-18T08:05:58.593,DATA,13641024,"13641024 us GPIO11"
2026-02-18T08:05:58.705,DATA,13676024,"13676024 us GPIO12"
2026-02-18T08:05:58.705,DATA,13711024,"13711024 us GPIO13"
2026-02-18T08:05:58.705,DATA,13746024,"13746024 us GPIO14"
2026-02-18T08:05:58.816,DATA,13781024,"13781024 us GPIO15"
2026-02-18T08:05:58.816,DATA,13816024,"13816024 us GPIO0"
2026-02-18T08:05:58.816,DATA,13851024,"13851024 us GPIO1"
2026-02-18T08:05:58.926,DATA,13886024,"13886024 us GPIO2"
2026-02-18T08:05:58.926,DATA,13921024,"13921024 us GPIO3"
2026-02-18T08:05:58.926,DATA,13956024,"13956024 us GPIO4"
2026-02-18T08:05:59.038,DATA,13991024,"13991024 us GPIO5"
2026-02-18T08:05:59.038,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-18T08:05:59.038,DATA,14026024,"14026024 us GPIO10"
2026-02-18T08:05:59.038,DATA,14061024,"14061024 us GPIO11"
