Device,VKey,ScanCode,E0,E1,Edge,HostTimestamp_ns
85922219,70,33,0,0,DOWN,183875437059
85922219,70,33,0,0,UP,183899358859
85922219,69,18,0,0,DOWN,183907022859
85922219,69,18,0,0,UP,183947124359
85922219,82,19,0,0,DOWN,183963120659
85922219,82,19,0,0,UP,184011014059
85922219,78,49,0,0,DOWN,184051086659
85922219,76,38,0,0,DOWN,184083125959
85922219,78,49,0,0,UP,184099213159
85922219,76,38,0,0,UP,184115578659
85922219,39,77,1,0,DOWN,184116305259
85922219,39,77,1,0,UP,184139172759
85922219,66,48,0,0,DOWN,184147248459
85922219,68,32,0,0,DOWN,184180101659
85922219,66,48,0,0,UP,184187444859
85922219,68,32,0,0,UP,184219714659
85922219,70,33,0,0,DOWN,184236028359
85922219,70,33,0,0,UP,184259640459
85922219,69,18,0,0,DOWN,184267745559
85922219,69,18,0,0,UP,184307986259
85922219,82,19,0,0,DOWN,184324366559
85922219,82,19,0,0,UP,184371316759
85922219,78,49,0,0,DOWN,184419851259
85922219,76,38,0,0,DOWN,184443443359
85922219,78,49,0,0,UP,184460251559
85922219,76,38,0,0,UP,184475938159
85922219,39,77,1,0,DOWN,184477196659
85922219,39,77,1,0,UP,184499695459
85922219,66,48,0,0,DOWN,184515828759
85922219,68,32,0,0,DOWN,184539525659
85922219,66,48,0,0,UP,184555392059
85922219,68,32,0,0,UP,184580240559
85922219,70,33,0,0,DOWN,184595458159
85922219,70,33,0,0,UP,184619751059
85922219,69,18,0,0,DOWN,184636633659
85922219,69,18,0,0,UP,184675360659
85922219,82,19,0,0,DOWN,184683125159
85922219,82,19,0,0,UP,184731154459
85922219,78,49,0,0,DOWN,184779567959
85922219,76,38,0,0,DOWN,184804014459
85922219,78,49,0,0,UP,184819002559
85922219,76,38,0,0,UP,184835576959
85922219,39,77,1,0,DOWN,184836554259
85922219,39,77,1,0,UP,184859419559
85922219,66,48,0,0,DOWN,184867375359
85922219,68,32,0,0,DOWN,184899691159
85922219,66,48,0,0,UP,184907117759
85922219,68,32,0,0,UP,184939848159
85922219,70,33,0,0,DOWN,184956096059
85922219,70,33,0,0,UP,184979688559
85922219,69,18,0,0,DOWN,184987297059
85922219,72,35,0,0,DOWN,185011834659
85922219,69,18,0,0,UP,185027349559
85922219,72,35,0,0,UP,185043311259
85922219,82,19,0,0,DOWN,185044295859
85922219,82,19,0,0,UP,185091594359
85922219,78,49,0,0,DOWN,185131325059
85922219,76,38,0,0,DOWN,185163461059
85922219,78,49,0,0,UP,185171106859
85922219,76,38,0,0,UP,185196763259
85922219,39,77,1,0,DOWN,185197265259
85922219,39,77,1,0,UP,185228002459
85922219,66,48,0,0,DOWN,185229110159
85922219,68,32,0,0,DOWN,185259128159
85922219,66,48,0,0,UP,185292110559
85922219,71,34,0,0,DOWN,185293185159
85922219,68,32,0,0,UP,185299333759
85922219,71,34,0,0,UP,185307298859
85922219,70,33,0,0,DOWN,185315386059
85922219,70,33,0,0,UP,185347536159
85922219,69,18,0,0,DOWN,185354958259
85922219,72,35,0,0,DOWN,185371507359
85922219,69,18,0,0,UP,185387530959
85922219,72,35,0,0,UP,185395368459
85922219,82,19,0,0,DOWN,185403765659
85922219,85,22,0,0,DOWN,185436031059
85922219,82,19,0,0,UP,185451189359
85922219,85,22,0,0,UP,185459554659
85922219,78,49,0,0,DOWN,185491485159
85922219,76,38,0,0,DOWN,185524099059
85922219,78,49,0,0,UP,185531797059
85922219,39,77,1,0,DOWN,185555826259
85922219,76,38,0,0,UP,185564679859
85922219,39,77,1,0,UP,185580174059
85922219,66,48,0,0,DOWN,185587320059
85922219,68,32,0,0,DOWN,185611205159
85922219,66,48,0,0,UP,185644068759
85922219,68,32,0,0,UP,185659947359
85922219,70,33,0,0,DOWN,185676425159
85922219,70,33,0,0,UP,185699792959
85922219,69,18,0,0,DOWN,185707475559
85922219,69,18,0,0,UP,185747939659
85922219,82,19,0,0,DOWN,185763855859
85922219,82,19,0,0,UP,185811714159
85922219,78,49,0,0,DOWN,185859364459
85922219,76,38,0,0,DOWN,185884234359
85922219,78,49,0,0,UP,185900112859
85922219,76,38,0,0,UP,185917059659
85922219,39,77,1,0,DOWN,185919386659
85922219,39,77,1,0,UP,185939770559
85922219,66,48,0,0,DOWN,185947733959
85922219,68,32,0,0,DOWN,185980169759
85922219,66,48,0,0,UP,185987125059
85922219,68,32,0,0,UP,186019667459
85922219,70,33,0,0,DOWN,186036078959
85922219,70,33,0,0,UP,186059779759
85922219,69,18,0,0,DOWN,186066893559
85922219,69,18,0,0,UP,186108113359
85922219,82,19,0,0,DOWN,186123036459
85922219,82,19,0,0,UP,186171493259
85922219,78,49,0,0,DOWN,186219928859
85922219,76,38,0,0,DOWN,186244093959
85922219,78,49,0,0,UP,186259591259
85922219,76,38,0,0,UP,186275969759
85922219,39,77,1,0,DOWN,186277461959
85922219,39,77,1,0,UP,186299811659
85922219,66,48,0,0,DOWN,186307341459
85922219,68,32,0,0,DOWN,186339675459
85922219,66,48,0,0,UP,186347230559
85922219,68,32,0,0,UP,186379919259
85922219,70,33,0,0,DOWN,186396028659
85922219,70,33,0,0,UP,186419215159
85922219,69,18,0,0,DOWN,186427534459
85922219,69,18,0,0,UP,186467656459
85922219,82,19,0,0,DOWN,186484053459
85922219,82,19,0,0,UP,186531937959
85922219,78,49,0,0,DOWN,186580448959
85922219,76,38,0,0,DOWN,186604228559
85922219,78,49,0,0,UP,186619219659
85922219,76,38,0,0,UP,186635987359
85922219,39,77,1,0,DOWN,186636808959
85922219,39,77,1,0,UP,186659722759
85922219,66,48,0,0,DOWN,186667084259
85922219,68,32,0,0,DOWN,186699478159
85922219,66,48,0,0,UP,186715751059
85922219,68,32,0,0,UP,186739646659
85922219,70,33,0,0,DOWN,186755928459
85922219,70,33,0,0,UP,186788212259
85922219,69,18,0,0,DOWN,186789067959
85922219,72,35,0,0,DOWN,186811736859
85922219,69,18,0,0,UP,186827128259
85922219,72,35,0,0,UP,186835052959
85922219,82,19,0,0,DOWN,186843232759
85922219,85,22,0,0,DOWN,186875908359
85922219,82,19,0,0,UP,186891330159
85922219,85,22,0,0,UP,186907877559
85922219,78,49,0,0,DOWN,186931947859
85922219,76,38,0,0,DOWN,186964008159
85922219,78,49,0,0,UP,186971116559
85922219,76,38,0,0,UP,186996129459
85922219,39,77,1,0,DOWN,186998465759
85922219,39,77,1,0,UP,187028071559
85922219,66,48,0,0,DOWN,187028771259
85922219,68,32,0,0,DOWN,187059651559
85922219,66,48,0,0,UP,187092280659
85922219,71,34,0,0,DOWN,187092811159
85922219,68,32,0,0,UP,187099135359
85922219,71,34,0,0,UP,187107103059
85922219,70,33,0,0,DOWN,187114970359
85922219,70,33,0,0,UP,187147708659
85922219,69,18,0,0,DOWN,187155495059
85922219,72,35,0,0,DOWN,187171759259
85922219,69,18,0,0,UP,187187885059
85922219,72,35,0,0,UP,187195344659
85922219,82,19,0,0,DOWN,187203914159
85922219,85,22,0,0,DOWN,187235715659
85922219,82,19,0,0,UP,187252276959
85922219,85,22,0,0,UP,187269597959
85922219,78,49,0,0,DOWN,187291721559
85922219,76,38,0,0,DOWN,187323385859
85922219,78,49,0,0,UP,187331376659
85922219,39,77,1,0,DOWN,187355868759
85922219,76,38,0,0,UP,187364774059
85922219,39,77,1,0,UP,187379787259
85922219,66,48,0,0,DOWN,187387247359
85922219,68,32,0,0,DOWN,187412342159
85922219,66,48,0,0,UP,187443702859
85922219,68,32,0,0,UP,187460066459
85922219,70,33,0,0,DOWN,187477222459
85922219,70,33,0,0,UP,187499691559
85922219,69,18,0,0,DOWN,187507439659
85922219,69,18,0,0,UP,187547905659
85922219,82,19,0,0,DOWN,187563727459
85922219,85,22,0,0,DOWN,187596003259
85922219,82,19,0,0,UP,187611203459
85922219,85,22,0,0,UP,187619251159
85922219,78,49,0,0,DOWN,187651299459
85922219,76,38,0,0,DOWN,187683730659
85922219,78,49,0,0,UP,187698965959
85922219,76,38,0,0,UP,187715460059
85922219,39,77,1,0,DOWN,187715789559
85922219,39,77,1,0,UP,187739105859
85922219,66,48,0,0,DOWN,187747002059
85922219,68,32,0,0,DOWN,187779697759
85922219,66,48,0,0,UP,187786800759
85922219,68,32,0,0,UP,187819868259
85922219,70,33,0,0,DOWN,187836196559
85922219,70,33,0,0,UP,187860431359
85922219,69,18,0,0,DOWN,187867222659
85922219,69,18,0,0,UP,187908233059
85922219,82,19,0,0,DOWN,187923293759
85922219,82,19,0,0,UP,187971758159
85922219,78,49,0,0,DOWN,188020042559
85922219,76,38,0,0,DOWN,188044020859
85922219,78,49,0,0,UP,188059239759
85922219,76,38,0,0,UP,188076264459
85922219,39,77,1,0,DOWN,188077252459
85922219,39,77,1,0,UP,188099713459
85922219,66,48,0,0,DOWN,188107340059
85922219,68,32,0,0,DOWN,188139379259
85922219,66,48,0,0,UP,188146888059
85922219,68,32,0,0,UP,188180391059
85922219,70,33,0,0,DOWN,188196401959
85922219,70,33,0,0,UP,188219663259
85922219,69,18,0,0,DOWN,188227936559
85922219,69,18,0,0,UP,188276700359
85922219,82,19,0,0,DOWN,188283257259
85922219,82,19,0,0,UP,188331737459
85922219,78,49,0,0,DOWN,188379808459
85922219,76,38,0,0,DOWN,188405424359
85922219,78,49,0,0,UP,188419097759
85922219,76,38,0,0,UP,188436471359
85922219,39,77,1,0,DOWN,188437998359
85922219,39,77,1,0,UP,188459565559
85922219,66,48,0,0,DOWN,188467368559
85922219,68,32,0,0,DOWN,188500153459
85922219,66,48,0,0,UP,188515512459
85922219,68,32,0,0,UP,188539694059
85922219,70,33,0,0,DOWN,188555801259
85922219,70,33,0,0,UP,188579586159
85922219,69,18,0,0,DOWN,188587052759
85922219,72,35,0,0,DOWN,188611557759
85922219,69,18,0,0,UP,188627474159
85922219,72,35,0,0,UP,188643270859
85922219,82,19,0,0,DOWN,188644263759
85922219,85,22,0,0,DOWN,188675554059
85922219,82,19,0,0,UP,188691703859
85922219,85,22,0,0,UP,188699404959
85922219,78,49,0,0,DOWN,188731651259
85922219,76,38,0,0,DOWN,188763708359
85922219,78,49,0,0,UP,188771248559
85922219,76,38,0,0,UP,188795882759
85922219,39,77,1,0,DOWN,188797683459
85922219,39,77,1,0,UP,188828639759
85922219,66,48,0,0,DOWN,188829666059
85922219,68,32,0,0,DOWN,188859571859
85922219,66,48,0,0,UP,188892332459
85922219,71,34,0,0,DOWN,188893357559
85922219,68,32,0,0,UP,188907471059
85922219,71,34,0,0,UP,188915580659
85922219,70,33,0,0,DOWN,188916109059
85922219,70,33,0,0,UP,188947480359
85922219,69,18,0,0,DOWN,188955160059
85922219,72,35,0,0,DOWN,188971561859
85922219,69,18,0,0,UP,188987178559
85922219,72,35,0,0,UP,188995552759
85922219,82,19,0,0,DOWN,189003522559
85922219,85,22,0,0,DOWN,189036780359
85922219,82,19,0,0,UP,189051506659
85922219,85,22,0,0,UP,189059548259
85922219,78,49,0,0,DOWN,189092020259
85922219,76,38,0,0,DOWN,189123385059
85922219,78,49,0,0,UP,189131031759
85922219,39,77,1,0,DOWN,189156135859
85922219,76,38,0,0,UP,189163545759
85922219,39,77,1,0,UP,189179909459
85922219,66,48,0,0,DOWN,189187560259
85922219,68,32,0,0,DOWN,189211951659
85922219,66,48,0,0,UP,189243516459
85922219,68,32,0,0,UP,189259587459
85922219,70,33,0,0,DOWN,189275704659
85922219,70,33,0,0,UP,189299768659
85922219,69,18,0,0,DOWN,189307181559
85922219,69,18,0,0,UP,189347608659
85922219,82,19,0,0,DOWN,189363793859
85922219,82,19,0,0,UP,189411537059
85922219,78,49,0,0,DOWN,189452303959
85922219,76,38,0,0,DOWN,189484042359
85922219,78,49,0,0,UP,189499624859
85922219,76,38,0,0,UP,189515408059
85922219,39,77,1,0,DOWN,189516714059
85922219,39,77,1,0,UP,189540265059
85922219,66,48,0,0,DOWN,189547841559
85922219,68,32,0,0,DOWN,189580816459
85922219,66,48,0,0,UP,189595177259
85922219,68,32,0,0,UP,189619449359
85922219,70,33,0,0,DOWN,189635192859
85922219,70,33,0,0,UP,189659165259
85922219,69,18,0,0,DOWN,189666970559
85922219,69,18,0,0,UP,189707967559
85922219,82,19,0,0,DOWN,189723581659
85922219,82,19,0,0,UP,189771291959
85922219,78,49,0,0,DOWN,189819849559
85922219,76,38,0,0,DOWN,189843993559
85922219,78,49,0,0,UP,189859079259
85922219,76,38,0,0,UP,189876269059
85922219,39,77,1,0,DOWN,189876993259
85922219,39,77,1,0,UP,189898964059
85922219,66,48,0,0,DOWN,189907179559
85922219,68,32,0,0,DOWN,189939632359
85922219,66,48,0,0,UP,189955203759
85922219,68,32,0,0,UP,189979370159
85922219,70,33,0,0,DOWN,189995235459
85922219,70,33,0,0,UP,190019141359
85922219,69,18,0,0,DOWN,190027016859
85922219,69,18,0,0,UP,190067027459
85922219,82,19,0,0,DOWN,190083108459
85922219,82,19,0,0,UP,190131143259
85922219,78,49,0,0,DOWN,190179044759
85922219,76,38,0,0,DOWN,190203008759
85922219,78,49,0,0,UP,190219436359
85922219,76,38,0,0,UP,190235530259
85922219,39,77,1,0,DOWN,190236031959
85922219,39,77,1,0,UP,190259071759
85922219,66,48,0,0,DOWN,190266953659
85922219,68,32,0,0,DOWN,190298836059
85922219,66,48,0,0,UP,190315152359
85922219,68,32,0,0,UP,190339267559
85922219,70,33,0,0,DOWN,190355547959
85922219,70,33,0,0,UP,190379453359
85922219,69,18,0,0,DOWN,190387045759
85922219,72,35,0,0,DOWN,190411321859
85922219,69,18,0,0,UP,190427315959
85922219,72,35,0,0,UP,190444004859
85922219,82,19,0,0,DOWN,190444227859
85922219,85,22,0,0,DOWN,190475138559
85922219,82,19,0,0,UP,190491135259
85922219,85,22,0,0,UP,190499052359
85922219,78,49,0,0,DOWN,190531061459
85922219,76,38,0,0,DOWN,190563208359
85922219,78,49,0,0,UP,190570775859
85922219,76,38,0,0,UP,190595673359
85922219,39,77,1,0,DOWN,190596089559
85922219,39,77,1,0,UP,190627010259
85922219,66,48,0,0,DOWN,190627721259
85922219,68,32,0,0,DOWN,190659021359
85922219,66,48,0,0,UP,190691227659
85922219,71,34,0,0,DOWN,190691737259
85922219,68,32,0,0,UP,190699165359
85922219,71,34,0,0,UP,190707057159
85922219,70,33,0,0,DOWN,190715027559
85922219,70,33,0,0,UP,190747002659
85922219,69,18,0,0,DOWN,190755224859
85922219,72,35,0,0,DOWN,190770928859
85922219,69,18,0,0,UP,190787475159
85922219,72,35,0,0,UP,190795034859
85922219,82,19,0,0,DOWN,190802957259
85922219,85,22,0,0,DOWN,190835025059
85922219,82,19,0,0,UP,190851083459
85922219,85,22,0,0,UP,190859175459
85922219,78,49,0,0,DOWN,190890944259
85922219,76,38,0,0,DOWN,190923323459
85922219,78,49,0,0,UP,190931194459
85922219,76,38,0,0,UP,190955693459
85922219,39,77,1,0,DOWN,190956868459
85922219,39,77,1,0,UP,190979523259
85922219,66,48,0,0,DOWN,190987249159
85922219,68,32,0,0,DOWN,191011359459
85922219,66,48,0,0,UP,191043357359
85922219,68,32,0,0,UP,191059580859
85922219,70,33,0,0,DOWN,191075518759
85922219,70,33,0,0,UP,191099227459
85922219,69,18,0,0,DOWN,191107576459
85922219,69,18,0,0,UP,191146995559
85922219,82,19,0,0,DOWN,191163223159
85922219,82,19,0,0,UP,191211540159
85922219,78,49,0,0,DOWN,191251842959
85922219,76,38,0,0,DOWN,191283621859
85922219,78,49,0,0,UP,191299220359
85922219,76,38,0,0,UP,191315488859
85922219,39,77,1,0,DOWN,191316347059
85922219,39,77,1,0,UP,191339467859
85922219,66,48,0,0,DOWN,191347386359
85922219,68,32,0,0,DOWN,191379260559
85922219,66,48,0,0,UP,191387089359
85922219,68,32,0,0,UP,191419145059
85922219,70,33,0,0,DOWN,191435482559
85922219,70,33,0,0,UP,191459208259
85922219,69,18,0,0,DOWN,191466965059
85922219,69,18,0,0,UP,191507121759
85922219,82,19,0,0,DOWN,191523265259
85922219,82,19,0,0,UP,191571090159
85922219,78,49,0,0,DOWN,191619179759
85922219,76,38,0,0,DOWN,191643267859
85922219,78,49,0,0,UP,191659550059
85922219,76,38,0,0,UP,191675542959
85922219,39,77,1,0,DOWN,191677585359
85922219,39,77,1,0,UP,191699305559
85922219,66,48,0,0,DOWN,191715620959
85922219,68,32,0,0,DOWN,191739204359
85922219,66,48,0,0,UP,191755943759
85922219,68,32,0,0,UP,191779501159
85922219,70,33,0,0,DOWN,191795648759
85922219,70,33,0,0,UP,191818956259
85922219,69,18,0,0,DOWN,191835360559
85922219,69,18,0,0,UP,191875264259
85922219,82,19,0,0,DOWN,191883482459
85922219,82,19,0,0,UP,191931205759
85922219,78,49,0,0,DOWN,191979685959
85922219,76,38,0,0,DOWN,192003273259
85922219,78,49,0,0,UP,192020041459
85922219,76,38,0,0,UP,192035622659
85922219,39,77,1,0,DOWN,192036565259
85922219,39,77,1,0,UP,192059149759
85922219,66,48,0,0,DOWN,192067082459
85922219,68,32,0,0,DOWN,192099013859
85922219,66,48,0,0,UP,192107091659
85922219,71,34,0,0,DOWN,192122970559
85922219,68,32,0,0,UP,192139412159
85922219,71,34,0,0,UP,192154972959
85922219,70,33,0,0,DOWN,192155607059
85922219,70,33,0,0,UP,192186827059
85922219,69,18,0,0,DOWN,192187435559
85922219,72,35,0,0,DOWN,192211376959
85922219,69,18,0,0,UP,192227017259
85922219,72,35,0,0,UP,192243024159
85922219,82,19,0,0,DOWN,192243709059
85922219,85,22,0,0,DOWN,192275427859
85922219,82,19,0,0,UP,192291244959
85922219,85,22,0,0,UP,192299101259
85922219,78,49,0,0,DOWN,192330966059
85922219,76,38,0,0,DOWN,192363419759
85922219,78,49,0,0,UP,192371358259
85922219,76,38,0,0,UP,192395432859
85922219,39,77,1,0,DOWN,192396392259
85922219,39,77,1,0,UP,192427206359
85922219,66,48,0,0,DOWN,192428060959
85922219,68,32,0,0,DOWN,192459383859
85922219,66,48,0,0,UP,192491184359
85922219,71,34,0,0,DOWN,192491818159
85922219,68,32,0,0,UP,192498950759
85922219,71,34,0,0,UP,192507022459
85922219,70,33,0,0,DOWN,192514983359
85922219,70,33,0,0,UP,192547276959
85922219,69,18,0,0,DOWN,192555047659
85922219,72,35,0,0,DOWN,192571221059
85922219,69,18,0,0,UP,192587170359
85922219,72,35,0,0,UP,192595233459
85922219,82,19,0,0,DOWN,192603461259
85922219,85,22,0,0,DOWN,192635094359
85922219,82,19,0,0,UP,192651156059
85922219,85,22,0,0,UP,192659323759
85922219,78,49,0,0,DOWN,192691323059
85922219,76,38,0,0,DOWN,192723240959
85922219,78,49,0,0,UP,192731090859
85922219,76,38,0,0,UP,192755116359
85922219,39,77,1,0,DOWN,192756137559
85922219,39,77,1,0,UP,192787438059
85922219,66,48,0,0,DOWN,192788184759
85922219,68,32,0,0,DOWN,192811481859
85922219,66,48,0,0,UP,192843507759
85922219,68,32,0,0,UP,192859032259
85922219,70,33,0,0,DOWN,192875280359
85922219,70,33,0,0,UP,192899637459
85922219,69,18,0,0,DOWN,192907222159
85922219,69,18,0,0,UP,192947682359
85922219,82,19,0,0,DOWN,192963980959
85922219,82,19,0,0,UP,193011786559
85922219,78,49,0,0,DOWN,193059487759
85922219,76,38,0,0,DOWN,193083694759
85922219,78,49,0,0,UP,193099068559
85922219,76,38,0,0,UP,193116738259
85922219,39,77,1,0,DOWN,193117481859
85922219,39,77,1,0,UP,193139419159
85922219,66,48,0,0,DOWN,193147315059
85922219,68,32,0,0,DOWN,193179597859
85922219,66,48,0,0,UP,193187034059
85922219,68,32,0,0,UP,193219337259
85922219,70,33,0,0,DOWN,193235214659
85922219,70,33,0,0,UP,193259750759
85922219,69,18,0,0,DOWN,193267324159
85922219,69,18,0,0,UP,193307364159
85922219,82,19,0,0,DOWN,193323240259
85922219,82,19,0,0,UP,193371568059
85922219,78,49,0,0,DOWN,193419493359
85922219,76,38,0,0,DOWN,193444005059
85922219,78,49,0,0,UP,193459006059
85922219,76,38,0,0,UP,193476681859
85922219,39,77,1,0,DOWN,193478039759
85922219,39,77,1,0,UP,193499655959
85922219,66,48,0,0,DOWN,193507088659
85922219,68,32,0,0,DOWN,193539849259
85922219,66,48,0,0,UP,193555313159
85922219,68,32,0,0,UP,193579725259
85922219,70,33,0,0,DOWN,193595654559
85922219,70,33,0,0,UP,193619852459
85922219,69,18,0,0,DOWN,193627212559
85922219,69,18,0,0,UP,193675580759
85922219,82,19,0,0,DOWN,193683407259
85922219,82,19,0,0,UP,193731188559
85922219,78,49,0,0,DOWN,193770924959
85922219,76,38,0,0,DOWN,193803386059
85922219,78,49,0,0,UP,193810918859
85922219,76,38,0,0,UP,193836422059
85922219,39,77,1,0,DOWN,193837144859
85922219,39,77,1,0,UP,193861900659
85922219,66,48,0,0,DOWN,193867454059
85922219,68,32,0,0,DOWN,193899707859
85922219,66,48,0,0,UP,193932270959
85922219,71,34,0,0,DOWN,193933378559
85922219,68,32,0,0,UP,193938759259
85922219,71,34,0,0,UP,193946945959
85922219,70,33,0,0,DOWN,193955210359
85922219,70,33,0,0,UP,193987864559
85922219,69,18,0,0,DOWN,193989110159
85922219,72,35,0,0,DOWN,194011590459
85922219,69,18,0,0,UP,194027546559
85922219,72,35,0,0,UP,194043633059
85922219,82,19,0,0,DOWN,194045422459
85922219,85,22,0,0,DOWN,194075351059
85922219,82,19,0,0,UP,194091842159
85922219,85,22,0,0,UP,194116402859
85922219,78,49,0,0,DOWN,194131777159
85922219,76,38,0,0,DOWN,194163881159
85922219,78,49,0,0,UP,194170829359
85922219,76,38,0,0,UP,194196277359
85922219,39,77,1,0,DOWN,194197560059
85922219,39,77,1,0,UP,194219544559
85922219,66,48,0,0,DOWN,194228071959
85922219,68,32,0,0,DOWN,194259796459
85922219,66,48,0,0,UP,194283100759
85922219,71,34,0,0,DOWN,194284146359
85922219,68,32,0,0,UP,194299153459
85922219,71,34,0,0,UP,194307472759
85922219,70,33,0,0,DOWN,194315519359
85922219,70,33,0,0,UP,194347901759
85922219,69,18,0,0,DOWN,194348967059
85922219,72,35,0,0,DOWN,194371808459
85922219,69,18,0,0,UP,194387688859
85922219,72,35,0,0,UP,194404024859
85922219,82,19,0,0,DOWN,194411703259
85922219,82,19,0,0,UP,194450891759
85922219,78,49,0,0,DOWN,194491240359
85922219,76,38,0,0,DOWN,194523295159
85922219,78,49,0,0,UP,194531237859
85922219,76,38,0,0,UP,194555918559
85922219,39,77,1,0,DOWN,194557139459
85922219,39,77,1,0,UP,194579520559
85922219,66,48,0,0,DOWN,194587206259
85922219,68,32,0,0,DOWN,194611984959
85922219,66,48,0,0,UP,194636101159
85922219,68,32,0,0,UP,194659582459
85922219,70,33,0,0,DOWN,194675328059
85922219,70,33,0,0,UP,194699187259
85922219,69,18,0,0,DOWN,194707041459
85922219,69,18,0,0,UP,194747560759
85922219,82,19,0,0,DOWN,194763517859
85922219,82,19,0,0,UP,194811235159
85922219,78,49,0,0,DOWN,194859306159
85922219,76,38,0,0,DOWN,194883803259
85922219,78,49,0,0,UP,194899192359
85922219,76,38,0,0,UP,194915383159
85922219,39,77,1,0,DOWN,194916299459
85922219,39,77,1,0,UP,194939518859
85922219,66,48,0,0,DOWN,194947130259
85922219,68,32,0,0,DOWN,194979619759
85922219,66,48,0,0,UP,194987796559
85922219,68,32,0,0,UP,195019539859
85922219,70,33,0,0,DOWN,195036182559
85922219,70,33,0,0,UP,195059447259
85922219,69,18,0,0,DOWN,195067141959
85922219,69,18,0,0,UP,195107211859
85922219,82,19,0,0,DOWN,195123789359
85922219,82,19,0,0,UP,195171291859
85922219,78,49,0,0,DOWN,195219723959
85922219,76,38,0,0,DOWN,195243340959
85922219,78,49,0,0,UP,195259050359
85922219,76,38,0,0,UP,195275804659
85922219,39,77,1,0,DOWN,195276838659
85922219,39,77,1,0,UP,195300349759
85922219,66,48,0,0,DOWN,195307439759
85922219,68,32,0,0,DOWN,195339043059
85922219,66,48,0,0,UP,195355156559
85922219,68,32,0,0,UP,195379830559
85922219,70,33,0,0,DOWN,195396532959
85922219,70,33,0,0,UP,195419231959
85922219,69,18,0,0,DOWN,195428317359
85922219,69,18,0,0,UP,195467527859
85922219,82,19,0,0,DOWN,195483282459
85922219,82,19,0,0,UP,195531197159
85922219,78,49,0,0,DOWN,195571096559
85922219,76,38,0,0,DOWN,195603687659
85922219,78,49,0,0,UP,195611006259
85922219,76,38,0,0,UP,195635060059
85922219,39,77,1,0,DOWN,195635700959
85922219,39,77,1,0,UP,195659263259
85922219,66,48,0,0,DOWN,195667365259
85922219,68,32,0,0,DOWN,195699587159
85922219,66,48,0,0,UP,195715638359
85922219,71,34,0,0,DOWN,195723312659
85922219,68,32,0,0,UP,195738959559
85922219,71,34,0,0,UP,195747647459
85922219,70,33,0,0,DOWN,195755043459
85922219,70,33,0,0,UP,195778992259
85922219,69,18,0,0,DOWN,195786774559
85922219,72,35,0,0,DOWN,195811376159
85922219,69,18,0,0,UP,195827547959
85922219,72,35,0,0,UP,195843774959
85922219,82,19,0,0,DOWN,195844013959
85922219,85,22,0,0,DOWN,195875056359
85922219,82,19,0,0,UP,195890990959
85922219,85,22,0,0,UP,195899811359
85922219,78,49,0,0,DOWN,195931482859
85922219,76,38,0,0,DOWN,195963866459
85922219,78,49,0,0,UP,195970981759
85922219,76,38,0,0,UP,195996886159
85922219,39,77,1,0,DOWN,195997902759
85922219,39,77,1,0,UP,196028024859
85922219,66,48,0,0,DOWN,196029170659
85922219,68,32,0,0,DOWN,196059566859
85922219,66,48,0,0,UP,196084143059
85922219,71,34,0,0,DOWN,196085587959
85922219,68,32,0,0,UP,196099478059
85922219,71,34,0,0,UP,196106969459
85922219,70,33,0,0,DOWN,196115183259
85922219,70,33,0,0,UP,196147297559
85922219,69,18,0,0,DOWN,196155400359
85922219,72,35,0,0,DOWN,196170966859
85922219,69,18,0,0,UP,196187758559
85922219,72,35,0,0,UP,196195321959
85922219,82,19,0,0,DOWN,196203572759
85922219,85,22,0,0,DOWN,196236493259
85922219,82,19,0,0,UP,196251092859
85922219,85,22,0,0,UP,196259241259
85922219,78,49,0,0,DOWN,196291725659
85922219,76,38,0,0,DOWN,196323904059
85922219,78,49,0,0,UP,196331389859
85922219,76,38,0,0,UP,196356111659
85922219,39,77,1,0,DOWN,196356715359
85922219,39,77,1,0,UP,196379693259
85922219,66,48,0,0,DOWN,196387018159
85922219,68,32,0,0,DOWN,196411081059
85922219,66,48,0,0,UP,196443308359
85922219,68,32,0,0,UP,196459865759
85922219,70,33,0,0,DOWN,196476057859
85922219,70,33,0,0,UP,196499654659
85922219,69,18,0,0,DOWN,196507324559
85922219,69,18,0,0,UP,196547114559
85922219,82,19,0,0,DOWN,196563639359
85922219,82,19,0,0,UP,196611386459
85922219,78,49,0,0,DOWN,196651688159
85922219,76,38,0,0,DOWN,196684311959
85922219,78,49,0,0,UP,196699054259
85922219,76,38,0,0,UP,196715035259
85922219,39,77,1,0,DOWN,196715803459
85922219,39,77,1,0,UP,196739194259
