timestamp_iso,line_type,us_value,text
2026-02-20T06:27:09.661,INFO,,"Pico multi-GPIO actuator started. Interval=35 ms, duration=3 ms"
2026-02-20T06:27:09.661,DATA,10037127,"10037127 us GPIO1"
2026-02-20T06:27:09.661,DATA,10072126,"10072126 us GPIO1"
2026-02-20T06:27:09.772,DATA,10107126,"10107126 us GPIO1"
2026-02-20T06:27:09.772,DATA,10142126,"10142126 us GPIO1"
2026-02-20T06:27:09.772,DATA,10177126,"10177126 us GPIO1"
2026-02-20T06:27:09.882,DATA,10212126,"10212126 us GPIO1"
2026-02-20T06:27:09.882,DATA,10247126,"10247126 us GPIO1"
2026-02-20T06:27:09.882,DATA,10282126,"10282126 us GPIO1"
2026-02-20T06:27:09.882,DATA,10317126,"10317126 us GPIO1"
2026-02-20T06:27:09.994,DATA,10352126,"10352126 us GPIO1"
2026-02-20T06:27:09.994,DATA,10387126,"10387126 us GPIO1"
2026-02-20T06:27:09.994,DATA,10422126,"10422126 us GPIO1"
2026-02-20T06:27:10.104,DATA,10457126,"10457126 us GPIO1"
2026-02-20T06:27:10.104,DATA,10492126,"10492126 us GPIO1"
2026-02-20T06:27:10.104,DATA,10527126,"10527126 us GPIO1"
2026-02-20T06:27:10.214,DATA,10562126,"10562126 us GPIO1"
2026-02-20T06:27:10.214,DATA,10597126,"10597126 us GPIO1"
2026-02-20T06:27:10.214,DATA,10632126,"10632126 us GPIO1"
2026-02-20T06:27:10.325,DATA,10667126,"10667126 us GPIO1"
2026-02-20T06:27:10.325,DATA,10702126,"10702126 us GPIO1"
2026-02-20T06:27:10.325,DATA,10737126,"10737126 us GPIO1"
2026-02-20T06:27:10.436,DATA,10772126,"10772126 us GPIO1"
2026-02-20T06:27:10.436,DATA,10807126,"10807126 us GPIO1"
2026-02-20T06:27:10.436,DATA,10842126,"10842126 us GPIO1"
2026-02-20T06:27:10.546,DATA,10877126,"10877126 us GPIO1"
2026-02-20T06:27:10.546,DATA,10912126,"10912126 us GPIO1"
2026-02-20T06:27:10.546,DATA,10947126,"10947126 us GPIO1"
2026-02-20T06:27:10.546,DATA,10982126,"10982126 us GPIO1"
2026-02-20T06:27:10.657,HEARTBEAT,,"Heartbeat. Dropped=0"
2026-02-20T06:27:10.657,DATA,11017126,"11017126 us GPIO1"
2026-02-20T06:27:10.657,DATA,11052126,"11052126 us GPIO1"
2026-02-20T06:27:10.657,DATA,11087126,"11087126 us GPIO1"
2026-02-20T06:27:10.767,DATA,11122126,"11122126 us GPIO1"
2026-02-20T06:27:10.767,DATA,11157126,"11157126 us GPIO1"
2026-02-20T06:27:10.767,DATA,11192126,"11192126 us GPIO1"
2026-02-20T06:27:10.877,DATA,11227126,"11227126 us GPIO1"
2026-02-20T06:27:10.877,DATA,11262126,"11262126 us GPIO1"
2026-02-20T06:27:10.877,DATA,11297126,"11297126 us GPIO1"
2026-02-20T06:27:10.987,DATA,11332126,"11332126 us GPIO1"
2026-02-20T06:27:10.987,DATA,11367126,"11367126 us GPIO1"
2026-02-20T06:27:10.987,DATA,11402126,"11402126 us GPIO1"
2026-02-20T06:27:11.097,DATA,11437126,"11437126 us GPIO1"
2026-02-20T06:27:11.097,DATA,11472126,"11472126 us GPIO1"
2026-02-20T06:27:11.097,DATA,11507126,"11507126 us GPIO1"
2026-02-20T06:27:11.208,DATA,11542126,"11542126 us GPIO1"
2026-02-20T06:27:11.208,DATA,11577126,"11577126 us GPIO1"
2026-02-20T06:27:11.208,DATA,11612126,"11612126 us GPIO1"
2026-02-20T06:27:11.318,DATA,11647126,"11647126 us GPIO1"
2026-02-20T06:27:11.318,DATA,11682126,"11682126 us GPIO1"
2026-02-20T06:27:11.318,DATA,11717126,"11717126 us GPIO1"
2026-02-20T06:27:11.318,DATA,11752126,"11752126 us GPIO1"
2026-02-20T06:27:11.429,DATA,11787126,"11787126 us GPIO1"
2026-02-20T06:27:11.429,DATA,11822126,"11822126 us GPIO1"
2026-02-20T06:27:11.429,DATA,11857126,"11857126 us GPIO1"
2026-02-20T06:27:11.539,DATA,11892126,"11892126 us GPIO1"
