device,vkey,scancode,e0,e1,t1_ns,keyname
293540923,66,48,0,0,1427022815832,"B"
293540923,85,22,0,0,1427127453532,"U"
293540923,82,19,0,0,1427223582232,"R"
293540923,71,34,0,0,1427328362632,"G"
293540923,69,18,0,0,1427424088632,"E"
293540923,78,49,0,0,1427527892532,"N"
293540923,76,38,0,0,1427634775332,"L"
293540923,65,30,0,0,1427728742732,"A"
293540923,78,49,0,0,1427823043932,"N"
293540923,68,32,0,0,1427928755232,"D"
293540923,70,33,0,0,1428024002432,"F"
293540923,72,35,0,0,1428127503032,"H"
293540923,66,48,0,0,1428222905532,"B"
293540923,85,22,0,0,1428327625232,"U"
293540923,82,19,0,0,1428423976232,"R"
293540923,71,34,0,0,1428527682232,"G"
293540923,69,18,0,0,1428622784032,"E"
293540923,78,49,0,0,1428720083832,"N"
293540923,76,38,0,0,1428824209332,"L"
293540923,65,30,0,0,1428919726532,"A"
293540923,78,49,0,0,1429023649432,"N"
293540923,68,32,0,0,1429128336532,"D"
293540923,70,33,0,0,1429223197132,"F"
293540923,72,35,0,0,1429321398132,"H"
293540923,66,48,0,0,1429425147332,"B"
293540923,85,22,0,0,1429528222632,"U"
293540923,82,19,0,0,1429631377232,"R"
293540923,71,34,0,0,1429727509032,"G"
293540923,69,18,0,0,1429823816232,"E"
293540923,78,49,0,0,1429928518132,"N"
293540923,76,38,0,0,1430028336932,"L"
293540923,65,30,0,0,1430127615132,"A"
293540923,78,49,0,0,1430224435432,"N"
293540923,68,32,0,0,1430327522432,"D"
293540923,70,33,0,0,1430424429532,"F"
293540923,72,35,0,0,1430527737732,"H"
293540923,66,48,0,0,1430625392832,"B"
293540923,85,22,0,0,1430728327332,"U"
293540923,82,19,0,0,1430824313532,"R"
293540923,71,34,0,0,1430927014232,"G"
293540923,69,18,0,0,1431024018432,"E"
293540923,78,49,0,0,1431134704732,"N"
293540923,76,38,0,0,1431223517532,"L"
293540923,65,30,0,0,1431323312132,"A"
293540923,78,49,0,0,1431423312132,"N"
293540923,68,32,0,0,1431531178732,"D"
293540923,70,33,0,0,1431624803232,"F"
293540923,72,35,0,0,1431729797032,"H"
293540923,66,48,0,0,1431823108132,"B"
293540923,85,22,0,0,1431919671932,"U"
293540923,82,19,0,0,1432023430532,"R"
293540923,71,34,0,0,1432120256632,"G"
293540923,69,18,0,0,1432237946232,"E"
293540923,78,49,0,0,1432321045632,"N"
293540923,76,38,0,0,1432423016432,"L"
293540923,65,30,0,0,1432519047832,"A"
293540923,78,49,0,0,1432626256732,"N"
293540923,68,32,0,0,1432729212632,"D"
293540923,70,33,0,0,1432824255132,"F"
293540923,72,35,0,0,1432928139132,"H"
293540923,66,48,0,0,1433024555632,"B"
293540923,85,22,0,0,1433127225632,"U"
293540923,82,19,0,0,1433223187632,"R"
293540923,71,34,0,0,1433326781932,"G"
293540923,69,18,0,0,1433422959032,"E"
293540923,78,49,0,0,1433528555332,"N"
293540923,76,38,0,0,1433623069532,"L"
293540923,65,30,0,0,1433726894632,"A"
293540923,78,49,0,0,1433823886332,"N"
293540923,68,32,0,0,1433927539332,"D"
293540923,70,33,0,0,1434026640232,"F"
293540923,72,35,0,0,1434128797832,"H"
293540923,66,48,0,0,1434223567432,"B"
293540923,85,22,0,0,1434328143532,"U"
293540923,82,19,0,0,1434425343732,"R"
293540923,71,34,0,0,1434527260432,"G"
293540923,69,18,0,0,1434624892232,"E"
293540923,78,49,0,0,1434728434232,"N"
293540923,76,38,0,0,1434823196732,"L"
293540923,65,30,0,0,1434920767732,"A"
293540923,78,49,0,0,1435026941232,"N"
293540923,68,32,0,0,1435128380732,"D"
293540923,70,33,0,0,1435225071132,"F"
293540923,72,35,0,0,1435320946032,"H"
293540923,66,48,0,0,1435423788432,"B"
293540923,85,22,0,0,1435523914432,"U"
293540923,82,19,0,0,1435623326332,"R"
293540923,71,34,0,0,1435720102632,"G"
293540923,69,18,0,0,1435831775732,"E"
293540923,78,49,0,0,1435928325132,"N"
293540923,76,38,0,0,1436029619332,"L"
293540923,65,30,0,0,1436127515532,"A"
293540923,78,49,0,0,1436225417232,"N"
293540923,68,32,0,0,1436328416232,"D"
293540923,70,33,0,0,1436427633032,"F"
293540923,72,35,0,0,1436527904032,"H"
293540923,66,48,0,0,1436623704232,"B"
293540923,85,22,0,0,1436728354432,"U"
293540923,82,19,0,0,1436823379232,"R"
293540923,71,34,0,0,1436928778232,"G"
293540923,69,18,0,0,1437030297832,"E"
293540923,78,49,0,0,1437133673532,"N"
293540923,76,38,0,0,1437224270832,"L"
293540923,65,30,0,0,1437329008632,"A"
293540923,78,49,0,0,1437425562832,"N"
293540923,68,32,0,0,1437527914632,"D"
293540923,70,33,0,0,1437623440932,"F"
293540923,72,35,0,0,1437727497432,"H"
293540923,66,48,0,0,1437827795532,"B"
293540923,85,22,0,0,1437927629032,"U"
293540923,82,19,0,0,1438023646632,"R"
293540923,71,34,0,0,1438127921432,"G"
293540923,69,18,0,0,1438226361132,"E"
293540923,78,49,0,0,1438318928832,"N"
293540923,76,38,0,0,1438422782332,"L"
293540923,65,30,0,0,1438522561832,"A"
293540923,78,49,0,0,1438624512632,"N"
293540923,68,32,0,0,1438727825132,"D"
293540923,70,33,0,0,1438823675132,"F"
293540923,72,35,0,0,1438919787132,"H"
293540923,66,48,0,0,1439024724732,"B"
293540923,85,22,0,0,1439119012832,"U"
293540923,82,19,0,0,1439223051632,"R"
293540923,71,34,0,0,1439327048032,"G"
293540923,69,18,0,0,1439422907632,"E"
293540923,78,49,0,0,1439533960532,"N"
293540923,76,38,0,0,1439625234532,"L"
293540923,65,30,0,0,1439727213332,"A"
293540923,78,49,0,0,1439825919432,"N"
293540923,68,32,0,0,1439929275632,"D"
293540923,70,33,0,0,1440023760232,"F"
293540923,72,35,0,0,1440128594632,"H"
293540923,66,48,0,0,1440224889332,"B"
293540923,85,22,0,0,1440327107632,"U"
293540923,82,19,0,0,1440424227632,"R"
293540923,71,34,0,0,1440526942632,"G"
293540923,69,18,0,0,1440624803832,"E"
293540923,78,49,0,0,1440735020632,"N"
293540923,76,38,0,0,1440828594632,"L"
293540923,65,30,0,0,1440927102632,"A"
293540923,78,49,0,0,1441026234632,"N"
293540923,68,32,0,0,1441126597432,"D"
293540923,70,33,0,0,1441224496032,"F"
293540923,72,35,0,0,1441327377432,"H"
293540923,66,48,0,0,1441422694232,"B"
293540923,85,22,0,0,1441519945732,"U"
293540923,82,19,0,0,1441623528832,"R"
293540923,71,34,0,0,1441719177332,"G"
293540923,69,18,0,0,1441831318432,"E"
293540923,78,49,0,0,1441920713332,"N"
293540923,76,38,0,0,1442023955732,"L"
293540923,65,30,0,0,1442119046232,"A"
293540923,78,49,0,0,1442223256532,"N"
293540923,68,32,0,0,1442328337332,"D"
293540923,70,33,0,0,1442427581632,"F"
293540923,72,35,0,0,1442528455132,"H"
293540923,66,48,0,0,1442623797932,"B"
293540923,85,22,0,0,1442729022032,"U"
293540923,82,19,0,0,1442823049632,"R"
293540923,71,34,0,0,1442928686832,"G"
293540923,69,18,0,0,1443026074832,"E"
293540923,78,49,0,0,1443127981132,"N"
293540923,76,38,0,0,1443223522032,"L"
293540923,65,30,0,0,1443327075432,"A"
293540923,78,49,0,0,1443423471532,"N"
293540923,68,32,0,0,1443527588932,"D"
293540923,70,33,0,0,1443623625032,"F"
293540923,72,35,0,0,1443728322332,"H"
293540923,66,48,0,0,1443826793532,"B"
293540923,85,22,0,0,1443927165632,"U"
293540923,82,19,0,0,1444022901132,"R"
293540923,71,34,0,0,1444129079332,"G"
293540923,69,18,0,0,1444224562332,"E"
293540923,78,49,0,0,1444331443232,"N"
293540923,76,38,0,0,1444427072232,"L"
293540923,65,30,0,0,1444519304432,"A"
293540923,78,49,0,0,1444624555432,"N"
293540923,68,32,0,0,1444727153032,"D"
293540923,70,33,0,0,1444823711932,"F"
293540923,72,35,0,0,1444919783832,"H"
293540923,66,48,0,0,1445025041032,"B"
293540923,85,22,0,0,1445120366532,"U"
293540923,82,19,0,0,1445224678732,"R"
293540923,71,34,0,0,1445319334332,"G"
293540923,69,18,0,0,1445431526232,"E"
293540923,78,49,0,0,1445529301732,"N"
293540923,76,38,0,0,1445623065532,"L"
293540923,65,30,0,0,1445727843732,"A"
293540923,78,49,0,0,1445826381532,"N"
293540923,68,32,0,0,1445930361732,"D"
293540923,70,33,0,0,1446023593132,"F"
293540923,72,35,0,0,1446130086032,"H"
293540923,66,48,0,0,1446222505932,"B"
293540923,85,22,0,0,1446327284532,"U"
293540923,82,19,0,0,1446423959432,"R"
293540923,71,34,0,0,1446529293332,"G"
293540923,69,18,0,0,1446623630632,"E"
293540923,78,49,0,0,1446730377732,"N"
293540923,76,38,0,0,1446823749832,"L"
293540923,65,30,0,0,1446928519032,"A"
293540923,78,49,0,0,1447026538732,"N"
293540923,68,32,0,0,1447129322032,"D"
293540923,70,33,0,0,1447224214332,"F"
293540923,72,35,0,0,1447327101332,"H"
293540923,66,48,0,0,1447423384832,"B"
293540923,85,22,0,0,1447527300932,"U"
293540923,82,19,0,0,1447625509332,"R"
293540923,71,34,0,0,1447728973832,"G"
293540923,69,18,0,0,1447825879132,"E"
293540923,78,49,0,0,1447920086532,"N"
293540923,76,38,0,0,1448023604732,"L"
293540923,65,30,0,0,1448121549532,"A"
293540923,78,49,0,0,1448224948432,"N"
293540923,68,32,0,0,1448327546532,"D"
293540923,70,33,0,0,1448423514732,"F"
293540923,72,35,0,0,1448519935532,"H"
293540923,66,48,0,0,1448624118332,"B"
293540923,85,22,0,0,1448727392132,"U"
293540923,82,19,0,0,1448824763332,"R"
293540923,71,34,0,0,1448929203032,"G"
293540923,69,18,0,0,1449023063232,"E"
293540923,78,49,0,0,1449127071432,"N"
293540923,76,38,0,0,1449225236032,"L"
293540923,65,30,0,0,1449327806032,"A"
293540923,78,49,0,0,1449423351632,"N"
293540923,68,32,0,0,1449528518632,"D"
293540923,70,33,0,0,1449623889132,"F"
293540923,72,35,0,0,1449730556132,"H"
293540923,66,48,0,0,1449823895232,"B"
293540923,85,22,0,0,1449928315632,"U"
293540923,82,19,0,0,1450025559732,"R"
293540923,71,34,0,0,1450128405632,"G"
293540923,69,18,0,0,1450223140832,"E"
293540923,78,49,0,0,1450327625032,"N"
293540923,76,38,0,0,1450424391132,"L"
293540923,65,30,0,0,1450520636132,"A"
293540923,78,49,0,0,1450624686132,"N"
293540923,68,32,0,0,1450727917832,"D"
293540923,70,33,0,0,1450825941432,"F"
293540923,72,35,0,0,1450921037732,"H"
293540923,66,48,0,0,1451026307632,"B"
293540923,85,22,0,0,1451119461632,"U"
293540923,82,19,0,0,1451224454032,"R"
293540923,71,34,0,0,1451319050932,"G"
293540923,69,18,0,0,1451433174532,"E"
293540923,78,49,0,0,1451524221232,"N"
293540923,76,38,0,0,1451626860032,"L"
293540923,65,30,0,0,1451727437732,"A"
293540923,78,49,0,0,1451829139332,"N"
293540923,68,32,0,0,1451926904732,"D"
293540923,70,33,0,0,1452023804332,"F"
293540923,72,35,0,0,1452127758032,"H"
293540923,66,48,0,0,1452223361632,"B"
293540923,85,22,0,0,1452329760732,"U"
293540923,82,19,0,0,1452424724432,"R"
293540923,71,34,0,0,1452527204232,"G"
293540923,69,18,0,0,1452623254232,"E"
293540923,78,49,0,0,1452728106432,"N"
293540923,76,38,0,0,1452823401832,"L"
293540923,65,30,0,0,1452928138232,"A"
293540923,78,49,0,0,1453023106232,"N"
293540923,68,32,0,0,1453127825932,"D"
293540923,70,33,0,0,1453224736132,"F"
293540923,72,35,0,0,1453327625032,"H"
293540923,66,48,0,0,1453423819532,"B"
293540923,85,22,0,0,1453537273432,"U"
293540923,82,19,0,0,1453623169032,"R"
293540923,71,34,0,0,1453727782432,"G"
293540923,69,18,0,0,1453823023032,"E"
293540923,78,49,0,0,1453935692332,"N"
293540923,76,38,0,0,1454025599132,"L"
293540923,65,30,0,0,1454122508832,"A"
293540923,78,49,0,0,1454223858032,"N"
293540923,68,32,0,0,1454328766632,"D"
293540923,70,33,0,0,1454430254632,"F"
