device,vkey,scancode,e0,e1,edge,t1_ns,keyname
131139,13,28,0,0,UP,1375063246832,"EINGABE"
131139,13,28,0,0,DOWN,1376004382632,"EINGABE"
131139,13,28,0,0,UP,1376180470932,"EINGABE"
293540923,70,33,0,0,DOWN,1392023917432,"F"
293540923,70,33,0,0,UP,1392127631032,"F"
293540923,72,35,0,0,DOWN,1392130099332,"H"
293540923,66,48,0,0,DOWN,1392226814432,"B"
293540923,72,35,0,0,UP,1392255784932,"H"
293540923,85,22,0,0,DOWN,1392327973932,"U"
293540923,66,48,0,0,UP,1392345063832,"B"
293540923,82,19,0,0,DOWN,1392423179832,"R"
293540923,85,22,0,0,UP,1392441290432,"U"
293540923,71,34,0,0,DOWN,1392527679932,"G"
293540923,82,19,0,0,UP,1392547487732,"R"
293540923,71,34,0,0,UP,1392626069432,"G"
293540923,69,18,0,0,DOWN,1392632129932,"E"
293540923,69,18,0,0,UP,1392719359932,"E"
293540923,78,49,0,0,DOWN,1392727061932,"N"
293540923,78,49,0,0,UP,1392788380132,"N"
293540923,76,38,0,0,DOWN,1392826951432,"L"
293540923,76,38,0,0,UP,1392879193132,"L"
293540923,65,30,0,0,DOWN,1392920519232,"A"
293540923,65,30,0,0,UP,1392967171632,"A"
293540923,78,49,0,0,DOWN,1393023894232,"N"
293540923,78,49,0,0,UP,1393086767732,"N"
293540923,68,32,0,0,DOWN,1393128684432,"D"
293540923,70,33,0,0,DOWN,1393223853732,"F"
293540923,68,32,0,0,UP,1393241246832,"D"
293540923,70,33,0,0,UP,1393305231132,"F"
293540923,72,35,0,0,DOWN,1393320384132,"H"
293540923,66,48,0,0,DOWN,1393425226732,"B"
293540923,72,35,0,0,UP,1393442827932,"H"
293540923,85,22,0,0,DOWN,1393529021932,"U"
293540923,66,48,0,0,UP,1393566465032,"B"
293540923,82,19,0,0,DOWN,1393624146532,"R"
293540923,85,22,0,0,UP,1393640302632,"U"
293540923,71,34,0,0,DOWN,1393727880332,"G"
293540923,82,19,0,0,UP,1393745108932,"R"
293540923,69,18,0,0,DOWN,1393823581832,"E"
293540923,71,34,0,0,UP,1393835814332,"G"
293540923,78,49,0,0,DOWN,1393929245832,"N"
293540923,69,18,0,0,UP,1393946041732,"E"
293540923,78,49,0,0,UP,1393991306232,"N"
293540923,76,38,0,0,DOWN,1394024250332,"L"
293540923,76,38,0,0,UP,1394087581232,"L"
293540923,65,30,0,0,DOWN,1394127479232,"A"
293540923,65,30,0,0,UP,1394167367432,"A"
293540923,78,49,0,0,DOWN,1394223635032,"N"
293540923,78,49,0,0,UP,1394288129732,"N"
293540923,68,32,0,0,DOWN,1394328779732,"D"
293540923,70,33,0,0,DOWN,1394422974132,"F"
293540923,68,32,0,0,UP,1394440935832,"D"
293540923,70,33,0,0,UP,1394495994332,"F"
293540923,72,35,0,0,DOWN,1394527681232,"H"
293540923,66,48,0,0,DOWN,1394624869032,"B"
293540923,72,35,0,0,UP,1394634539632,"H"
293540923,85,22,0,0,DOWN,1394727353632,"U"
293540923,66,48,0,0,UP,1394745182932,"B"
293540923,82,19,0,0,DOWN,1394823238132,"R"
293540923,85,22,0,0,UP,1394840653132,"U"
293540923,71,34,0,0,DOWN,1394927505632,"G"
293540923,82,19,0,0,UP,1394943382532,"R"
293540923,69,18,0,0,DOWN,1395023473832,"E"
293540923,71,34,0,0,UP,1395035529732,"G"
293540923,69,18,0,0,UP,1395128616732,"E"
293540923,78,49,0,0,DOWN,1395133686432,"N"
293540923,78,49,0,0,UP,1395183151932,"N"
293540923,76,38,0,0,DOWN,1395223596632,"L"
293540923,76,38,0,0,UP,1395280038032,"L"
293540923,65,30,0,0,DOWN,1395319695832,"A"
293540923,65,30,0,0,UP,1395367756832,"A"
293540923,78,49,0,0,DOWN,1395423515732,"N"
293540923,78,49,0,0,UP,1395489939632,"N"
293540923,68,32,0,0,DOWN,1395527252232,"D"
293540923,70,33,0,0,DOWN,1395624701232,"F"
293540923,68,32,0,0,UP,1395646500832,"D"
293540923,70,33,0,0,UP,1395695683432,"F"
293540923,72,35,0,0,DOWN,1395727197532,"H"
293540923,72,35,0,0,UP,1395823093232,"H"
293540923,66,48,0,0,DOWN,1395825145432,"B"
293540923,85,22,0,0,DOWN,1395921311232,"U"
293540923,66,48,0,0,UP,1395956372332,"B"
293540923,82,19,0,0,DOWN,1396024747332,"R"
293540923,85,22,0,0,UP,1396036478132,"U"
293540923,71,34,0,0,DOWN,1396119624532,"G"
293540923,82,19,0,0,UP,1396146912332,"R"
293540923,69,18,0,0,DOWN,1396232110032,"E"
293540923,71,34,0,0,UP,1396245715232,"G"
293540923,78,49,0,0,DOWN,1396320388332,"N"
293540923,69,18,0,0,UP,1396329497032,"E"
293540923,78,49,0,0,UP,1396391856632,"N"
293540923,76,38,0,0,DOWN,1396422985932,"L"
293540923,76,38,0,0,UP,1396479086632,"L"
293540923,65,30,0,0,DOWN,1396520846532,"A"
293540923,65,30,0,0,UP,1396567233732,"A"
293540923,78,49,0,0,DOWN,1396623877632,"N"
293540923,78,49,0,0,UP,1396687308232,"N"
293540923,68,32,0,0,DOWN,1396729123832,"D"
293540923,70,33,0,0,DOWN,1396823224332,"F"
293540923,68,32,0,0,UP,1396837229532,"D"
293540923,70,33,0,0,UP,1396895255832,"F"
293540923,72,35,0,0,DOWN,1396927677832,"H"
293540923,66,48,0,0,DOWN,1397024798832,"B"
293540923,72,35,0,0,UP,1397031909032,"H"
293540923,85,22,0,0,DOWN,1397128606932,"U"
293540923,66,48,0,0,UP,1397143738732,"B"
293540923,82,19,0,0,DOWN,1397223056932,"R"
293540923,85,22,0,0,UP,1397233662232,"U"
293540923,71,34,0,0,DOWN,1397327351832,"G"
293540923,82,19,0,0,UP,1397346248032,"R"
293540923,69,18,0,0,DOWN,1397423118332,"E"
293540923,71,34,0,0,UP,1397432656132,"G"
293540923,69,18,0,0,UP,1397519131732,"E"
293540923,78,49,0,0,DOWN,1397527349532,"N"
293540923,78,49,0,0,UP,1397583534232,"N"
293540923,76,38,0,0,DOWN,1397624847932,"L"
293540923,76,38,0,0,UP,1397683206332,"L"
293540923,65,30,0,0,DOWN,1397730998132,"A"
293540923,65,30,0,0,UP,1397785789832,"A"
293540923,78,49,0,0,DOWN,1397823285632,"N"
293540923,78,49,0,0,UP,1397888136932,"N"
293540923,68,32,0,0,DOWN,1397928452132,"D"
293540923,70,33,0,0,DOWN,1398025647632,"F"
293540923,68,32,0,0,UP,1398041431032,"D"
293540923,70,33,0,0,UP,1398106867732,"F"
293540923,72,35,0,0,DOWN,1398128823732,"H"
293540923,66,48,0,0,DOWN,1398223916032,"B"
293540923,72,35,0,0,UP,1398236675732,"H"
293540923,85,22,0,0,DOWN,1398333190332,"U"
293540923,66,48,0,0,UP,1398351616632,"B"
293540923,82,19,0,0,DOWN,1398423216132,"R"
293540923,85,22,0,0,UP,1398440420132,"U"
293540923,71,34,0,0,DOWN,1398527803032,"G"
293540923,82,19,0,0,UP,1398549462932,"R"
293540923,71,34,0,0,UP,1398625150132,"G"
293540923,69,18,0,0,DOWN,1398629835332,"E"
293540923,69,18,0,0,UP,1398721172632,"E"
293540923,78,49,0,0,DOWN,1398728001832,"N"
293540923,78,49,0,0,UP,1398783620832,"N"
293540923,76,38,0,0,DOWN,1398823694332,"L"
293540923,76,38,0,0,UP,1398879255132,"L"
293540923,65,30,0,0,DOWN,1398919801832,"A"
293540923,65,30,0,0,UP,1398967276932,"A"
293540923,78,49,0,0,DOWN,1399023847832,"N"
293540923,78,49,0,0,UP,1399080247532,"N"
293540923,68,32,0,0,DOWN,1399129915232,"D"
293540923,70,33,0,0,DOWN,1399223987332,"F"
293540923,68,32,0,0,UP,1399246136032,"D"
293540923,70,33,0,0,UP,1399304149832,"F"
293540923,72,35,0,0,DOWN,1399320562432,"H"
293540923,66,48,0,0,DOWN,1399423848632,"B"
293540923,72,35,0,0,UP,1399439977532,"H"
293540923,85,22,0,0,DOWN,1399519233132,"U"
293540923,66,48,0,0,UP,1399551545132,"B"
293540923,82,19,0,0,DOWN,1399624320532,"R"
293540923,85,22,0,0,UP,1399648152432,"U"
293540923,71,34,0,0,DOWN,1399720493832,"G"
293540923,82,19,0,0,UP,1399750856332,"R"
293540923,71,34,0,0,UP,1399832858432,"G"
293540923,69,18,0,0,DOWN,1399837057032,"E"
293540923,78,49,0,0,DOWN,1399928438332,"N"
293540923,69,18,0,0,UP,1399941917932,"E"
293540923,78,49,0,0,UP,1399992803432,"N"
293540923,76,38,0,0,DOWN,1400024645132,"L"
293540923,76,38,0,0,UP,1400079214632,"L"
293540923,65,30,0,0,DOWN,1400127600832,"A"
293540923,65,30,0,0,UP,1400168809832,"A"
293540923,78,49,0,0,DOWN,1400224090332,"N"
293540923,78,49,0,0,UP,1400286843132,"N"
293540923,68,32,0,0,DOWN,1400327262132,"D"
293540923,70,33,0,0,DOWN,1400423309432,"F"
293540923,68,32,0,0,UP,1400445646432,"D"
293540923,70,33,0,0,UP,1400503948432,"F"
293540923,72,35,0,0,DOWN,1400527646232,"H"
293540923,66,48,0,0,DOWN,1400623075132,"B"
293540923,72,35,0,0,UP,1400635520532,"H"
293540923,85,22,0,0,DOWN,1400728328532,"U"
293540923,66,48,0,0,UP,1400748884932,"B"
293540923,82,19,0,0,DOWN,1400824969832,"R"
293540923,85,22,0,0,UP,1400834608432,"U"
293540923,71,34,0,0,DOWN,1400927939032,"G"
293540923,82,19,0,0,UP,1400945324332,"R"
293540923,69,18,0,0,DOWN,1401023714732,"E"
293540923,71,34,0,0,UP,1401040160332,"G"
293540923,69,18,0,0,UP,1401130295732,"E"
293540923,78,49,0,0,DOWN,1401134940832,"N"
293540923,78,49,0,0,UP,1401183279132,"N"
293540923,76,38,0,0,DOWN,1401223507732,"L"
293540923,76,38,0,0,UP,1401280091732,"L"
293540923,65,30,0,0,DOWN,1401329081532,"A"
293540923,65,30,0,0,UP,1401367304832,"A"
293540923,78,49,0,0,DOWN,1401423302132,"N"
293540923,78,49,0,0,UP,1401487957932,"N"
293540923,68,32,0,0,DOWN,1401528097032,"D"
293540923,70,33,0,0,DOWN,1401624027432,"F"
293540923,68,32,0,0,UP,1401639482232,"D"
293540923,70,33,0,0,UP,1401698419432,"F"
293540923,72,35,0,0,DOWN,1401727922132,"H"
293540923,66,48,0,0,DOWN,1401824190432,"B"
293540923,72,35,0,0,UP,1401832393532,"H"
293540923,85,22,0,0,DOWN,1401928657532,"U"
293540923,66,48,0,0,UP,1401955477632,"B"
293540923,82,19,0,0,DOWN,1402024950932,"R"
293540923,85,22,0,0,UP,1402042639332,"U"
293540923,71,34,0,0,DOWN,1402127583732,"G"
293540923,82,19,0,0,UP,1402152743732,"R"
293540923,69,18,0,0,DOWN,1402225326332,"E"
293540923,71,34,0,0,UP,1402254932932,"G"
293540923,69,18,0,0,UP,1402320600532,"E"
293540923,78,49,0,0,DOWN,1402325012632,"N"
293540923,78,49,0,0,UP,1402382836732,"N"
293540923,76,38,0,0,DOWN,1402425064432,"L"
293540923,76,38,0,0,UP,1402481159932,"L"
293540923,65,30,0,0,DOWN,1402519894632,"A"
293540923,65,30,0,0,UP,1402595344832,"A"
293540923,78,49,0,0,DOWN,1402633432932,"N"
293540923,78,49,0,0,UP,1402678996232,"N"
293540923,68,32,0,0,DOWN,1402729517332,"D"
293540923,70,33,0,0,DOWN,1402825650532,"F"
293540923,68,32,0,0,UP,1402853106232,"D"
293540923,70,33,0,0,UP,1402895214232,"F"
293540923,72,35,0,0,DOWN,1402920599732,"H"
293540923,66,48,0,0,DOWN,1403023461632,"B"
293540923,72,35,0,0,UP,1403034419132,"H"
293540923,85,22,0,0,DOWN,1403119781532,"U"
293540923,66,48,0,0,UP,1403146365732,"B"
293540923,82,19,0,0,DOWN,1403225468532,"R"
293540923,85,22,0,0,UP,1403240790432,"U"
293540923,71,34,0,0,DOWN,1403329451532,"G"
293540923,82,19,0,0,UP,1403351485132,"R"
293540923,69,18,0,0,DOWN,1403425404432,"E"
293540923,71,34,0,0,UP,1403444175632,"G"
293540923,69,18,0,0,UP,1403519128732,"E"
293540923,78,49,0,0,DOWN,1403527816132,"N"
293540923,78,49,0,0,UP,1403584305532,"N"
293540923,76,38,0,0,DOWN,1403625161832,"L"
293540923,76,38,0,0,UP,1403678929832,"L"
293540923,65,30,0,0,DOWN,1403728541332,"A"
293540923,65,30,0,0,UP,1403766930932,"A"
293540923,78,49,0,0,DOWN,1403825068332,"N"
293540923,78,49,0,0,UP,1403889213932,"N"
293540923,68,32,0,0,DOWN,1403927250132,"D"
293540923,70,33,0,0,DOWN,1404024795032,"F"
293540923,68,32,0,0,UP,1404035523832,"D"
293540923,70,33,0,0,UP,1404103531632,"F"
293540923,72,35,0,0,DOWN,1404127360532,"H"
293540923,66,48,0,0,DOWN,1404225562432,"B"
293540923,72,35,0,0,UP,1404233200932,"H"
293540923,85,22,0,0,DOWN,1404329035432,"U"
293540923,66,48,0,0,UP,1404352343332,"B"
293540923,82,19,0,0,DOWN,1404425390032,"R"
293540923,85,22,0,0,UP,1404442887132,"U"
293540923,71,34,0,0,DOWN,1404529390232,"G"
293540923,82,19,0,0,UP,1404559292632,"R"
293540923,69,18,0,0,DOWN,1404623959932,"E"
293540923,71,34,0,0,UP,1404642890232,"G"
293540923,69,18,0,0,UP,1404728727232,"E"
293540923,78,49,0,0,DOWN,1404731542132,"N"
293540923,78,49,0,0,UP,1404783353632,"N"
293540923,76,38,0,0,DOWN,1404823092632,"L"
293540923,76,38,0,0,UP,1404879907532,"L"
293540923,65,30,0,0,DOWN,1404928147632,"A"
293540923,65,30,0,0,UP,1404967799632,"A"
293540923,78,49,0,0,DOWN,1405024956532,"N"
293540923,78,49,0,0,UP,1405090338232,"N"
293540923,68,32,0,0,DOWN,1405129269932,"D"
293540923,70,33,0,0,DOWN,1405223454432,"F"
293540923,68,32,0,0,UP,1405239860732,"D"
293540923,70,33,0,0,UP,1405297460032,"F"
293540923,72,35,0,0,DOWN,1405327892232,"H"
293540923,66,48,0,0,DOWN,1405424854332,"B"
293540923,72,35,0,0,UP,1405443151632,"H"
293540923,85,22,0,0,DOWN,1405528508832,"U"
293540923,66,48,0,0,UP,1405553252332,"B"
293540923,82,19,0,0,DOWN,1405626071032,"R"
293540923,85,22,0,0,UP,1405644868232,"U"
293540923,71,34,0,0,DOWN,1405728750632,"G"
293540923,82,19,0,0,UP,1405748636332,"R"
293540923,69,18,0,0,DOWN,1405823362032,"E"
293540923,71,34,0,0,UP,1405834397732,"G"
293540923,69,18,0,0,UP,1405921826232,"E"
293540923,78,49,0,0,DOWN,1405928499932,"N"
293540923,78,49,0,0,UP,1405992954732,"N"
293540923,76,38,0,0,DOWN,1406026249532,"L"
293540923,76,38,0,0,UP,1406080216032,"L"
293540923,65,30,0,0,DOWN,1406119682032,"A"
293540923,65,30,0,0,UP,1406167668632,"A"
293540923,78,49,0,0,DOWN,1406223955832,"N"
293540923,78,49,0,0,UP,1406289198632,"N"
293540923,68,32,0,0,DOWN,1406327176732,"D"
293540923,70,33,0,0,DOWN,1406423964532,"F"
293540923,68,32,0,0,UP,1406449013832,"D"
293540923,70,33,0,0,UP,1406496174132,"F"
293540923,72,35,0,0,DOWN,1406519832032,"H"
293540923,66,48,0,0,DOWN,1406627070232,"B"
293540923,72,35,0,0,UP,1406641832232,"H"
293540923,85,22,0,0,DOWN,1406730859232,"U"
293540923,66,48,0,0,UP,1406749809832,"B"
293540923,82,19,0,0,DOWN,1406834669832,"R"
293540923,85,22,0,0,UP,1406849433532,"U"
293540923,71,34,0,0,DOWN,1406928870132,"G"
293540923,82,19,0,0,UP,1406938298432,"R"
293540923,69,18,0,0,DOWN,1407025768232,"E"
293540923,71,34,0,0,UP,1407047379632,"G"
293540923,78,49,0,0,DOWN,1407128077232,"N"
293540923,69,18,0,0,UP,1407137906532,"E"
293540923,78,49,0,0,UP,1407182802932,"N"
293540923,76,38,0,0,DOWN,1407223184832,"L"
293540923,76,38,0,0,UP,1407278925932,"L"
293540923,65,30,0,0,DOWN,1407326851532,"A"
293540923,65,30,0,0,UP,1407367450732,"A"
293540923,78,49,0,0,DOWN,1407423111832,"N"
293540923,78,49,0,0,UP,1407487713432,"N"
293540923,68,32,0,0,DOWN,1407527451332,"D"
293540923,70,33,0,0,DOWN,1407623165632,"F"
293540923,68,32,0,0,UP,1407639223032,"D"
293540923,70,33,0,0,UP,1407705051732,"F"
293540923,72,35,0,0,DOWN,1407727714332,"H"
293540923,66,48,0,0,DOWN,1407823439432,"B"
293540923,72,35,0,0,UP,1407831135332,"H"
293540923,85,22,0,0,DOWN,1407927230832,"U"
293540923,66,48,0,0,UP,1407950912132,"B"
293540923,82,19,0,0,DOWN,1408024406232,"R"
293540923,85,22,0,0,UP,1408031680232,"U"
293540923,71,34,0,0,DOWN,1408127496132,"G"
293540923,82,19,0,0,UP,1408158509532,"R"
293540923,69,18,0,0,DOWN,1408223070532,"E"
293540923,71,34,0,0,UP,1408235088032,"G"
293540923,69,18,0,0,UP,1408319220832,"E"
293540923,78,49,0,0,DOWN,1408327071632,"N"
293540923,78,49,0,0,UP,1408391765232,"N"
293540923,76,38,0,0,DOWN,1408424066832,"L"
293540923,76,38,0,0,UP,1408488674932,"L"
293540923,65,30,0,0,DOWN,1408527885432,"A"
293540923,65,30,0,0,UP,1408587276032,"A"
293540923,78,49,0,0,DOWN,1408623982432,"N"
293540923,78,49,0,0,UP,1408687233432,"N"
293540923,68,32,0,0,DOWN,1408727549332,"D"
293540923,70,33,0,0,DOWN,1408824570632,"F"
293540923,68,32,0,0,UP,1408851003432,"D"
293540923,70,33,0,0,UP,1408910095232,"F"
293540923,72,35,0,0,DOWN,1408928460132,"H"
293540923,66,48,0,0,DOWN,1409024317632,"B"
293540923,72,35,0,0,UP,1409040112932,"H"
293540923,85,22,0,0,DOWN,1409127843532,"U"
293540923,66,48,0,0,UP,1409151150332,"B"
293540923,82,19,0,0,DOWN,1409223689532,"R"
293540923,85,22,0,0,UP,1409244987032,"U"
293540923,71,34,0,0,DOWN,1409328977132,"G"
293540923,82,19,0,0,UP,1409348601232,"R"
293540923,69,18,0,0,DOWN,1409432113432,"E"
293540923,71,34,0,0,UP,1409442347632,"G"
293540923,78,49,0,0,DOWN,1409521126832,"N"
293540923,69,18,0,0,UP,1409534108132,"E"
293540923,78,49,0,0,UP,1409595133532,"N"
293540923,76,38,0,0,DOWN,1409625381632,"L"
293540923,76,38,0,0,UP,1409679028632,"L"
293540923,65,30,0,0,DOWN,1409721038832,"A"
293540923,65,30,0,0,UP,1409769674432,"A"
293540923,78,49,0,0,DOWN,1409823328732,"N"
293540923,78,49,0,0,UP,1409887637032,"N"
